DIA,HORA,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5
2022-07-01 00:00:00,02:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,03:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,04:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,05:00:01,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,06:00:01,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,07:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,08:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,09:00:01,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,10:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,11:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,12:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,13:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,14:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,15:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,16:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,17:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,18:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,19:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,20:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,21:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,22:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,23:00:00,3309,4334.79,6590.895,4435,8847,2205,3164,3334,144
2022-07-01 00:00:00,23:59:00,3309,4334.79,6590.895,4702,8847,2205,3164,3334,144
2022-07-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-02 00:00:00,01:00:00,0,0,0,399,0,0,0,0,0
2022-07-02 00:00:00,02:00:00,0,0,0,797,0,0,0,0,0
2022-07-02 00:00:00,03:00:00,0,0,12.5,1024,25,0,0,25,0
2022-07-02 00:00:00,04:00:00,0,0,136.5,1024,273,0,24,249,0
2022-07-02 00:00:00,05:00:00,0,0,276.5,1339,553,0,251,302,0
2022-07-02 00:00:00,06:00:01,0,0,346.5,1457,693,0,391,302,0
2022-07-02 00:00:00,07:00:00,21,37.8,519.4,1468,1001,0,625,376,0
2022-07-02 00:00:00,08:00:01,85,153,786,1624,1419,0,822,597,0
2022-07-02 00:00:00,09:00:01,502,903.6,1392.8,1624,1882,0,1062,820,0
2022-07-02 00:00:00,10:00:01,733,1319.4,1809.2,1678,2299,0,1260,1039,0
2022-07-02 00:00:00,11:00:00,1144,2059.2,2415.6,2005,2772,0,1469,1303,0
2022-07-02 00:00:00,12:00:00,1721,3097.8,3173.4,2308,3249,0,1727,1522,0
2022-07-02 00:00:00,13:00:00,2115,3807,3732.5,2607,3658,0,1858,1800,0
2022-07-02 00:00:00,14:00:00,2298,4136.4,4055.2,2626,3974,0,2045,1929,0
2022-07-02 00:00:00,15:00:00,2811,5059.8,4747.4,2626,4435,0,2234,2201,0
2022-07-02 00:00:00,16:00:00,2991,5383.8,5075.4,2626,4767,0,2395,2372,0
2022-07-02 00:00:00,17:00:00,3449,6208.2,5712.6,2626,5217,0,2593,2624,0
2022-07-02 00:00:00,18:00:00,3904,7027.2,6363.1,2995,5699,0,2800,2899,0
2022-07-02 00:00:00,19:00:00,4051,7291.8,6608.4,3390,5925,0,2824,3101,0
2022-07-02 00:00:00,20:00:01,4263,7673.4,7024.2,3412,6375,0,3029,3346,0
2022-07-02 00:00:00,21:00:00,4574,8233.2,7504.1,3412,6775,0,3223,3552,0
2022-07-02 00:00:00,22:00:00,5103,9185.4,8133.2,3604,7081,0,3344,3737,0
2022-07-02 00:00:00,23:00:00,5175,9315,8451.5,3988,7588,0,3564,4024,0
2022-07-02 00:00:00,23:59:00,5175,9315,8648.5,4785,7982,13,3702,4267,0
2022-07-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-03 00:00:00,01:00:01,0,0,271.5,819,543,42,267,234,0
2022-07-03 00:00:00,02:00:00,476,666.4,884.2,1626,1102,110,516,476,0
2022-07-03 00:00:00,03:00:00,502,702.8,1094.9,2425,1487,163,584,740,0
2022-07-03 00:00:00,04:00:01,972,1360.8,1667.4,3140,1974,205,776,993,0
2022-07-03 00:00:00,05:00:00,1170,1638,2053,3715,2468,257,986,1225,0
2022-07-03 00:00:00,06:00:00,1455,2037,2459,4137,2881,317,1105,1459,0
2022-07-03 00:00:00,07:00:00,1455,2037,2650,4772,3263,372,1163,1728,0
2022-07-03 00:00:00,08:00:00,1488,2083.2,2951.6,5494,3820,439,1414,1967,0
2022-07-03 00:00:00,09:00:01,1952,2732.8,3489.4,6150,4246,508,1556,2182,0
2022-07-03 00:00:00,10:00:00,2278,3189.2,3935.1,6560,4681,574,1646,2461,0
2022-07-03 00:00:00,11:00:00,2452,3432.8,4231.4,6895,5030,631,1687,2712,0
2022-07-03 00:00:00,12:00:00,2935,4109,4792.5,7504,5476,695,1836,2945,0
2022-07-03 00:00:00,13:00:00,3219,4506.6,5164.3,8000,5822,750,2048,3024,0
2022-07-03 00:00:00,14:00:00,3425,4795,5456,8400,6117,803,2258,3056,0
2022-07-03 00:00:00,15:00:01,3844,5381.6,6016.3,9076,6651,869,2482,3300,0
2022-07-03 00:00:00,16:00:00,3922,5490.8,6357.9,9806,7225,938,2704,3583,0
2022-07-03 00:00:00,17:00:00,4410,6174,6940,10417,7706,997,2913,3796,0
2022-07-03 00:00:00,18:00:00,4423,6197.4,7205.7,10797,8214,1057,3128,4029,0
2022-07-03 00:00:00,19:00:01,5004,7243.2,7890.1,11025,8537,1086,3207,4244,0
2022-07-03 00:00:00,20:00:01,5394,7945.2,8505.1,11025,9065,1157,3414,4494,0
2022-07-03 00:00:00,21:00:00,5593,8303.4,8988.2,11025,9673,1225,3672,4776,0
2022-07-03 00:00:00,22:00:00,5980,9000,9578,11025,10156,1289,3879,4988,0
2022-07-03 00:00:00,23:00:00,6187,9372.6,9867.8,11025,10363,1339,3948,5076,0
2022-07-03 00:00:00,23:59:00,6773,10427.4,10534.7,11300,10642,1408,3949,5285,0
2022-07-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-04 00:00:00,01:00:01,369,664.2,587.6,305,511,72,159,254,26
2022-07-04 00:00:00,02:00:01,637,1146.6,1113.3,923,1080,142,384,528,26
2022-07-04 00:00:00,03:00:00,1183,2129.4,1767.2,1624,1405,186,426,767,26
2022-07-04 00:00:00,04:00:00,1427,2568.6,2192.3,2308,1816,245,537,1008,26
2022-07-04 00:00:00,05:00:00,1779,3202.2,2718.1,3010,2234,300,638,1269,27
2022-07-04 00:00:00,06:00:00,2368,4262.4,3510.7,3350,2759,367,896,1469,27
2022-07-04 00:00:00,07:00:00,2729,4912.2,3997.6,3350,3083,420,990,1609,64
2022-07-04 00:00:00,08:00:00,2964,5335.2,4421.6,3350,3508,470,1076,1857,105
2022-07-04 00:00:00,09:00:00,3478,6260.4,5131.2,3859,4002,470,1281,2131,120
2022-07-04 00:00:00,10:00:00,3691,6643.8,5577.9,4544,4512,470,1482,2393,167
2022-07-04 00:00:00,11:00:00,4100,7380,6170,5179,4960,521,1692,2577,170
2022-07-04 00:00:00,12:00:00,4560,8208,6843.5,5579,5479,591,1897,2820,171
2022-07-04 00:00:00,13:00:01,4748,8546.4,7295.2,5978,6044,649,2088,3098,209
2022-07-04 00:00:00,14:00:00,5245,9441,7991,6365,6541,705,2254,3327,255
2022-07-04 00:00:00,15:00:00,5787,10416.6,8678.3,6683,6940,762,2375,3538,265
2022-07-04 00:00:00,16:00:00,6023,10841.4,9083.2,7083,7325,820,2411,3820,274
2022-07-04 00:00:00,17:00:00,6392,11505.6,9675.3,7604,7845,869,2653,4021,302
2022-07-04 00:00:00,18:00:01,6392,11505.6,9898.8,7898,8292,924,2775,4254,339
2022-07-04 00:00:00,19:00:00,6723,12101.4,10238.7,8194,8376,944,2775,4318,339
2022-07-04 00:00:00,20:00:01,6965,12537,10635.5,8630,8734,1009,2901,4439,385
2022-07-04 00:00:00,21:00:00,7486,13474.8,11371.4,9321,9268,1053,3114,4692,409
2022-07-04 00:00:00,22:00:00,7768,13982.4,11854.2,9829,9726,1111,3209,4966,440
2022-07-04 00:00:00,23:00:01,8102,14583.6,12409.8,9950,10236,1147,3423,5226,440
2022-07-04 00:00:00,23:59:00,8102,14583.6,12650.3,9950,10717,1178,3578,5494,467
2022-07-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-05 00:00:00,01:00:00,104,104,310,317,516,34,212,244,26
2022-07-05 00:00:00,02:00:00,483,483,746,716,1009,50,431,470,58
2022-07-05 00:00:00,03:00:00,940,940,1114.5,1116,1289,73,471,687,58
2022-07-05 00:00:00,04:00:00,1202,1202,1482.5,1919,1763,94,649,940,80
2022-07-05 00:00:00,05:00:00,1460,1460,1874,2734,2288,131,902,1155,100
2022-07-05 00:00:00,06:00:00,1822,1822,2295.5,3494,2769,188,1083,1392,106
2022-07-05 00:00:00,07:00:00,1949,1949,2543.5,4146,3138,244,1226,1562,106
2022-07-05 00:00:00,08:00:00,2428,2428,3046,4840,3664,312,1467,1779,106
2022-07-05 00:00:00,09:00:00,2433,2433,3324.5,5452,4216,372,1716,2022,106
2022-07-05 00:00:00,10:00:00,2916,2916,3706,5796,4496,434,1787,2162,113
2022-07-05 00:00:00,11:00:00,3069,3069,3997,6127,4925,478,1937,2379,131
2022-07-05 00:00:00,12:00:00,3399,3399,4436.5,6432,5474,509,2147,2643,175
2022-07-05 00:00:00,13:00:00,3592,3592,4811.5,6619,6031,574,2354,2907,196
2022-07-05 00:00:00,14:00:00,3889,3889,5162,6837,6435,638,2431,3162,204
2022-07-05 00:00:00,15:00:00,4367,4367,5534.5,7237,6702,680,2431,3387,204
2022-07-05 00:00:00,16:00:00,4404,4404,5774,7637,7144,739,2510,3666,229
2022-07-05 00:00:00,17:00:00,4858,4858,6158.5,8208,7459,794,2510,3919,236
2022-07-05 00:00:00,18:00:00,5121,5331.4,6560.7,9026,7790,852,2541,4161,236
2022-07-05 00:00:00,19:00:00,5420,5869.6,6967.3,9845,8065,853,2555,4404,253
2022-07-05 00:00:00,20:00:00,5554,6110.8,7282.4,10521,8454,888,2651,4645,270
2022-07-05 00:00:00,21:00:00,6003,6919,7908.5,11296,8898,939,2808,4855,296
2022-07-05 00:00:00,22:00:01,6472,7763.2,8512.1,11726,9261,985,2906,5038,332
2022-07-05 00:00:00,23:00:00,6574,7946.8,8777.4,11726,9608,1018,2984,5272,334
2022-07-05 00:00:00,23:59:00,7138,8962,9495,11726,10028,1060,3088,5539,341
2022-07-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-06 00:00:00,01:00:00,204,367.2,389.6,0,412,19,130,257,6
2022-07-06 00:00:00,02:00:00,577,1038.6,982.8,0,927,77,344,483,23
2022-07-06 00:00:00,03:00:00,1040,1872,1535.5,0,1199,92,344,740,23
2022-07-06 00:00:00,04:00:00,1184,2131.2,1805.1,270,1479,148,344,962,25
2022-07-06 00:00:00,05:00:00,1731,3115.8,2455.4,675,1795,195,369,1206,25
2022-07-06 00:00:00,06:00:00,2032,3657.6,2915.3,1289,2173,246,418,1484,25
2022-07-06 00:00:00,07:00:00,2311,4159.8,3380.9,2054,2602,305,517,1755,25
2022-07-06 00:00:00,08:00:01,2639,4750.2,3937.6,2764,3125,362,705,2033,25
2022-07-06 00:00:00,09:00:00,2881,5185.8,4402.4,3489,3619,417,909,2268,25
2022-07-06 00:00:00,10:00:00,2960,5328,4712.5,4205,4097,455,1101,2516,25
2022-07-06 00:00:00,11:00:00,3459,6226.2,5340.1,4904,4454,513,1168,2748,25
2022-07-06 00:00:00,12:00:00,3862,6951.6,5952.3,5333,4953,574,1383,2971,25
2022-07-06 00:00:00,13:00:00,4133,7439.4,6455.2,5733,5471,632,1604,3210,25
2022-07-06 00:00:00,14:00:00,4612,8301.6,7091.8,6132,5882,688,1706,3463,25
2022-07-06 00:00:00,15:00:00,5160,9288,7831,6530,6374,745,1892,3712,25
2022-07-06 00:00:00,16:00:00,5185,9333,7996.5,6929,6660,801,1915,3919,25
2022-07-06 00:00:00,17:00:01,5647,10164.6,8639.3,7328,7114,863,2036,4190,25
2022-07-06 00:00:00,18:00:00,5744,10339.2,8887.6,7948,7436,919,2202,4290,25
2022-07-06 00:00:00,19:00:01,6314,11365.2,9492.1,8781,7619,942,2243,4409,25
2022-07-06 00:00:00,20:00:00,6554,11797.2,9916.6,9562,8036,1004,2340,4626,66
2022-07-06 00:00:00,21:00:01,6913,12443.4,10347.2,10332,8251,1064,2359,4735,93
2022-07-06 00:00:00,22:00:00,7253,13055.4,10755.7,10671,8456,1122,2420,4808,106
2022-07-06 00:00:00,23:00:00,7479,13462.2,11041.6,10973,8621,1169,2527,4808,117
2022-07-06 00:00:00,23:59:00,7802,14043.6,11484.8,11169,8926,1214,2615,4980,117
2022-07-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-07 00:00:00,01:00:01,243,437.4,371.7,498,306,38,99,168,1
2022-07-07 00:00:00,02:00:00,815,1467,1078,1155,689,42,240,394,13
2022-07-07 00:00:00,03:00:00,820,1476,1194.5,1697,913,50,272,578,13
2022-07-07 00:00:00,04:00:00,1393,2507.4,1880.7,1841,1254,85,360,786,23
2022-07-07 00:00:00,05:00:00,1407,2532.6,2091.8,1841,1651,124,548,945,34
2022-07-07 00:00:00,06:00:00,1965,3537,2853.5,1841,2170,183,758,1195,34
2022-07-07 00:00:00,07:00:00,1965,3537,3010.5,1841,2484,199,962,1289,34
2022-07-07 00:00:00,08:00:00,2545,4581,3774.5,1852,2968,199,1217,1517,35
2022-07-07 00:00:00,09:00:00,2782,5007.6,4232.3,2166,3457,199,1473,1750,35
2022-07-07 00:00:00,10:00:00,3118,5612.4,4693.7,2616,3775,199,1578,1963,35
2022-07-07 00:00:00,11:00:00,3118,5612.4,4879.7,3066,4147,199,1762,2151,35
2022-07-07 00:00:00,12:00:00,3118,5612.4,5098.2,3516,4584,220,1972,2357,35
2022-07-07 00:00:00,13:00:00,3565,6417,5729,3962,5041,235,2201,2570,35
2022-07-07 00:00:00,14:00:00,3873,6971.4,6240.2,4408,5509,350,2393,2731,35
2022-07-07 00:00:00,15:00:00,4275,7695,6864.5,4808,6034,480,2531,2988,35
2022-07-07 00:00:00,16:00:00,4604,8287.2,7358.1,5244,6429,487,2660,3247,35
2022-07-07 00:00:00,17:00:00,4846,8722.8,7826.4,5680,6930,501,2912,3482,35
2022-07-07 00:00:00,18:00:01,5376,9676.8,8436.9,5978,7197,520,2912,3724,41
2022-07-07 00:00:00,19:00:00,5415,9747,8515.5,5978,7284,544,2912,3758,70
2022-07-07 00:00:00,20:00:00,5415,9747,8724.5,6018,7702,605,3063,3943,91
2022-07-07 00:00:00,21:00:00,5415,9747,9040,6387,8333,730,3302,4195,106
2022-07-07 00:00:00,22:00:00,5415,9747,9332.5,6745,8918,836,3493,4476,113
2022-07-07 00:00:00,23:00:00,5415,9747,9465,7055,9183,893,3668,4509,113
2022-07-07 00:00:00,23:59:00,5415,9747,9666.5,7412,9586,996,3768,4709,113
2022-07-08 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0
2022-07-08 00:00:00,01:00:00,0,0,220,239,440,117,81,242,0
2022-07-08 00:00:00,02:00:00,0,0,474,239,948,189,277,482,0
2022-07-08 00:00:00,03:00:00,491,687.4,947.2,583,1207,207,295,705,0
2022-07-08 00:00:00,04:00:00,747,1045.8,1376.4,952,1707,328,452,927,0
2022-07-08 00:00:00,05:00:01,971,1359.4,1751.7,1304,2144,406,583,1155,0
2022-07-08 00:00:00,06:00:00,1467,2053.8,2373.9,1653,2694,527,757,1410,0
2022-07-08 00:00:00,07:00:01,1467,2053.8,2597.9,2017,3142,683,803,1656,0
2022-07-08 00:00:00,08:00:00,1948,2727.2,3162.1,2379,3597,802,912,1883,0
2022-07-08 00:00:00,09:00:00,2113,2958.2,3469.6,2784,3981,802,1033,2146,0
2022-07-08 00:00:00,10:00:00,2453,3434.2,3845.6,3505,4257,802,1118,2337,0
2022-07-08 00:00:00,11:00:00,2897,4055.8,4266.9,4189,4478,802,1142,2534,0
2022-07-08 00:00:00,12:00:00,3018,4225.2,4520.6,4866,4816,802,1228,2786,0
2022-07-08 00:00:00,13:00:00,3441,4817.4,4908.7,5311,5000,802,1267,2931,0
2022-07-08 00:00:00,14:00:00,3911,5475.4,5389.2,5738,5303,802,1346,3155,0
2022-07-08 00:00:00,15:00:00,4084,5717.6,5590.3,6177,5463,802,1429,3232,0
2022-07-08 00:00:00,16:00:00,4425,6195,6045.5,6624,5896,802,1642,3452,0
2022-07-08 00:00:00,17:00:01,4913,6878.2,6544.1,7072,6210,802,1768,3640,0
2022-07-08 00:00:00,18:00:01,4913,6878.2,6744.6,7522,6611,802,1966,3843,0
2022-07-08 00:00:00,19:00:00,4913,6878.2,6783.6,7955,6689,802,1989,3898,0
2022-07-08 00:00:00,20:00:00,5224,7344.7,7208.85,8378,7073,802,2188,4083,0
2022-07-08 00:00:00,21:00:00,5636,7962.7,7681.85,8799,7401,802,2339,4260,0
2022-07-08 00:00:00,22:00:00,6295,8951.2,8316.6,8893,7682,802,2456,4424,0
2022-07-08 00:00:00,23:00:00,6609,9422.2,8710.1,8898,7998,802,2538,4658,0
2022-07-08 00:00:00,23:59:00,7071,10115.2,9221.1,9291,8327,802,2648,4877,0
2022-07-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-09 00:00:00,01:00:00,649,973.5,673.25,400,373,0,156,217,0
2022-07-09 00:00:00,02:00:00,699,1048.5,871.75,801,695,0,303,392,0
2022-07-09 00:00:00,03:00:00,1084,1741.5,1322.25,1000,903,0,324,579,0
2022-07-09 00:00:00,04:00:01,1434,2371.5,1830.25,1401,1289,0,471,818,0
2022-07-09 00:00:00,05:00:01,1846,3113.1,2380.05,1818,1647,0,609,1038,0
2022-07-09 00:00:00,06:00:00,2251,3842.1,2858.55,2144,1875,0,610,1265,0
2022-07-09 00:00:00,07:00:00,2585,4443.3,3285.15,2495,2127,0,641,1486,0
2022-07-09 00:00:00,08:00:00,3001,5192.1,3770.05,2827,2348,0,759,1589,0
2022-07-09 00:00:00,09:00:00,3428,5960.7,4341.85,3171,2723,0,955,1768,0
2022-07-09 00:00:00,10:00:00,3750,6540.3,4819.65,3520,3099,0,1093,2006,0
2022-07-09 00:00:00,11:00:00,4151,7262.1,5220.55,3866,3179,0,1114,2065,0
2022-07-09 00:00:00,12:00:00,4575,8025.3,5750.15,4213,3475,0,1240,2235,0
2022-07-09 00:00:00,13:00:00,4782,8397.9,6127.45,4558,3857,0,1439,2418,0
2022-07-09 00:00:00,14:00:00,5304,9337.5,6793.75,4889,4250,0,1570,2680,0
2022-07-09 00:00:00,15:00:00,5494,9679.5,7108.25,5220,4537,0,1681,2856,0
2022-07-09 00:00:00,16:00:00,5881,10376.1,7677.55,5516,4979,0,1877,3102,0
2022-07-09 00:00:00,17:00:00,6208,10964.7,8191.85,5825,5419,0,2075,3344,0
2022-07-09 00:00:00,18:00:00,6460,11418.3,8614.15,5924,5810,0,2285,3525,0
2022-07-09 00:00:00,19:00:00,6908,12224.7,9055.85,6127,5887,0,2305,3582,0
2022-07-09 00:00:00,20:00:00,7043,12467.7,9395.35,6526,6323,0,2510,3813,0
2022-07-09 00:00:00,21:00:00,7588,13448.7,10003.85,6925,6559,0,2581,3978,0
2022-07-09 00:00:00,22:00:00,7763,13763.7,10261.35,7325,6759,0,2617,4142,0
2022-07-09 00:00:00,23:00:00,8188,14528.7,10836.85,7724,7145,0,2759,4386,0
2022-07-09 00:00:00,23:59:00,8699,15448.5,11528.25,8116,7608,0,2970,4638,0
2022-07-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-10 00:00:00,01:00:00,196,352.8,399.9,399,447,50,189,208,0
2022-07-10 00:00:00,02:00:00,631,1135.8,867.4,798,599,66,271,262,0
2022-07-10 00:00:00,03:00:00,1153,2075.4,1422.2,1198,769,66,398,305,0
2022-07-10 00:00:00,04:00:00,1202,2163.6,1644.8,1596,1126,68,579,479,0
2022-07-10 00:00:00,05:00:00,1612,2901.6,2187.3,1921,1473,74,774,625,0
2022-07-10 00:00:00,06:00:00,1926,3466.8,2715.9,2263,1965,84,1011,870,0
2022-07-10 00:00:00,07:00:00,2356,4240.8,3343.9,2597,2447,118,1241,1088,0
2022-07-10 00:00:00,08:00:00,2644,4759.2,3882.1,2803,3005,277,1445,1283,0
2022-07-10 00:00:00,09:00:01,2935,5283,4439,3167,3595,361,1674,1560,0
2022-07-10 00:00:00,10:00:00,3506,6310.8,5200.9,3535,4091,414,1913,1764,0
2022-07-10 00:00:00,11:00:00,3506,6310.8,5367.4,3911,4424,440,2131,1853,0
2022-07-10 00:00:00,12:00:01,3506,6310.8,5629.4,4282,4948,523,2306,2119,0
2022-07-10 00:00:00,13:00:00,3938,6876.72,6166.36,4657,5456,593,2539,2324,0
2022-07-10 00:00:00,14:00:01,4246,7280.2,6679.1,5055,6078,705,2800,2573,0
2022-07-10 00:00:00,15:00:00,4356,7424.3,7034.15,5477,6644,817,3004,2823,0
2022-07-10 00:00:00,16:00:00,4784,7984.98,7597.49,5897,7210,935,3237,3038,0
2022-07-10 00:00:00,17:00:00,5092,8388.46,8100.73,6211,7813,1089,3472,3252,0
2022-07-10 00:00:00,18:00:00,5211,8544.35,8492.175,6565,8440,1202,3733,3505,0
2022-07-10 00:00:00,19:00:00,5642,9108.96,8951.98,6993,8795,1218,3815,3762,0
2022-07-10 00:00:00,20:00:00,5867,9403.71,9398.355,7420,9393,1363,4037,3993,0
2022-07-10 00:00:00,21:00:00,6072,9672.26,9811.13,7846,9950,1501,4215,4234,0
2022-07-10 00:00:00,22:00:00,6468,10191.02,10331.01,8214,10471,1638,4419,4414,0
2022-07-10 00:00:00,23:00:01,6664,10447.78,10732.89,8763,11018,1770,4648,4600,0
2022-07-10 00:00:00,23:59:00,6929,10794.93,11151.965,9142,11509,1904,4811,4794,0
2022-07-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-11 00:00:00,01:00:00,376,492.56,490.28,398,488,73,236,179,0
2022-07-11 00:00:00,02:00:00,541,708.71,833.355,798,958,203,404,351,0
2022-07-11 00:00:00,03:00:00,862,1129.22,1204.11,1197,1279,246,414,619,0
2022-07-11 00:00:00,04:00:00,1272,1666.32,1684.16,1659,1702,356,486,860,0
2022-07-11 00:00:00,05:00:00,1294,1695.14,2030.57,2259,2366,499,753,1114,0
2022-07-11 00:00:00,06:00:00,1386,1815.66,2367.83,3050,2920,622,946,1352,0
2022-07-11 00:00:00,07:00:01,1723,2257.13,2888.565,3840,3520,790,1124,1606,0
2022-07-11 00:00:00,08:00:00,1723,2257.13,3172.565,4632,4088,941,1306,1832,9
2022-07-11 00:00:00,09:00:00,1892,2478.52,3624.26,5326,4770,1073,1575,2089,33
2022-07-11 00:00:00,10:00:00,2154,2821.74,4074.37,5717,5327,1219,1746,2305,57
2022-07-11 00:00:00,11:00:00,2583,3383.73,4579.865,6162,5776,1373,1907,2432,64
2022-07-11 00:00:00,12:00:00,2863,3750.53,4935.765,6955,6121,1504,2105,2432,80
2022-07-11 00:00:00,13:00:00,3027,3965.37,5248.185,7746,6531,1643,2356,2432,100
2022-07-11 00:00:00,14:00:00,3445,4512.95,5624.975,8533,6737,1692,2495,2432,118
2022-07-11 00:00:00,15:00:00,3454,4524.74,5775.87,8937,7027,1786,2685,2432,124
2022-07-11 00:00:00,16:00:00,3880,5082.8,6220.4,9337,7358,1933,2869,2432,124
2022-07-11 00:00:00,17:00:00,4192,5491.52,6605.26,9687,7719,2103,3060,2432,124
2022-07-11 00:00:00,18:00:01,4307,5642.17,6776.585,10016,7911,2218,3124,2432,137
2022-07-11 00:00:00,19:00:00,4529,5932.99,6964.495,10240,7996,2276,3151,2432,137
2022-07-11 00:00:00,20:00:00,4742,6212.02,7293.01,10240,8374,2425,3380,2432,137
2022-07-11 00:00:00,21:00:00,5161,6760.91,7698.455,10357,8636,2563,3504,2432,137
2022-07-11 00:00:00,22:00:00,5302,6945.62,7931.81,10737,8918,2718,3630,2432,138
2022-07-11 00:00:00,23:00:01,5593,7326.83,8266.915,10737,9207,2858,3766,2444,139
2022-07-11 00:00:00,23:59:00,6021,7887.51,8729.255,10887,9571,2988,3809,2628,146
2022-07-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
2022-07-12 00:00:00,01:00:00,104,136.24,324.12,357,512,139,100,260,13
2022-07-12 00:00:00,02:00:00,429,561.99,750.495,654,939,250,228,448,13
2022-07-12 00:00:00,03:00:01,844,1105.64,1210.32,715,1315,288,334,680,13
2022-07-12 00:00:00,04:00:00,894,1177.6,1490.3,715,1803,424,464,902,13
2022-07-12 00:00:00,05:00:00,1533,2136.1,2250.55,1062,2365,539,651,1162,13
2022-07-12 00:00:00,06:00:00,2078,2953.6,2896.8,1454,2840,635,780,1412,13
2022-07-12 00:00:00,07:00:00,2412,3454.6,3466.8,1853,3479,789,990,1687,13
2022-07-12 00:00:00,08:00:00,3014,4357.6,4219.8,2252,4082,927,1176,1945,34
2022-07-12 00:00:00,09:00:00,3526,5125.6,4889.3,2784,4653,1055,1401,2141,56
2022-07-12 00:00:00,10:00:00,3901,5688.1,5412.55,3588,5137,1108,1569,2404,56
2022-07-12 00:00:00,11:00:00,4443,6501.1,6078.55,4056,5656,1185,1784,2631,56
2022-07-12 00:00:00,12:00:00,4456,6520.6,6335.8,4886,6151,1185,2005,2905,56
2022-07-12 00:00:00,13:00:01,4843,7101.1,6893.05,5715,6685,1201,2227,3172,85
2022-07-12 00:00:00,14:00:01,5172,7594.6,7393.8,6325,7193,1273,2390,3428,102
2022-07-12 00:00:00,15:00:00,5772,8494.6,8116.3,6751,7738,1436,2589,3611,102
2022-07-12 00:00:00,16:00:00,6256,9220.6,8681.8,7136,8143,1545,2792,3683,123
2022-07-12 00:00:00,17:00:00,6610,9751.6,9162.8,7229,8574,1671,3020,3760,123
2022-07-12 00:00:00,18:00:00,7264,10732.6,9871.8,7654,9011,1841,3206,3841,123
2022-07-12 00:00:00,19:00:00,7764,11482.6,10382.3,7776,9282,1904,3209,4046,123
2022-07-12 00:00:00,20:00:00,8150,12061.6,10932.8,8174,9804,2021,3392,4268,123
2022-07-12 00:00:00,21:00:00,8727,12927.1,11515.55,8506,10104,2144,3407,4430,123
2022-07-12 00:00:00,22:00:00,8763,12981.1,11772.55,8684,10564,2239,3576,4626,123
2022-07-12 00:00:00,23:00:01,9219,13619.5,12400.25,9032,11181,2404,3780,4874,123
2022-07-12 00:00:00,23:59:00,9438,13926.1,12828.05,9378,11730,2540,3950,5105,135
2022-07-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0
