DIA,HORA,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5
2022-07-01 00:00:00,02:00:00,54517,39049,22361.05,16687.95,15468,0,17523.48,4837.57,6440.43,4903.54,3200.9,2143.08
2022-07-01 00:00:00,03:00:00,55649,39950.32,23053.16,16897.16,15698.68,0,18048.57,5004.59,6529.94,4950.46,3273.15,2143.61
2022-07-01 00:00:00,04:00:00,56882,40870.42,23759.91,17110.51,16011.58,0,18584.67,5175.24,6620.61,4997.8,3345.37,2146.73
2022-07-01 00:00:00,05:00:01,58115,41788.05,24463,17325.05,16326.95,0,19118.36,5344.64,6712.13,5045.33,3417.79,2149.8
2022-07-01 00:00:00,06:00:01,59356,42714.14,25172.39,17541.75,16641.86,0,19657.22,5515.17,6805.28,5093.2,3490.21,2153.06
2022-07-01 00:00:00,07:00:00,60606,43646,25883.08,17762.92,16960,0,20196.42,5686.66,6902.12,5141.35,3562.89,2156.56
2022-07-01 00:00:00,08:00:00,61731,44547.08,26576.97,17970.11,17183.92,0,20722.81,5854.16,6989.81,5188.19,3634.99,2157.12
2022-07-01 00:00:00,09:00:01,62843,45431.19,27256.74,18174.45,17411.81,0,21236.63,6020.11,7075.45,5234.54,3707.34,2157.12
2022-07-01 00:00:00,10:00:00,63955,46303.99,27928.05,18375.94,17651.01,0,21742.69,6185.36,7159.84,5279.75,3779.23,2157.12
2022-07-01 00:00:00,11:00:00,65066,47175.29,28599.03,18576.26,17890.71,0,22248.49,6350.54,7243.83,5324.56,3850.75,2157.12
2022-07-01 00:00:00,12:00:00,66198,48071.52,29287.92,18783.6,18126.48,0,22769.97,6517.95,7330.94,5371.66,3922.93,2158.07
2022-07-01 00:00:00,13:00:00,67402,49034.33,30024.3,19010.03,18367.67,0,23331.87,6692.43,7431.4,5421.55,3995.33,2161.75
2022-07-01 00:00:00,14:00:00,68622,50006.54,30767.97,19238.57,18615.46,0,23899.56,6868.41,7533.61,5472.67,4067.69,2164.6
2022-07-01 00:00:00,15:00:00,69832,50963.09,31499.61,19463.48,18868.91,0,24456.71,7042.9,7634.05,5522.47,4139.57,2167.39
2022-07-01 00:00:00,16:00:00,71038,51917.31,32229.72,19687.59,19120.69,0,25012.6,7217.12,7734.16,5571.91,4211.26,2170.26
2022-07-01 00:00:00,17:00:00,72228,52866.05,32955.43,19910.62,19361.95,0,25565.25,7390.18,7833.08,5621.06,4282.59,2173.89
2022-07-01 00:00:00,18:00:00,73439,53826.95,33690.84,20136.11,19612.05,0,26125.78,7565.06,7934.16,5670.99,4354.27,2176.69
2022-07-01 00:00:00,19:00:00,74653,54790.84,34426.53,20364.31,19862.16,0,26686.29,7740.24,8036.24,5721.7,4426.44,2179.93
2022-07-01 00:00:00,20:00:00,75868,55757.79,35165.85,20591.94,20110.21,0,27250.27,7915.58,8138.31,5772.31,4498.52,2182.8
2022-07-01 00:00:00,21:00:00,77081,56727.44,35907.59,20819.85,20353.56,0,27816.73,8090.86,8240.79,5822.85,4570.57,2185.64
2022-07-01 00:00:00,22:00:00,78302,57702.12,36652.21,21050.08,20599.71,0.17,28384.42,8267.62,8344.46,5874.12,4642.97,2188.53
2022-07-01 00:00:00,23:00:00,79623,58775.76,37442.73,21333.2,20847.07,0.17,28969.45,8473.11,8447.87,5954.15,4737.72,2193.46
2022-07-01 00:00:00,23:59:00,80992,59860.38,38238.48,21626.3,21127.22,4.4,29558.3,8675.78,8549.03,6042.22,4835.84,2199.21
2022-07-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02 00:00:00,01:00:00,1617,1340.94,1029.23,311.71,276.06,0,822.88,206.35,103.15,100.3,99.82,8.44
2022-07-02 00:00:00,02:00:00,3292,2732,2055.35,676.65,560,0,1642.1,413.25,207.34,251.78,200.93,16.6
2022-07-02 00:00:00,03:00:00,5026,4178.13,3077.91,1100.23,847.86,0.01,2448.07,629.83,314.85,466.58,294.12,24.68
2022-07-02 00:00:00,04:00:00,6625,5486.02,3880.89,1605.14,1138.97,0.01,3025.72,855.16,424.21,731.3,416.69,32.94
2022-07-02 00:00:00,05:00:00,8412,6929.11,4769.95,2159.17,1482.88,0.01,3670.12,1099.82,534.73,1038.29,547.04,39.11
2022-07-02 00:00:00,06:00:01,10219,8387.35,5684.02,2703.34,1831.64,0.01,4345.14,1338.87,645.14,1339.98,673.74,44.48
2022-07-02 00:00:00,07:00:00,12108,9773.78,6554.47,3231.48,2322.05,12.17,4950.01,1592.29,755.23,1619.25,805.37,51.63
2022-07-02 00:00:00,08:00:01,14063,11183.36,7424.96,3793.64,2844.4,35.24,5543.92,1845.8,865.84,1923.76,945.73,58.31
2022-07-02 00:00:00,09:00:01,16348,12773.63,8465.45,4382.18,3500.37,74,6302.73,2088.72,983.3,2241,1094.35,63.53
2022-07-02 00:00:00,10:00:01,18517,14278.65,9402.02,4989.89,4125.09,113.26,6962.14,2326.62,1123.12,2553.33,1248.15,65.29
2022-07-02 00:00:00,11:00:00,20683,15808.12,10339.8,5613.53,4729.67,145.21,7622.33,2572.26,1260,2884.39,1402.34,66.8
2022-07-02 00:00:00,12:00:00,22780,17299.46,11261.28,6205.67,5313.05,167.49,8271.72,2822.07,1385.53,3196.61,1555.62,67.91
2022-07-02 00:00:00,13:00:00,25016,18769.84,12203.55,6772.71,6039.74,206.42,8937.8,3059.33,1496.56,3494.09,1711.68,70.38
2022-07-02 00:00:00,14:00:00,27337,20324.23,13245.51,7324.33,6767.16,245.61,9712.37,3287.53,1605.61,3787.91,1857.16,73.65
2022-07-02 00:00:00,15:00:00,29531,21754.28,14140.76,7898.55,7491.69,285.03,10331.77,3523.96,1713.68,4100.37,2009.2,75.3
2022-07-02 00:00:00,16:00:00,31711,23173.69,15041.35,8456.28,8213.37,323.94,10962.29,3755.12,1822.38,4402.63,2153.87,77.4
2022-07-02 00:00:00,17:00:00,33791,24542.31,15865.92,9039.56,8885.52,363.17,11513.08,3989.67,1928.97,4721.64,2307.78,81.17
2022-07-02 00:00:00,18:00:00,35990,26019.99,16808.82,9613.46,9567.72,402.29,12205.89,4200.64,2036.73,5030.69,2461.07,84.97
2022-07-02 00:00:00,19:00:00,38031,27371.52,17710.76,10102.34,10217.9,441.58,12829.26,4439.92,2144.55,5257.81,2610.07,89.91
2022-07-02 00:00:00,20:00:01,40175,28838.89,18632.41,10687.12,10855.47,480.64,13475.85,4675.92,2261.38,5571.21,2760.54,93.99
2022-07-02 00:00:00,21:00:00,42297,30251.43,19502.82,11268.78,11525.4,520.17,14069.06,4913.59,2381.86,5877.64,2912.23,97.05
2022-07-02 00:00:00,22:00:00,44332,31582.72,20325.42,11816.62,12189.96,559.32,14627.56,5138.54,2505.6,6149.5,3059.71,101.81
2022-07-02 00:00:00,23:00:00,46453,33025.13,21131.46,12492.98,12828.56,599.31,15162.72,5369.43,2713.71,6460.42,3213.93,104.92
2022-07-02 00:00:00,23:59:00,48524,34458.47,21908.91,13185.03,13430.06,635.47,15687.57,5585.87,2942.42,6768.16,3366.88,107.57
2022-07-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-03 00:00:00,01:00:01,2350,1621.42,888.27,771.49,690.24,38.34,630.77,219.16,304.3,310.5,153.03,3.66
2022-07-03 00:00:00,02:00:00,4501,3186.58,1694.65,1552.56,1253.79,60.63,1174.56,459.46,610.68,631.2,305.52,5.16
2022-07-03 00:00:00,03:00:00,6658,4634.61,2500.5,2233.46,1924.04,99.35,1726.38,674.77,922.92,840.44,461.69,8.41
2022-07-03 00:00:00,04:00:01,9073,6363.92,3470.97,3025.36,2576.67,132.41,2429.51,909.05,1262.02,1135.12,615.16,13.06
2022-07-03 00:00:00,05:00:00,11606,8128.12,4443.41,3856.1,3306.49,171.39,3133.71,1138.31,1629.13,1438.93,768.45,19.59
2022-07-03 00:00:00,06:00:00,14139,9900.83,5434.72,4677.1,4027.18,210.99,3841.04,1382.69,2013.77,1715.32,921.82,26.19
2022-07-03 00:00:00,07:00:00,16593,11643.66,6374.36,5511.47,4707.17,242.17,4522.67,1609.52,2388.3,2012.98,1079.28,30.91
2022-07-03 00:00:00,08:00:00,19095,13407.39,7329.7,6349.78,5415.52,272.09,5206.19,1851.42,2758.16,2321.48,1232.74,37.4
2022-07-03 00:00:00,09:00:01,21565,15075.44,8219.97,7167.24,6177.79,311.77,5816.31,2091.89,3130.41,2611.58,1382.47,42.78
2022-07-03 00:00:00,10:00:00,24092,16777.43,9154.61,7973.93,6963.46,351.11,6470.52,2332.98,3490.19,2895.8,1539.37,48.57
2022-07-03 00:00:00,11:00:00,26618,18512.29,9962.64,8939.69,7715.67,390.04,7001.42,2571.18,3883.77,3185.6,1697.39,172.93
2022-07-03 00:00:00,12:00:00,29278,20383.78,10895.78,9917.24,8464.98,429.24,7654.04,2812.5,4248.28,3497.41,1850.33,321.22
2022-07-03 00:00:00,13:00:00,32032,22337.74,11938.76,10867.51,9225.73,468.53,8419.52,3050.71,4614.9,3792.18,1991.87,468.56
2022-07-03 00:00:00,14:00:00,34775,24288.31,12978.37,11817.44,9979.19,507.5,9185.6,3285.27,4978.37,4096.67,2124.91,617.49
2022-07-03 00:00:00,15:00:01,37539,26224.1,13992.78,12777.82,10768.4,546.5,9936.85,3509.43,5329.25,4410.6,2269.7,768.27
2022-07-03 00:00:00,16:00:00,40337,28200.61,15009.5,13776.79,11550.71,585.68,10692.58,3731.24,5712.94,4719.68,2425,919.17
2022-07-03 00:00:00,17:00:00,43166,30191.18,16040.49,14775.98,12349.53,625.29,11445.68,3969.52,6099.71,5023.13,2583.24,1069.9
2022-07-03 00:00:00,18:00:00,45992,32180.99,17078.99,15766.78,13146.23,664.78,12221.38,4192.83,6468.9,5337.87,2739.13,1220.88
2022-07-03 00:00:00,19:00:01,48623,34031.99,18188.73,16547.74,13886.53,704.48,13047.56,4436.69,6748.2,5619.94,2897.38,1282.22
2022-07-03 00:00:00,20:00:01,51329,35891.25,19225.96,17409,14694.04,743.71,13815.94,4666.31,7132.23,5931.82,3055.36,1289.59
2022-07-03 00:00:00,21:00:00,54049,37740.59,20252,18271.7,15525.3,783.11,14569.19,4899.7,7511.31,6245.62,3217.62,1297.15
2022-07-03 00:00:00,22:00:00,56756,39601.82,21293.65,19130.3,16332.05,822.13,15333.24,5138.28,7900.25,6549.75,3375.52,1304.78
2022-07-03 00:00:00,23:00:00,59359,41386.9,22339.8,19908.48,17110.72,861.38,16105.21,5373.21,8260.11,6819.16,3517.41,1311.8
2022-07-03 00:00:00,23:59:00,62154,43399.13,23459.49,20839.93,17854.58,900.29,16947.29,5611.91,8641.83,7090.96,3674.42,1432.72
2022-07-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04 00:00:00,01:00:01,2830,2021.45,1077.93,982.59,769.48,39.07,795.11,243.75,390.67,288.55,162.16,141.21
2022-07-04 00:00:00,02:00:01,5746,4088.93,2191.35,1975.81,1578.84,78.23,1636.56,476.56,788.97,580.18,326.21,280.45
2022-07-04 00:00:00,03:00:00,8332,5912.61,3180.1,2849.86,2302.04,117.35,2342.69,720.06,1075.18,860.96,488.17,425.55
2022-07-04 00:00:00,04:00:00,10935,7749.44,4158.01,3748.1,3028.89,156.67,3047.04,954.3,1429.01,1122.97,649.34,546.78
2022-07-04 00:00:00,05:00:00,13537,9570.35,5072.77,4693.31,3770.92,195.73,3680.14,1196.9,1789.85,1422.89,811.76,668.81
2022-07-04 00:00:00,06:00:00,16162,11379.4,5972.94,5641.2,4547.86,234.74,4292.62,1445.58,2169.54,1715.37,969.44,786.85
2022-07-04 00:00:00,07:00:00,18925,13375.15,7053.18,6595.62,5276.2,273.65,5090.58,1688.95,2537.46,1993.68,1121.64,942.84
2022-07-04 00:00:00,08:00:00,21895,15553.18,8240.31,7625.6,6029.09,312.73,5996.73,1930.85,2918.59,2299.43,1280.08,1127.5
2022-07-04 00:00:00,09:00:00,25094,17895.76,9588.51,8659.29,6846.2,352.04,7063.5,2172.97,3297.05,2616.57,1445.4,1300.27
2022-07-04 00:00:00,10:00:00,28046,19965.95,10697.09,9660.18,7688.73,391.32,7903.19,2402.58,3649.71,2924.78,1610.2,1475.49
2022-07-04 00:00:00,11:00:00,30944,21965.62,11807.48,10588.29,8548.23,430.15,8728.08,2649.25,4000.79,3225.52,1767.29,1594.69
2022-07-04 00:00:00,12:00:00,33823,23931.64,12958.99,11443.65,9420.36,471,9599,2888.99,4242.48,3508.96,1928.84,1763.37
2022-07-04 00:00:00,13:00:01,36628,25899.87,14080,12335,10213,515.13,10436.58,3128.29,4501.61,3816.26,2095.26,1921.87
2022-07-04 00:00:00,14:00:00,39630,28075.22,15330.14,13304.65,10995.21,559.57,11400.85,3369.72,4844.91,4104.43,2255.53,2099.78
2022-07-04 00:00:00,15:00:00,42544,30151.14,16514.63,14240.11,11789.26,603.6,12303.32,3607.71,5216.8,4396.79,2414.48,2212.04
2022-07-04 00:00:00,16:00:00,45384,32164.35,17607.21,15204.7,12572.09,647.56,13120.38,3839.27,5578.02,4656.78,2579.06,2390.84
2022-07-04 00:00:00,17:00:00,48194,34090.24,18581.04,16201.24,13411.72,692.04,13819.59,4069.41,5952.13,4953.35,2736.6,2559.16
2022-07-04 00:00:00,18:00:01,50914,35979.25,19562.16,17153.69,14198.15,736.6,14539.48,4286.08,6309.88,5244.22,2897.52,2702.07
2022-07-04 00:00:00,19:00:00,53314,37615.91,20445.77,17950.93,14917.3,780.79,15146.15,4518.83,6559.13,5519.55,3039.65,2832.6
2022-07-04 00:00:00,20:00:01,56023,39432.46,21343.49,18913.51,15766,824.54,15766.65,4752.3,6906.1,5816.04,3187.13,3004.24
2022-07-04 00:00:00,21:00:00,58810,41310.09,22261.74,19916.69,16631.57,868.34,16401.48,4991.92,7287.19,6125.7,3342.38,3161.42
2022-07-04 00:00:00,22:00:00,61638,43198.5,23181.63,20928.88,17527.49,912.01,17048.54,5221.08,7671.45,6435.61,3504.29,3317.53
2022-07-04 00:00:00,23:00:01,64360,44967.34,24105.58,21817.54,18436.88,955.78,17709.04,5440.76,8038.53,6694.81,3669.1,3415.1
2022-07-04 00:00:00,23:59:00,67069,46874.5,25125.1,22748.14,19195.76,998.74,18440.52,5685.84,8384.15,6974.13,3829.23,3560.63
2022-07-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-05 00:00:00,01:00:00,2836,2005.88,1092.23,957.22,786.55,43.57,815.61,233.05,345.75,288.87,160.39,162.21
2022-07-05 00:00:00,02:00:00,5635,4013.95,2195.27,1905.97,1533.76,87.29,1643.31,464.67,660.57,604.83,321.54,319.03
2022-07-05 00:00:00,03:00:00,8288,5911.1,3307.61,2734.51,2245.88,131.02,2461.15,715.44,938.97,890.13,480.45,424.96
2022-07-05 00:00:00,04:00:00,11009,7837.94,4294.48,3718.05,2996.47,174.59,3169.02,950.87,1293.92,1194.34,641.75,588.04
2022-07-05 00:00:00,05:00:00,13761,9784.84,5338.3,4664.84,3757.86,218.3,3914.61,1205.39,1606.89,1496.69,802.5,758.76
2022-07-05 00:00:00,06:00:00,16513,11777.88,6438.63,5601.08,4473.29,261.83,4718.74,1458.06,1950.44,1785.72,964.63,900.29
2022-07-05 00:00:00,07:00:00,19260,13759.06,7479.2,6584.99,5195.81,305.13,5479.48,1694.59,2331.27,2093.13,1118.62,1041.97
2022-07-05 00:00:00,08:00:00,22103,15767.91,8578.32,7538.06,5986.62,348.47,6280.25,1949.6,2674.76,2378.61,1281.13,1203.56
2022-07-05 00:00:00,09:00:00,25027,17788.65,9715.45,8465.51,6846.04,392.31,7149.43,2173.71,3050.17,2654.06,1446.19,1315.09
2022-07-05 00:00:00,10:00:00,27884,19817.36,10891.79,9361.65,7630.56,436.08,8029.88,2425.83,3400.9,2932.63,1601.58,1426.54
2022-07-05 00:00:00,11:00:00,30748,21795.74,11975.75,10299.62,8472.63,479.63,8849.11,2647.01,3777.07,3211.72,1758.69,1552.14
2022-07-05 00:00:00,12:00:00,33636,23761.86,13015.75,11269.55,9350.7,523.44,9611.36,2880.95,4105.71,3505.58,1922.17,1736.09
2022-07-05 00:00:00,13:00:00,36361,25657.44,13955.75,12268.7,10136.55,567.01,10279.64,3109.1,4479.8,3808.58,2084.32,1896
2022-07-05 00:00:00,14:00:00,38890,27438.44,14845.62,13198.55,10845.83,605.73,10892.02,3347.87,4806.62,4086.29,2246.49,2059.15
2022-07-05 00:00:00,15:00:00,41556,29341.27,15904.82,14085.96,11565.22,649.51,11644.2,3611.11,5136.17,4365.05,2404.71,2180.03
2022-07-05 00:00:00,16:00:00,44177,31192.16,16859.05,15026.67,12291.28,693.56,12314.42,3851.07,5502.08,4638.4,2571.89,2314.3
2022-07-05 00:00:00,17:00:00,46873,33121.83,17926.84,15932.8,13013.36,737.81,13063.48,4125.55,5844.34,4913.84,2734.86,2439.76
2022-07-05 00:00:00,18:00:00,49414,34924.97,18920.74,16785.08,13708.18,780.85,13782.08,4357.81,6175.71,5163.03,2897.2,2549.14
2022-07-05 00:00:00,19:00:00,51825,36600.48,19864.94,17560.93,14399.13,825.39,14450.39,4589.16,6411.79,5371.58,3056.27,2721.29
2022-07-05 00:00:00,20:00:00,54355,38361.85,20698.93,18532.93,15123.14,870.01,15022.97,4805.95,6731.6,5679.28,3215.98,2906.07
2022-07-05 00:00:00,21:00:00,57012,40148.48,21554.69,19507.94,15949.37,914.15,15589.75,5050.79,7070.92,5978.45,3377.26,3081.31
2022-07-05 00:00:00,22:00:01,59674,41979.8,22454.91,20482.78,16736.31,957.89,16204.45,5292.57,7402.11,6289.83,3535.34,3255.5
2022-07-05 00:00:00,23:00:00,62385,43872.01,23478.06,21395.65,17511.29,1001.7,16952.07,5524.29,7754.07,6580.91,3694.6,3366.07
2022-07-05 00:00:00,23:59:00,65150,45813.73,24542.14,22316.55,18291.31,1044.96,17722.64,5774.54,8084.45,6862.19,3856.39,3513.52
2022-07-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-06 00:00:00,01:00:00,2627,1864.21,956.68,951.57,718.75,44.04,677.19,235.45,370.73,284.15,162.44,134.25
2022-07-06 00:00:00,02:00:00,5550,3965.55,2145.19,1908.24,1496.57,87.88,1577.36,479.95,733.06,570.61,322.37,282.2
2022-07-06 00:00:00,03:00:00,8120,5821.57,3264.58,2688.69,2166.73,131.7,2398.75,734.13,1025.35,780.25,485.42,397.67
2022-07-06 00:00:00,04:00:00,10791,7760.26,4317.15,3618.57,2855.28,175.46,3165.63,976.06,1369.79,1059.9,645.82,543.06
2022-07-06 00:00:00,05:00:00,13440,9693.6,5442.21,4470.37,3527.42,218.98,3999.01,1224.22,1711.64,1260.67,808.84,689.22
2022-07-06 00:00:00,06:00:00,15954,11489.29,6389.74,5362.32,4201.94,262.77,4642.52,1484.45,2071.78,1501.72,973.21,815.61
2022-07-06 00:00:00,07:00:00,18594,13455.52,7435.77,6318.76,4839.47,299.01,5385.65,1751.11,2436.17,1803.08,1136.78,942.73
2022-07-06 00:00:00,08:00:01,21554,15664.14,8714.73,7292.78,5546.49,343.37,6357.77,2013.59,2817.21,2105.16,1302.72,1067.69
2022-07-06 00:00:00,09:00:00,24536,17861.17,9983.95,8264.8,6287.25,387.58,7326.73,2269.64,3188.72,2416.12,1467.05,1192.91
2022-07-06 00:00:00,10:00:00,27325,20009.56,11232.16,9192.48,6900.36,415.08,8291.96,2525.12,3516.09,2733.29,1628.79,1314.31
2022-07-06 00:00:00,11:00:00,30112,22152.03,12502.95,10088.86,7520.19,439.78,9264.2,2798.97,3898.87,2959.51,1789.47,1441.01
2022-07-06 00:00:00,12:00:00,33170,24365.85,13802.95,11046.7,8320.35,483.8,10263.26,3055.89,4252.49,3284.46,1952.72,1557.03
2022-07-06 00:00:00,13:00:00,36176,26517.53,15031.33,12013.99,9130.68,527.79,11193.8,3309.74,4628.38,3596.6,2114.58,1674.43
2022-07-06 00:00:00,14:00:00,39113,28601.56,16227.11,12946.03,9939.86,571.58,12083.63,3571.9,4985.02,3874.55,2277.48,1808.98
2022-07-06 00:00:00,15:00:00,41920,30575.46,17276.78,13914.13,10729.09,615.45,12834.73,3826.6,5349.64,4190.53,2437.95,1936.01
2022-07-06 00:00:00,16:00:00,44585,32457.8,18293.35,14823.93,11467.72,659.48,13570.03,4063.84,5714.03,4452.34,2594.81,2062.75
2022-07-06 00:00:00,17:00:01,47578,34657.34,19602.51,15758.71,12216.78,703.88,14576.66,4321.97,6068.54,4745.49,2755.49,2189.19
2022-07-06 00:00:00,18:00:00,50450,36786.88,20834.3,16687.99,12927.71,735.41,15542.43,4556.46,6425.8,5037.21,2900.56,2324.42
2022-07-06 00:00:00,19:00:01,53237,38793.8,22064.75,17509.21,13663.04,780.16,16478.59,4806,6689.17,5315.38,3049.95,2454.71
2022-07-06 00:00:00,20:00:00,55861,40640.77,23028.87,18436.38,14395.75,824.48,17171.76,5032.63,7055.04,5577.08,3204.58,2599.68
2022-07-06 00:00:00,21:00:01,58348,42371.21,23947.87,19292.25,15107.88,868.91,17795.89,5283.07,7413.09,5781.79,3349.66,2747.71
2022-07-06 00:00:00,22:00:00,60857,44071.47,24766.37,20218.05,15872.58,912.95,18335.75,5517.67,7784.13,6036.63,3496.59,2900.7
2022-07-06 00:00:00,23:00:00,63504,45912.3,25759.52,21109.45,16635.03,956.67,19044.7,5758.15,8138.61,6333.09,3637.63,3000.12
2022-07-06 00:00:00,23:59:00,66328,47919.42,26877.32,22040.43,17410.25,998.33,19888.07,5990.92,8493.95,6639.86,3792.93,3113.69
2022-07-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-07 00:00:00,01:00:01,2943,2081.66,1157.43,968.03,817.54,43.8,866.63,247,392.66,308.17,159.81,107.39
2022-07-07 00:00:00,02:00:00,5896,4233.12,2403.61,1917.01,1575.38,87.5,1814.66,501.45,785.39,592.34,319.09,220.19
2022-07-07 00:00:00,03:00:00,8506,6183,3620.84,2685.62,2199.54,123.46,2767.5,729.88,1089.05,803.12,475.7,317.75
2022-07-07 00:00:00,04:00:00,11113,8040.1,4564.96,3642.39,2905.65,167.25,3420.8,976.91,1442.15,1118.04,632.13,450.07
2022-07-07 00:00:00,05:00:00,13612,10049.1,5639.98,4590.54,3381.48,181.42,4246.43,1212.13,1813.8,1426.96,785,564.78
2022-07-07 00:00:00,06:00:00,16345,12147,6851.22,5502.33,3991.45,206.55,5179.42,1465.25,2170.32,1723.7,944.44,663.87
2022-07-07 00:00:00,07:00:00,19001,14029.3,7879.82,6398.66,4722.52,249.18,5949.27,1681.37,2508.65,2015.2,1090.57,784.24
2022-07-07 00:00:00,08:00:00,21560,15794.58,8719.5,7368.19,5472.31,293.11,6514.59,1911.8,2877.41,2317.13,1248.23,925.42
2022-07-07 00:00:00,09:00:00,23981,17453.03,9549.28,8241.03,6190.69,337.28,7072.2,2139.8,3155.86,2632.73,1409.82,1042.62
2022-07-07 00:00:00,10:00:00,26623,19315.52,10549.84,9146.73,6926.43,381.05,7777.55,2391.24,3488.49,2929.02,1569.46,1159.76
2022-07-07 00:00:00,11:00:00,29212,21083,11463.69,10044.38,7703.93,425.07,8385.31,2653.31,3821.9,3219.03,1726.72,1276.73
2022-07-07 00:00:00,12:00:00,31461,22696.06,12257.51,10885.92,8317.57,447.37,8905.9,2904.24,4066.49,3540.94,1885.42,1393.07
2022-07-07 00:00:00,13:00:00,33748,24335.04,13049.14,11757.31,8941.55,471.41,9418.34,3159.39,4329.62,3863.14,2043.43,1521.12
2022-07-07 00:00:00,14:00:00,36153,25934.62,13833.61,12615.24,9704.15,514.23,9941.94,3377.44,4604.45,4166.08,2197.14,1647.57
2022-07-07 00:00:00,15:00:00,38579,27523.07,14614.36,13467.1,10497.54,558.39,10466.41,3589.56,4880.12,4457.59,2356.45,1772.94
2022-07-07 00:00:00,16:00:00,40948,29161.01,15438.95,14323.2,11185.85,601.14,11051.13,3786.68,5139.09,4768.88,2517.26,1897.97
2022-07-07 00:00:00,17:00:00,43137,30753.16,16217.57,15163.09,11756.34,627.5,11588.37,4001.7,5399.98,5063.26,2676.7,2023.15
2022-07-07 00:00:00,18:00:01,45370,32259.06,16989.4,15942.08,12438.52,672.42,12109.95,4207.03,5660.16,5294.48,2834.33,2153.11
2022-07-07 00:00:00,19:00:00,47543,33703.2,17756.71,16663.45,13122.84,716.96,12629.82,4409.93,5916.35,5481.34,2965.47,2300.29
2022-07-07 00:00:00,20:00:00,49828,35401.49,18537.54,17603.43,13687.03,739.48,13157.16,4640.9,6200.99,5795.79,3119.38,2487.27
2022-07-07 00:00:00,21:00:00,51966,37127.08,19303.57,18567.61,14094.82,744.1,13684.65,4874.82,6520.37,6107.46,3274.82,2664.96
2022-07-07 00:00:00,22:00:00,54052,38841.23,20075.32,19510.01,14466.67,744.1,14217.68,5113.54,6836.77,6405.67,3438.67,2828.9
2022-07-07 00:00:00,23:00:00,56057,40504.35,20858.7,20389.75,14808.55,744.1,14780.71,5333.89,7153.61,6702.08,3579.98,2954.08
2022-07-07 00:00:00,23:59:00,58193,42283.98,21717.66,21310.42,15164.92,744.1,15408.88,5564.68,7492.5,6998.92,3739.37,3079.63
2022-07-08 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08 00:00:00,01:00:00,2130,1769.79,852.55,917.24,360.21,0,592.66,259.89,347.73,285.37,164.66,119.48
2022-07-08 00:00:00,02:00:00,4493,3601.24,1808.75,1811.06,873.19,18.57,1250.84,539.34,669.63,577.11,325.42,238.9
2022-07-08 00:00:00,03:00:00,7074,5491.94,2949.39,2595.81,1528.8,53.26,2057.98,838.15,975.84,772.64,488.41,358.92
2022-07-08 00:00:00,04:00:00,9901,7496.51,4119.7,3473.7,2307.6,96.89,2884.59,1138.22,1322.33,1077.86,652.92,420.59
2022-07-08 00:00:00,05:00:01,12405,9192.74,5061.28,4272.2,3071.52,140.74,3508.45,1412.09,1662.85,1371.15,811.18,427.02
2022-07-08 00:00:00,06:00:00,14875,10874,5965.84,5092.79,3816.37,184.63,4068.98,1712.23,2007.25,1679.98,972.7,432.86
2022-07-08 00:00:00,07:00:01,17172,12474.23,6890.34,5812.33,4469.33,228.44,4671.79,1990.11,2326.3,1913.34,1135.58,437.11
2022-07-08 00:00:00,08:00:00,19532,14109.58,7797.99,6583.57,5150.44,271.98,5262.01,2264,2639.06,2209,1294.39,441.12
2022-07-08 00:00:00,09:00:00,21763,15647.88,8684.12,7279.72,5799.16,315.96,5849,2519.16,2888.28,2489.66,1456.28,445.5
2022-07-08 00:00:00,10:00:00,24212,17387.73,9785.65,7961.59,6464.76,359.51,6653.6,2772.54,3154.04,2745.48,1611.11,450.96
2022-07-08 00:00:00,11:00:00,26621,19084.53,10906.71,8581.19,7133.1,403.37,7451.16,3052.18,3422.79,2935.94,1766.87,455.59
2022-07-08 00:00:00,12:00:00,28763,20530.21,11777.49,9199.54,7785.97,446.82,8041.82,3288.85,3631.4,3182.5,1925.17,460.47
2022-07-08 00:00:00,13:00:00,30757,21840.13,12605.85,9724.16,8426.99,489.88,8598.09,3517.88,3797.84,3387.16,2073.06,466.1
2022-07-08 00:00:00,14:00:00,32706,23098.19,13395.36,10235.74,9074.9,532.91,9105.66,3756.79,3918.65,3622,2223.12,471.97
2022-07-08 00:00:00,15:00:00,34654,24349.42,14182.87,10742.4,9728.73,575.85,9593.92,4013.1,4012.13,3892.39,2359.83,478.05
