EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Linea 2 / Hl,EE Linea 3 / Hl,EE Linea 4 / Hl,EE Servicios / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,EE CO2 / Hl,EE Caldera / Hl,EE Eflu / Hl,EE Agua / Hl,EE Resto Serv / Hl,EE Resto Planta / Hl,Agua Planta / Hl,Agua Elab / Hl,Agua Bodega / Hl,Agua Cocina / Hl,Agua Envas / Hl,Agua Linea 2/Hl,Agua Linea 3/Hl,Agua Linea 4/Hl,Agua Linea 5/Hl,Agua Servicios/Hl,Agua Planta de Agua/Hl,Produccion Agua / Hl,ET Planta / Hl,ET Elab/Hl,ET Bodega/Hl,ET Cocina/Hl,ET Envasado/Hl,ET Linea 2/Hl,ET Linea 3/Hl,ET Linea 4/Hl,ET Linea 5/Hl,ET Servicios / Hl,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire Envasado / Hl,Aire L2 / Hl,Aire L3 / Hl,Aire L4 / Hl,Aire L5 / Hl,Aire Servicios / Hl,CO 2 / Hl,CO 2 Filtro / Hl,CO 2 linea 3 / Hl,CO 2 Linea 4 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Vapor_L5 (KG),mes_sin,mes_cos,dia_semana_sin,dia_semana_cos,Frio_diff1_lag1,Frio_diff7_lag1,Frio_roll_mean_3_lag1,Frio_roll_std_3_lag1,Frio_roll_mean_7_lag1,Frio_roll_std_7_lag1,Frio_roll_mean_14_lag1,Frio_roll_std_14_lag1,Frio_roll_mean_28_lag1,Frio_roll_std_28_lag1
8.139412808231329,0.6649813730707823,0.6725208444207912,0.0,2.788717402873869,0.0,1.362639371230122,1.460247349823321,4.492726627638815,2.789249600851517,2.33173673940039,0.903672166045769,0.359765832889835,0.1658683697001951,0.1225829341848501,0.0565903849565371,0.5525102004612382,0.1929874046478628,3.434965407131453,1.617686712790491,1.509189285080716,0.0,1.29613269469576,0.0,0.8986656918296473,0.3273498233215548,1.692307692307692,0.5211459996452016,15.17179761296087,84.82820238703913,84.57412092886287,11.3473399165736,3.592419726805038,0.0,64.6782338120217,0.0,14.4731950283312,6.107740282685512,33.79307692307692,8.548547200267565,7.426113180769913,3.978713854887352,0.0,3.269790668795459,2.422073798119567,0.0,1.158184975324438,0.5926890459363957,15.85076923076923,1.025325527762994,1.005243924073089,0.5177434030937216,0.3255346371778468,0.9098939929328622,0.0,0.0,5637.0,10990.0,11274.0,0.0,5471.0,5660.0,143.0,45881.87,3748.5,3791.0,399.0,15720.0,1076.25,7455.0,8265.0,25325.5,15723.0,5094.0,935.0,691.0,13144.0,1087.0,319.0,3114.5,1087.870000000003,48387.0,19362.9,9118.9,8507.3,611.5999999999999,3155.0,7306.3,2937.700000000002,25757.31,16425.2,29.49,0.0,0.0,364.16,127.5,185.28,24.2,2.379607019881922,476744.319676,26880.47,6630.0,153214.88,20250.47,63964.95510972541,364591.2039983663,48188.16056790826,113752.66,60.0,34569.81,4832.41,20250.47,79182.85,41861.0,36081.24000000001,22428.01,13653.23,5779.759999999995,0.0,18431.81,3996.2,1695.52,6336.43,3354.62,2266.66,3155.779802081436,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1711.0,-1711.0,15437.666666666666,1107.240865093542,12731.0,2649.0678863832027,13226.0,2484.6076922958605,11457.035714285714,3320.423450038526
7.553647322597054,0.8454696751954408,0.7795902040090671,0.5090661831368993,2.220740674894193,0.0,2.091267235718976,1.536129647283127,4.572647673229921,3.015837740936635,2.458775945597582,0.9076946629726754,0.4071292057424775,0.1299810855791122,0.0999550597310497,0.0918559343378224,0.4772557792692021,-0.0852107007225013,4.806416087628586,2.698253255700253,1.805907423045963,2.047733454215775,1.088324913206019,0.0,2.409586342744583,0.3221353670162059,0.0,1.019837918722313,21.21826117691542,78.78173882308458,86.93394329861574,27.40396761135173,3.450091115160674,16.53671804170444,50.65767910462843,0.0,20.53479973736047,6.386154432793136,0.0,8.872296582635592,6.866280476663161,4.695463995930684,2.218336355394379,3.380156155088375,1.642309040895645,0.0,2.129645436638214,0.6281143946615825,0.0,0.5285074398368322,0.8769397158392226,0.4604881499823134,0.3086014445173998,0.9081029551954242,2206.0,3356.55,5062.275,14135.0,6768.0,0.0,1523.0,5245.0,0.0,38238.64,4280.0,3946.5,1123.0,11242.0,597.39,3185.0,8057.0,23148.0,15267.0,4595.0,658.0,506.0,12447.0,1021.0,465.0,2416.0,-431.3600000000006,40177.0,24331.4,13659.3,9142.0,4517.3,4653.0,5509.400000000001,5162.699999999998,28474.87,19168.7,14.8,0.1,0.0,331.32,35.66,168.96,0.1,2.57161225210784,440083.527812,53945.31,36480.0,99720.75,17465.31,138726.4201397556,256443.1024893829,44914.00518286158,64769.88,25.0,33495.38,1430.49,17465.31,31274.5,34759.0,30318.75,23769.73,8313.82,2675.45,1764.8,17111.28,4893.65,1580.25,3243.45,3294.46,195.66,5446.423908693261,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1844.0,-1844.0,14943.666666666666,1777.9146023735461,13149.142857142857,2405.9590207490887,13232.357142857143,2484.250346827924,11490.035714285714,3332.8553155263758
3.724817422530665,0.461411596191091,0.2789349983860555,0.3098663926002055,0.9086507424144608,0.0,0.0,1.389786795048143,2.262094496449322,1.582270819883796,1.113722562943835,0.5297772756617172,0.1434393156875403,0.0997619431891543,0.0600185603615235,0.0437782440284054,0.2715965945771465,0.0926605874757906,2.299104260813428,1.582997094899935,0.6338867817947061,1.208774409044193,0.2916902033570045,0.0,0.0,0.2252922971114168,0.0,0.4244169625564877,18.46010073533282,81.53989926466718,49.11167311935119,20.25988195725644,1.521918374757908,6.795991778006167,24.355759330337,0.0,0.0,5.807288514442916,0.0,4.496031831757755,3.61604260813428,3.075181568754035,0.7414504110996917,1.864859385087153,0.7211991607488702,0.0,0.0,0.597111416781293,0.0,-0.1803381213686252,0.226109586830213,0.3839779005524862,0.0,0.9236588720770288,7784.0,14011.2,9913.6,4344.0,5816.0,0.0,0.0,5816.0,0.0,36926.35,4574.25,2765.25,2412.0,9008.0,878.98,925.0,8083.0,22425.5,15686.0,5252.0,989.0,595.0,11041.0,1081.0,434.0,2692.5,918.5999999999984,39155.0,22792.4,15693.2,6284.099999999999,9409.1,2076.0,2891.7,4207.499999999996,24114.78,18584.9,9.8,0.0,0.0,148.24,0.1,131.03,0.0,2.954187232592509,486873.482636,67987.69,52900.0,81732.55,15087.69,200848.3657714574,241453.2556972289,44571.86116731368,47119.56,139.0,33775.19,698.8,15087.69,13344.37,35848.0,31408.6,30486.12,7149.68,-1787.800000000003,6227.200000000001,18487.47,5771.45,1766.27,1711.13,3472.8,199.48,3741.315471612012,0.4999999999999999,0.8660254037844387,0.0,1.0,-697.0,-697.0,13526.333333333334,1312.9372922318312,13323.57142857143,2284.49052359187,13355.357142857143,2391.4533272643835,11598.42857142857,3312.0573155329416
4.066674996983851,0.3917977973492356,0.2474535082125437,0.3125,1.294186587614829,0.0,1.611684655091506,1.665167620605069,2.261034797745644,1.497733579221316,1.102876544699333,0.5006807879905552,0.2415504731045656,0.0832457213767429,0.0544630392444115,0.0459316454387204,0.2322865858913152,0.1196558142741423,2.309000189586529,1.310094620913117,0.4624360145464573,1.259784836065574,0.6254201065131589,0.0,1.194486156733928,0.3443581357318071,0.0,0.3734854621602523,16.17520274985911,83.82479725014089,54.58222977714965,17.76030712386325,1.520639940711122,7.729252049180328,32.80382212904878,0.0,18.03507742843735,6.629446034341782,0.0,4.018100524237614,3.595422347081229,2.675143482532186,0.7535975922131147,1.629790076006963,1.024098171351752,0.0,1.299169404035664,0.698528209321341,0.0,-0.1038193068027091,0.0313300356767377,0.4971623155505108,0.332238385734397,0.9172117743254292,7808.0,14054.4,11604.2,4405.0,9154.0,0.0,4262.0,4892.0,0.0,47190.51,4546.5,2871.5,2440.0,15018.0,1029.14,6869.0,8146.0,26237.5,17380.0,5810.0,966.0,632.0,12798.0,1243.0,533.0,2695.5,1388.510000000002,49818.0,26794.1,15202.6,5366.2,9836.4,1374.0,7257.5,4334.0,32531.34,22460.1,18.7,0.0,0.0,405.1,103.99,168.46,29.5,2.642374711240692,633383.11078,77995.81,60350.0,144060.61,17645.81,206094.1559267339,380662.1127499079,46626.84210335813,109296.75,142.0,32431.25,2190.61,17645.81,76865.5,41722.0,36680.34,31042.9,11883.84,-1204.739999999997,6246.400000000001,18912.41,5884.09,2050.84,5537.06,3417.2,878.74,4463.582619163717,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1406.0,-1406.0,12210.666666666666,1071.234023606898,13291.714285714286,2319.287801192859,13162.214285714286,2465.606593442423,11705.892857142857,3240.0874055343425
4.86477057975298,0.5688036829047657,0.4685358841389687,0.2830584288509925,1.237516905356871,0.0,1.279560951272243,1.907216494845361,2.863610715533224,1.73003376593134,1.526273835433628,0.5647060930936579,0.3068490206088615,0.0886691565682349,0.0609936319423919,0.0551719196424573,0.2609470582439924,0.1948392759581196,2.735362871805895,1.383203016542619,0.569470940699143,1.269974839250769,0.9097455463900904,0.0,0.9783635456510892,0.9040299906279288,0.9205020920502092,0.4424143088731851,16.17388001545483,83.82611998454517,57.5514579122444,18.37173888213951,1.886195376664786,7.632093933463796,34.06601314425583,0.0,14.61152835523033,7.24834114339269,22.94824267782427,5.113705885849059,4.225846611315617,2.924229070944282,0.8455255800950517,1.8698641301914,1.341353861586551,0.0,1.086228172293364,1.001811933770697,11.2052719665272,-0.0397363212152152,0.4300848178699698,0.47099805573558,0.2980209545983702,0.9403311465167136,7154.0,12877.2,11165.1,6172.0,9453.0,0.0,6013.0,3201.0,239.0,54315.65,6350.75,5231.25,2025.0,13817.0,1622.15,7694.0,6105.0,31972.5,19316.0,6305.0,990.0,681.0,17041.0,1375.0,616.0,2913.5,2175.400000000001,57357.0,30540.6,15443.6,6358.200000000001,9085.4,1121.0,10157.4,4939.599999999999,39153.64,25601.0,116.07,0.0,0.0,448.24,140.05,289.38,22.0,2.711122055071109,642567.782736,75659.56,54600.0,140292.63,21059.56,205122.3017929759,380350.4433569308,57095.03758609333,111061.06,545.0,23201.94,5484.63,21059.56,87859.12,47182.0,41902.46,32649.31,14976.35,-443.6599999999999,5723.200000000001,20877.22,6048.89,2560.0,6531.49,3206.8,2678.06,4448.091250916621,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,1757.0,1757.0,12095.333333333334,929.7926292098798,13677.57142857143,1882.8139275335714,12785.785714285714,2021.2704755092082,11919.82142857143,3099.4169350542716
6.324496302565311,0.7892115376611124,0.7085755511466904,0.3254211332312404,1.803515684615064,88.65628571428572,1.590652173913043,1.475763962065332,3.373447840503906,2.1506999458912,1.765556280089349,0.7178989136617784,0.2853614884082301,0.1164310390277065,0.0749198773533859,0.0688152947542211,0.3444649472092346,0.3583212397852293,2.98912551854267,1.47725349279243,0.651603146634849,1.423966309341501,0.9349001762004522,57.13142857142858,1.056782608695652,0.2387249736564805,0.9854368932038836,0.5769718495497873,19.30236271346298,80.69763728653702,79.195898486341,26.04626557611791,2.48401681535025,12.05781010719755,46.32151323490069,470.5714285714286,17.0665347826087,5.821336494555673,26.10878640776699,6.828119675322396,5.676595862757884,3.651736892489976,1.209672664624809,2.486479736947986,1.905223580337694,131.4025714285714,1.449708695652174,0.6265525114155251,11.31072815533981,0.1196353899302135,0.474409312263274,0.67673256571801,0.3508695652173913,0.9214963119072708,5224.0,7484.25,9009.625,4603.0,10535.0,35.0,4600.0,5694.0,206.0,56981.34,7110.5,6384.0,1700.0,16249.0,3102.97,7317.0,8403.0,30393.5,19377.0,6468.0,1049.0,675.0,15907.0,1406.0,620.0,3103.5,3228.339999999997,60080.0,26930.9,13309.5,5870.700000000001,7438.8,808.0,8423.099999999999,5198.300000000003,34023.05,21732.6,173.06,26.9,0.0,311.5,174.62,135.93,20.3,2.748821840950227,713525.3469,85370.06,62990.0,151824.85,22380.06,234667.0854912314,417339.4636789921,61518.79772977655,111652.75,1647.0,33146.69,5378.41,22380.06,78506.06,51144.0,45886.93,32900.78,17165.35,1077.87,4179.2,22402.25,6319.33,4599.09,6668.66,3567.59,2330.01,5583.440611826596,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,4243.0,4243.0,13626.666666666666,3084.6420105634716,14022.57142857143,2267.5202944437774,12916.0,2237.1985916457934,12260.714285714286,3119.6798014366323
5.885450725157587,0.7294526481735009,0.61802510170265,0.3039964736996768,1.775714847000656,4.931781376518219,1.911098991000818,1.437242090784044,3.110941911741378,1.995055799186379,1.669900164237273,0.658022856557167,0.2361307357976245,0.103862382343395,0.0665734443216122,0.0756516412745593,0.3008006872097478,0.2693413182420512,3.192557830799003,1.685577136609782,0.7813984815983485,1.360960916838084,0.9018163715032468,3.379251012145749,1.314180529042814,0.1337345254470426,2.46260162601626,0.6051643226859745,18.95546939973582,81.04453060026418,73.48057076986527,25.15776553204164,2.32792009234381,9.161034381428152,41.36252951816152,32.11538461538461,18.35247341150804,5.66345082530949,43.67089430894309,6.960275719662111,5.017021619286775,3.107953915948586,0.9255436379665002,1.961558228580214,1.906268104535926,6.934767206477733,1.81625852195255,0.628923658872077,19.17756097560976,0.0027995988022632,0.5212154046264639,0.6060240963855422,0.4038723752386147,0.9178129298486932,6806.0,9894.65,10244.325,10790.0,10594.0,988.0,3667.0,5816.0,123.0,60292.47,7472.75,6331.25,2069.0,18191.0,4872.6,7008.0,8359.0,31869.5,20438.0,6741.0,1064.0,682.0,17107.0,1553.0,775.0,3081.5,2759.220000000001,63404.0,32705.6,17267.6,8004.900000000001,9262.7,3537.0,9238.5,6199.499999999996,40217.34,26506.1,208.49,125.38,0.0,305.1,176.81,77.78,30.29,2.989911785440336,752758.848152,86197.97,62350.0,141720.3,23847.97,257724.3263840325,423731.19520614,71303.32656182756,100237.15,3173.0,32938.63,5371.52,23847.97,67298.51999999999,51396.0,45922.52,31838.89,19528.43,28.67999999999574,5444.8,20094.84,6299.25,6851.55,6660.22,3657.82,2358.84,5394.993162702107,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1134.0,-1134.0,15248.666666666666,2196.7736190452333,13909.42857142857,2127.1295883688877,13217.285714285714,2340.86566593097,12420.5,3189.509790501253
4.854717151098717,0.5873942251483004,0.4669139138851355,0.2817660147558262,1.414790750270726,6.38809462915601,1.524390243902439,1.474567290709996,2.638645315240204,1.780793299408715,1.453736978792322,0.5501538107696289,0.1896711995323386,0.0810357550144227,0.0574993531322772,0.0584193427823937,0.2481288752168205,0.2138868604394868,2.825556545822193,1.626319370573748,0.7712426568534437,1.306159971893664,0.7525668669560801,4.688235294117646,1.07430613961312,0.1267573295655245,3.363541666666666,0.4466703082923651,15.80822400998494,84.19177599001506,58.80425089160413,20.96222056296133,1.879452989487202,8.454151539992973,32.52806559765374,40.74168797953964,16.20548149705635,5.713318615330272,53.17322916666667,5.313964730989063,4.076934134490987,2.655318594332481,0.7375348401452161,1.648772484642881,1.499958025472213,8.957007672634271,1.459951640033642,0.6244666195690569,21.6796875,-0.0783424853137073,0.408159541538491,0.536672024363421,0.3395710681244744,0.9162839985870715,8539.0,14791.25,13043.625,11821.0,11296.0,782.0,4756.0,5662.0,96.0,63323.11,7661.75,6090.25,2406.0,18454.0,4995.49,7250.0,8349.0,34417.5,23228.0,7176.0,1057.0,750.0,18962.0,1606.0,762.0,3236.5,2789.860000000001,66420.0,36855.5,21213.1,10059.8,11153.3,3750.0,9816.2,5826.200000000001,44550.39,31029.3,252.85,113.77,0.0,354.65,156.29,71.77,32.29,2.827399653363476,767020.597036,96704.88,72190.0,150061.52,24514.88,273423.3441905565,424283.8896311963,69313.3632142472,109422.08,3186.0,32348.81,5104.63,24514.88,77073.27,53178.0,47368.67000000001,34634.98,19564.89,-1021.870000000006,6831.200000000001,21505.97,6297.81,7004.38,6943.53,3535.73,2081.25,5991.888910015803,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1200.0,1200.0,16685.0,674.5754220246927,14212.142857142857,2434.740809516265,13471.57142857143,2562.321444864707,12683.214285714286,3263.5744361863044
5.941185973383408,0.904695906171294,0.7566206166823147,0.3112763697070876,1.334108284526311,0.0,2.327969348659004,1.653885169405559,3.545401707873206,2.138269176316299,1.933562838109715,0.6740883146301844,0.3354942549291366,0.0903712314272514,0.0760644401722776,0.0851254079670943,0.3506952206375464,0.1569800748125962,3.361475983964471,1.980286433883251,0.928928033859406,1.338351798451965,0.4120117434911551,0.0,1.675555555555555,0.2424832623250152,0.0,0.9691778065900656,28.83191226751032,71.16808773248968,65.83143894868928,28.88220036655411,2.92410664520648,10.51904689634239,29.40020133128612,0.0,21.44088122605364,6.508736051937513,0.0,7.549037250849056,4.842252723506356,3.635633448085722,0.9443769919562908,2.265317059358281,1.137672463897706,0.0,2.751226053639847,0.7295496043822276,0.0,0.068946811522928,0.8398456058777067,0.6114824540463117,0.3264367816091954,0.920876445526476,6589.0,10541.25,8387.625,8378.0,6234.0,0.0,1305.0,4929.0,0.0,49832.44,7588.25,6346.25,2051.0,11190.0,803.94,3038.0,8152.0,29737.5,17935.0,5654.0,758.0,638.0,16218.0,1434.0,714.0,2941.5,1316.690000000002,52347.0,28194.8,16609.9,7791.500000000001,8818.4,3267.0,3455.8,8129.099999999999,29989.61,20065.7,5.1,0.2,0.0,188.38,30.28,119.52,2.1,2.581655926682522,552169.423112,93836.31,69310.0,95519.26,24526.31,242253.0658495184,246597.8636913287,63318.49357115281,60061.91,49.0,32081.56,3326.79,24526.31,27980.35,40615.0,34765.5,30494.33,9542.37,578.2999999999993,5271.200000000001,19000.63,6222.5,2011.22,3590.35,3595.95,344.85,3556.8823579760196,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1855.0,1855.0,17325.333333333332,1539.1583197751754,15043.285714285714,2948.231148462077,14096.214285714286,2765.7445006467074,12952.107142857143,3460.9483215429836
7.352852699607024,1.228391037937906,1.030674389585235,0.3270954552602611,1.326504386046598,39.0936,0.0,1.804900389283261,4.607304490343248,3.092991637643641,2.771459966848565,0.8139608515076453,0.2430111932654163,0.1525710986534558,0.1023597116942618,0.1211331085988863,0.4028085597750172,0.1906527852792724,4.384348052818803,2.450121989831076,1.030555193414411,1.498285894008492,0.5185033430801036,11.248,0.0,0.3614609571788413,0.0,1.415722719907623,32.29038166797503,67.70961833202497,88.26871739347771,46.19340120958289,3.509685061367403,14.33244220789432,32.58832117180187,201.6,0.0,7.480222120448821,0.0,9.486995012092953,5.410165198443,4.374064403181047,0.9363406195942756,2.728950142476673,1.160611625351536,89.5688,0.0,0.7906617815433937,0.0,-0.1245108300895831,0.6222129514089361,1.0978886756238,0.0,0.9413785207236088,6359.0,9031.25,6711.625,3126.0,4392.0,25.0,0.0,4367.0,0.0,49349.59,8244.5,6917.5,2080.0,8903.0,977.34,918.0,7882.0,30922.5,20759.0,5463.0,1024.0,687.0,18601.0,1564.0,813.0,2703.5,1279.589999999997,51594.0,29426.1,16444.3,6916.7,9527.6,895.0,3480.0,9501.8,31261.67,19924.3,24.52,3.6,0.0,135.73,24.5,157.85,1.8,2.703090119543871,592426.5303759999,114695.69,91140.0,80915.01999999999,23555.69,310032.7863932668,218720.5910846947,63673.15289803837,44610.38,504.0,32666.13,3134.51,23555.69,11944.25,36311.0,32059.47,29357.08,7789.589999999999,-835.6699999999983,5087.200000000001,18315.69,5954.19,2239.22,1868.1,3452.82,229.45,3838.7316208106827,0.8660254037844386,0.5000000000000001,0.0,1.0,-2744.0,-2744.0,17429.0,1400.0524990155936,15582.0,2731.305060467148,14452.785714285714,2687.9402230811415,13355.42857142857,3133.3765177705786
6.091184333911933,0.799340595758265,0.6831717244268869,0.3329123914759274,1.866682628040143,4.558711554447215,1.902640264026403,1.448287555103425,3.129127511422358,2.161668761596935,1.783583727379741,0.6392530077213143,0.1656990083996728,0.1062428922008739,0.0835976935815326,0.072823766485106,0.277927415654117,0.2960335986911674,3.285888150675365,1.70071427146306,0.7374354063167136,1.524246250986583,0.9497116976915864,3.256275976724855,1.18457095709571,0.1435740929128518,0.0,0.6354621815207196,19.33913001238676,80.66086998761324,78.07273775223956,30.96472837419102,2.442115081502763,13.68745067087609,40.29064641877569,24.82959268495428,20.24861386138614,5.486246185147508,0.0,6.817362959272864,4.690449113146186,2.850999581013946,0.9663551696921864,1.734714989724866,1.751546258055506,5.977456359102244,1.64203795379538,0.5984893184130213,0.0,0.0879032740767346,0.5925260868697751,0.4716151385927506,0.3897139713971397,0.9262461851475076,6335.0,9311.4,10024.2,7504.0,10737.0,1203.0,3636.0,5898.0,0.0,61059.25,8012.75,6848.25,2109.0,18712.0,5484.13,6918.0,8542.0,31367.0,21669.0,6408.0,1065.0,838.0,17879.0,1630.0,730.0,2786.0,2967.5,63741.0,32938.4,17048.3,7392.200000000001,9656.1,2734.0,9520.1,6369.999999999998,40753.67,26568.4,262.66,129.07,0.0,326.62,104.09,84.68,44.89,2.791581367687955,782616.7377759999,111190.25,86710.0,144678.39,24480.25,310396.6301685656,403881.4978310913,68338.60977634304,105981.84,2987.0,32357.88,3351.67,24480.25,73623.95999999999,47018.0,41068.84,28578.99,17557.85,881.1600000000035,5068.0,17389.13,6121.86,7190.88,5970.45,3529.89,866.63,5016.182118481702,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2383.0,2383.0,17927.0,1491.0033534502275,16662.0,2044.8734272158413,14976.857142857143,2733.263894409733,13717.07142857143,3133.5859700582205
5.063694976246468,0.668985463785729,0.5606740952350889,0.2967219537677942,1.534825360248741,5.109902676399027,1.405731523378582,1.747126436781609,2.597144841301157,1.818526176233842,1.518016382834325,0.5403336542559068,0.0910683565081519,0.0842027178459256,0.058870878643918,0.0663678404015215,0.238285010811408,0.2627393109108412,3.00388263703657,1.489133351220821,0.7124954623652521,1.285281441817944,0.9674789690493854,4.81265206812652,0.9355015082956258,0.185559038662487,1.991213389121339,0.547270316766363,18.21876494170436,81.78123505829564,62.10679980144889,20.54242222226056,1.771547057245222,8.320491053937573,36.21203914046976,41.54095701540957,14.9265290346908,6.42675026123302,25.45451882845189,5.352338438718582,4.119698858883505,2.352942754778327,0.7970131905445996,1.387939361416689,1.689149923452075,6.338637469586375,1.301904223227753,0.7685809822361547,12.57769874476988,0.0776061806531038,0.4028812007765274,0.3400255210548703,0.3152337858220211,0.9237199582027168,7657.0,13782.6,12671.8,11755.0,11561.0,1233.0,5304.0,4785.0,239.0,64166.13,8477.25,7104.75,2272.0,19449.0,6300.51,7456.0,8360.0,32910.5,23044.0,6847.0,1067.0,746.0,19236.0,1651.0,841.0,3019.5,3329.379999999997,66832.0,38064.6,18870.0,9028.6,9841.4,4135.0,12259.7,6934.899999999998,48437.3,31129.7,448.34,145.06,0.0,368.19,128.0,88.79,47.59,3.021279291921004,787004.945724,86158.69,63710.0,151879.94,22448.69,260309.4659160413,458871.7175802046,67823.76222775412,109922.31,5122.0,30752.0,6083.63,22448.69,79170.31,52204.0,45094.99,29816.02,21404.57,983.4100000000016,6125.6,17587.69,6102.73,7815.54,6905.3,3677.66,3006.07,6237.101950812509,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-722.0,-722.0,17566.0,1221.9447614355622,17387.85714285714,1151.1991470595383,15532.714285714286,2440.1017768361658,13959.57142857143,3184.982486475104
5.160827987513512,0.5934112560235182,0.501520401668906,0.2791339125637843,1.550264176103933,6.899534619750283,1.402194475974272,1.549583648750946,2.763231535454151,1.845494862961803,1.625183104852152,0.5322719144938224,0.1495954014163476,0.0856678149656015,0.0570579975148251,0.0606140200228312,0.2528412821885702,0.2539210199319103,2.663250729893825,1.382015820259226,0.6173982442138866,1.304771755619915,0.8841565053996989,4.60261066969353,0.9734771093454408,0.2672975018925057,0.8339285714285714,0.3970784042348999,14.90953892466332,85.09046107533668,61.33280874070332,18.80924414177434,1.891970460767576,7.849951730795753,37.04211053411705,51.99772985244041,14.83626560726447,6.594519303557911,14.03612244897959,5.481454064811927,4.085061674765373,2.416053017062846,0.7694524893118191,1.49632820471375,1.566615414145292,6.833688989784336,1.30866628830874,0.6735257380772142,7.365612244897959,0.1023932435572354,0.4433042722781779,0.4151850072080731,0.3168747635262959,0.9275170325510976,7251.0,12903.75,12373.375,8324.0,11843.0,881.0,5286.0,5284.0,392.0,63856.86,7342.5,6205.5,2024.0,19182.0,6078.49,7412.0,8188.0,34190.5,22835.0,6586.0,1060.0,706.0,20109.0,1513.0,750.0,3128.5,3141.860000000001,66540.0,32953.4,17100.2,7639.299999999999,9460.9,3202.0,10940.0,4913.200000000004,42183.38,28040.2,314.81,90.68,0.0,390.57,124.01,141.24,32.69,2.897219686288385,758893.842352,80330.06,56920.0,158198.54,23410.06,232733.8312327271,458335.9244300806,67824.08668919228,113269.94,4581.0,34845.44,5502.16,23410.06,78424.5,50546.0,43478.24999999999,29894.73,19384.32,1266.950000000007,5800.8,18514.63,5579.3,6020.48,6917.61,3558.91,2887.32,7853.434008195652,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,1357.0,1357.0,18572.0,678.9646529826455,17701.428571428572,1326.5613262797488,15862.0,2613.242077161334,14040.67857142857,3291.48714619966
