EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Frio / Hl,Agua Linea 5/Hl,ET Linea 5/Hl,Aire L5 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Envasado (Hl),Planta de agua (Hl),Produccion (Hl),Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor _Vapor_L5 (KG),Aire Producido (M3),Aire Planta (M3),Vapor_L5 (KG),año,mes_sin,mes_cos,dia_semana_sin,dia_semana_cos
7.848707088436931,0.6283817300721182,0.5273400236578013,0.27918188458729,1.727477391536612,2.677859604940156,0.0,0.0,0.0,6845.0,9925.25,9827.625,11499.0,9730.0,1592.0,2558.0,5580.0,0.0,77134.15,6175.5,5182.5,1911.0,16977.0,5657.03,5005.0,8391.0,50180.0,29677.0,5812.0,948.0,868.0,26317.0,1962.0,1026.0,11218.0,3801.649999999994,80235.0,36256.4,18611.0,8451.0,10160.0,8939.0,43334.3,27550.0,611158.6298839999,79566.16,67870.0,117580.84,2823.31,50166.0,34700.81,,2021,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
7.162219245323608,0.6555261125072114,0.551633437307493,0.2783287055401296,1.178265163441512,2.803782182283977,3.688311688311688,61.88272727272727,13.71324675324675,7563.0,12299.8,10226.9,9569.0,8154.0,3696.0,427.0,3954.0,77.0,73247.3,6704.0,5641.5,2105.0,12050.0,6084.68,2223.0,6484.0,49252.0,32089.0,6562.0,858.0,924.0,28674.0,1943.0,944.0,7172.0,5241.300000000003,76508.0,35603.1,17599.0,6863.0,10736.0,9289.0,43132.2,26888.0,521410.956612,74239.16,64380.0,78779.88,4764.97,55347.0,37274.50999999999,,2021,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
6.221502626774988,0.5367818174217193,0.4549476735274035,0.2839689004072566,1.358885745739329,2.260001950920416,2.007957559681698,21.39413793103448,9.322811671087532,8103.0,14585.4,14352.2,11188.0,14119.0,2479.0,5086.0,6177.0,377.0,89292.25,7704.0,6529.5,2301.0,19503.0,6231.5,7410.0,8554.0,56154.0,36121.0,7666.0,958.0,902.0,32436.0,2033.0,1051.0,10116.0,5931.25,92571.0,36836.4,17315.0,5842.0,11473.0,11232.7,46337.60000000001,28547.7,664754.086752,77218.34,66200.0,151611.87,8065.59,64296.0,46297.96999999999,,2021,0.49999999999999994,-0.8660254037844387,0.0,1.0
7.496809044120881,0.6707429727708617,0.5794219856596138,0.292267545666804,1.757709057317556,2.470505432630977,1.375,30.356328125,12.5832421875,7281.0,10269.0,11366.5,8833.0,12464.0,1693.0,5307.0,5208.0,256.0,85212.48,7624.0,6586.0,2128.0,19979.0,6890.48,7505.0,8240.0,51878.5,32160.0,7398.0,961.0,897.0,28081.0,1793.0,827.0,10365.5,5730.979999999996,88277.0,38054.8,16539.0,6580.999999999999,9958.0,11181.7,47582.60000000001,27720.7,670961.229436,76695.75,62380.0,160305.05,7771.22,61575.0,44693.28,,2021,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
7.233783810680094,0.7653205421650777,0.6708994287761479,0.2699568167797656,1.639551778357184,2.49945266007205,1.97212543554007,24.35965156794425,12.26975609756098,8105.0,12508.5,12560.75,12756.0,12613.0,2220.0,5180.0,4926.0,287.0,90861.75,9613.0,8427.0,2188.0,20594.0,7816.13,7626.0,8123.0,54409.0,35442.0,7214.0,980.0,856.0,31395.0,1647.0,713.0,11251.0,6245.75,93854.0,40934.0,20980.0,9697.0,11283.0,10492.7,49328.7,31472.7,706733.198736,81242.28,68720.0,149315.93,6991.22,60095.0,42903.71999999999,,2021,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
6.176348497558509,0.6394396843828872,0.5358823981918686,0.2464627548897212,1.292579554487543,2.329031572700731,9.52,134.7112,28.4536,9612.0,15963.9,13649.45,14837.0,11335.0,1090.0,4659.0,5561.0,25.0,84303.76,8728.0,7314.5,2369.0,17643.0,3703.14,7340.0,8257.0,53468.5,34263.0,6787.0,932.0,887.0,31790.0,1650.0,684.0,11268.5,4464.259999999995,87061.0,39633.7,21404.0,9073.0,12331.0,8319.0,45812.3,29723.0,631034.174332,81447.22,68580.0,139334.12,3367.78,56715.0,38420.45999999999,,2021,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
6.461800131903225,0.6886736783644,0.6029799715366726,0.2619464261677211,1.377607692040682,2.448193272935541,0.0,0.0,0.0,7429.0,13372.2,11523.6,9306.0,9675.0,0.0,3746.0,5929.0,0.0,74463.2,7936.0,6948.5,1946.0,15875.0,-103.8,7095.0,8577.0,48831.5,31022.0,6082.0,887.0,769.0,28212.0,1510.0,680.0,10305.5,1820.699999999997,76894.0,35113.0,19291.0,9646.999999999998,9644.0,5695.0,38878.9,24986.0,539351.071124,69644.28,55840.0,132070.09,2635.25,51880.0,34577.81,,2021,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
6.23959244286775,0.6774493553637189,0.5995604923086154,0.2617083386216525,1.538726927721235,2.20421357373754,0.0,0.0,0.0,7879.0,14182.2,13333.1,10769.0,12484.0,3023.0,4053.0,5408.0,0.0,83193.11,9032.5,7994.0,2062.0,20516.0,8747.36,7265.0,8273.0,50437.0,31865.0,7046.0,1004.0,830.0,29389.0,1606.0,701.0,9651.0,3207.610000000001,86267.0,39449.9,19938.0,9566.0,10372.0,12210.9,49667.0,32148.9,661481.4711,74590.41,59040.0,135992.47,2708.59,57934.0,39847.1,,2021,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
6.642431095620895,0.7014235273805617,0.6266328445313819,0.2576734588599432,1.480407762901013,2.690491413870238,2.124463519313305,28.29587982832618,10.91609442060086,7754.0,12956.55,13176.775,13075.0,13397.0,3145.0,4123.0,5896.0,233.0,87525.82,9242.5,8257.0,1998.0,19507.0,6585.82,7220.0,8529.0,55110.5,38890.0,7348.0,976.0,839.0,35452.0,1613.0,708.0,7079.5,3665.820000000007,90300.0,40509.7,21927.0,10521.0,11406.0,9108.5,47425.50000000001,31035.5,657235.6643999999,74766.28,64530.0,139333.19,6592.94,60813.0,43667.93,,2021,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
5.519102904300409,0.5599375800450772,0.4683234368510593,0.2562645011600928,1.342585110616432,2.11296413111666,1.048022598870056,21.22889830508474,9.059463276836158,8620.0,14917.85,14386.425,15140.0,13855.0,3362.0,5031.0,5108.0,354.0,79400.16,8055.5,6737.5,2209.0,19315.0,6456.16,7366.0,8524.0,48329.0,33887.0,7038.0,1024.0,859.0,30398.0,1659.0,734.0,5261.0,3700.660000000003,82176.0,40688.3,21752.0,10295.0,11457.0,10930.5,49443.60000000001,32682.5,692582.6760999999,83881.34,70580.0,152436.0,7515.03,58552.0,40556.62,,2021,0.49999999999999994,-0.8660254037844387,0.0,1.0
6.864430069278102,0.7256886317113801,0.6443006927810209,0.3016227482507072,1.688902184893235,2.50630592603369,1.22920892494929,16.15782961460446,7.045699797160244,6717.0,9739.65,12200.825,11453.0,14662.0,3057.0,5966.0,5146.0,493.0,83751.71,8854.0,7861.0,2026.0,20606.0,7383.59,7732.0,8388.0,50525.5,34081.0,7495.0,1065.0,932.0,30579.0,1716.0,717.0,6926.5,3766.210000000006,86605.0,41300.8,19748.0,9351.0,10397.0,11570.7,50896.7,31318.7,739542.7929919999,126977.63,115420.0,161504.86,7965.81,62600.0,41218.73,,2021,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
7.713510510190428,0.7101437114613122,0.6589364399380433,0.2795031055900621,1.825682102174154,2.914414914968262,1.43956043956044,26.3229304029304,12.37421245421245,5957.0,8637.65,11023.825,11325.0,13410.0,2823.0,4879.0,5435.0,273.0,85032.39,7828.5,7264.0,1665.0,20126.0,7096.52,7418.0,8394.0,53557.0,35450.0,7345.0,1035.0,820.0,32128.0,1618.0,722.0,8697.0,3520.889999999999,88056.0,39192.3,18905.0,10028.0,8877.0,10979.8,48281.60000000001,29884.8,668208.9408079999,108757.09,98450.0,151589.24,7186.16,60835.0,40094.09,,2021,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
8.957845875638537,0.849981858914184,0.7787421028685951,0.2886267902274642,1.958891723633515,3.590783176590512,0.0,0.0,0.0,5935.0,6862.9,8681.95,10746.0,10501.0,781.0,4973.0,4747.0,0.0,77771.57,7379.5,6761.0,1713.0,17007.0,3074.95,7436.0,8252.0,50772.5,33738.0,6178.0,935.0,892.0,31175.0,1668.0,693.0,8093.5,2612.570000000007,80705.0,36124.7,18135.0,9336.0,8799.0,8433.0,42744.2,26568.0,541399.688936,90544.09,77660.0,132376.85,3375.56,52704.0,34120.68,,2021,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
6.114163550642172,0.6808649000162575,0.5760445456023411,0.261611704598235,1.297593887172817,2.501625751910259,0.0,0.0,0.0,8612.0,14736.0,12302.0,12304.0,9868.0,25.0,4563.0,5280.0,0.0,75216.44,8376.0,7086.5,2253.0,15963.0,1234.32,7394.0,8372.0,49169.0,33193.0,5834.0,912.0,880.0,30775.0,1535.0,576.0,7748.0,1708.440000000002,78006.0,34690.10000000001,19273.0,7682.0,11591.0,6380.0,39142.8,25653.0,499610.217776,103624.25,93440.0,129821.25,2651.19,49505.0,33848.55,,2021,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
6.213682037582344,0.5859718891351203,0.4980115964906954,0.2532459652954738,1.436735375368082,2.364530524270665,0.0,0.0,0.0,8241.0,14833.8,13176.4,8896.0,11519.0,2179.0,4188.0,5152.0,0.0,81873.96,7721.0,6562.0,2087.0,18931.0,5852.21,7219.0,8159.0,52100.0,34583.0,6456.0,969.0,948.0,31156.0,1569.0,538.0,9390.0,3121.960000000006,84724.0,38966.1,18993.0,7915.999999999999,11077.0,8553.0,45619.8,27546.0,564510.085876,97958.59,86270.0,134851.81,2692.66,54145.0,38660.48,,2021,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
6.62650711956023,0.7844862822298779,0.6760454116999357,0.2767966642138828,1.290112695089297,2.680991983717186,9.708333333333334,171.2316666666667,37.89375,8154.0,14677.2,11988.1,9254.0,9299.0,3199.0,324.0,5752.0,24.0,79439.23,9404.5,8104.5,2257.0,15466.0,6171.610000000001,3080.0,8740.0,50989.5,36070.0,6211.0,963.0,871.0,32140.0,1472.0,519.0,7476.5,3579.229999999996,82123.0,34949.9,17898.0,6416.0,11482.0,12825.0,45985.1,30723.0,560319.882076,102768.31,89770.0,89973.79,4109.56,51856.0,36262.61,,2021,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
6.407553638324441,0.7139289363151322,0.6049873235705907,0.2450759130077965,1.52260945245393,2.341241911681235,0.9900249376558603,19.4872319201995,8.62571072319202,9748.0,14802.0,13213.5,12232.0,11625.0,3334.0,2796.0,5094.0,401.0,84666.21,9433.5,7994.0,2389.0,20119.0,8161.21,6201.0,8469.0,53559.0,34992.0,7205.0,1001.0,927.0,30936.0,1706.0,685.0,10174.0,1554.710000000006,87590.0,44289.2,21534.0,8736.0,12798.0,12367.9,54503.7,33901.9,661901.9552359999,123138.72,107990.0,123651.68,7814.38,59992.0,41554.23,,2021,0.49999999999999994,-0.8660254037844387,0.0,1.0
6.853316713218377,0.6307564460654187,0.5572355208790194,0.3141386520829982,1.684787208667082,2.52287189430838,1.342424242424243,24.09981818181818,10.11769696969697,6217.0,11190.6,12996.3,10812.0,14802.0,3322.0,5047.0,6103.0,330.0,89067.76,8197.5,7242.0,1953.0,21896.0,8151.76,7725.0,8752.0,55392.0,36330.0,7312.0,977.0,795.0,32788.0,1470.0,592.0,10201.0,3582.259999999995,92301.0,34378.3,15801.0,7946.999999999999,7854.0,12161.1,44959.3,27962.1,622190.423988,75953.0,64840.0,138958.56,7952.94,60687.0,44884.62,,2021,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
6.766722949530462,0.7324096775685802,0.6096282246996962,0.3242153031639985,1.493269186288569,2.506360734607022,1.06970509383378,22.28796246648794,9.838981233243969,7933.0,14279.4,12970.2,12641.0,11661.0,1157.0,4911.0,5220.0,373.0,87765.75,9499.5,7907.0,2572.0,19368.0,5909.25,7695.0,8453.0,55350.5,35912.0,7460.0,954.0,745.0,32508.0,1598.0,761.0,10081.5,3547.75,91016.0,40328.2,20531.0,9572.0,10959.0,10794.7,49069.8,31325.7,617255.2344000001,106017.28,92700.0,140570.85,8313.41,62073.0,45055.39000000001,,2021,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
6.939723283537312,0.7344104333400984,0.6260092297646674,0.2765180146132527,1.494939512393121,2.606482012547539,11.89473684210526,183.11,41.56105263157895,7938.0,12064.8,11332.9,8964.0,10601.0,362.0,4753.0,5467.0,19.0,78647.19,8323.0,7094.5,2195.0,16942.0,2718.94,7466.0,8408.0,51006.0,33156.0,6490.0,925.0,761.0,29539.0,1782.0,941.0,9790.0,2376.190000000002,81535.0,40255.10000000001,20700.0,9287.0,11413.0,8816.2,47001.3,29516.2,545439.9067879999,104964.25,90860.0,130586.42,3479.09,54506.0,38068.41,,2021,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
6.888395337175824,0.7921054262517676,0.6146859805396391,0.2977579651239019,1.101814760351346,3.010327400571303,0.0,0.0,0.0,7627.0,12621.9,8874.45,13045.0,5127.0,0.0,0.0,5127.0,0.0,61130.72,7029.5,5455.0,2271.0,9778.0,1112.1,1761.0,7911.0,43035.5,30060.0,5132.0,758.0,808.0,26715.0,1528.0,671.0,7218.5,1287.720000000001,63722.0,32658.4,19906.0,9229.0,10677.0,3841.0,34508.8,23747.0,402510.190652,97196.06,87440.0,82489.3,2670.16,43249.0,28961.67,,2021,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
7.873805570583736,0.7838580463246994,0.6944707252525845,0.3078009731596296,1.772608675953638,2.387712841232234,0.0,0.0,0.0,6371.0,8940.05,9380.525,2911.0,9821.0,2714.0,4422.0,2685.0,0.0,73860.43,7353.0,6514.5,1961.0,16628.0,6507.31,6724.0,5609.0,47240.5,25907.0,6340.0,1050.0,945.0,22398.0,1659.0,647.0,14014.5,2638.929999999993,76952.0,35185.8,14352.0,4956.0,9396.0,10743.1,44493.7,25095.1,669553.9663000001,112530.56,101760.0,111398.69,2783.22,52985.0,36924.67,,2021,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
8.11109358393177,0.7430547115213046,0.6788190358959506,0.2902352343882214,2.073953778242104,3.807489507397188,0.0,0.0,0.0,5909.0,8568.05,9667.525,11590.0,10767.0,2907.0,5535.0,2325.0,0.0,78414.2,7183.5,6562.5,1715.0,20050.0,6974.33,7883.0,7512.0,47970.0,38817.0,6506.0,1034.0,931.0,36809.0,1545.0,535.0,272.0,3210.699999999997,81732.0,37489.3,17048.0,8186.999999999999,8861.0,11776.0,47560.5,28824.0,638121.114224,102109.63,93700.0,136306.18,2759.53,54768.0,38939.42,,2021,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
5.638537029058356,0.4596456729158151,0.3701985218572896,0.2712394705174488,1.485433997282338,2.302500027618511,13.84615384615385,342.0723076923077,91.35,8310.0,14657.7,13577.85,8208.0,12498.0,3164.0,5020.0,4301.0,13.0,76559.21,6241.0,5026.5,2254.0,20169.0,6927.71,7696.0,8016.0,46996.5,34032.0,6739.0,1025.0,950.0,31263.0,1604.0,570.0,5000.5,3152.710000000006,79773.0,39350.0,17684.0,5862.0,11822.0,14724.4,52306.0,32408.4,664710.069124,102403.63,94540.0,148264.98,4446.94,56172.0,40102.8,,2021,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
6.581905955245335,0.5831482008194515,0.4831382075072835,0.28766281641681,1.550654561947005,2.8541668268159,0.7667560321715817,21.02235924932976,9.607587131367293,8138.0,14568.4,13008.7,11606.0,11449.0,2521.0,3707.0,4848.0,373.0,85622.04,7586.0,6285.0,2341.0,20172.0,7342.54,7287.0,8280.0,54256.5,41020.0,7278.0,998.0,975.0,37129.0,1523.0,470.0,4966.5,3607.539999999994,88875.0,38848.9,18757.0,7328.0,11429.0,11868.9,48842.10000000001,30625.9,650523.785376,105109.31,94140.0,139380.44,7841.34,60450.0,43647.87,,2021,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
8.204488626662366,0.7239949915577393,0.6139136043710041,0.2731731240804316,1.86023790100738,3.590996186754188,1.122507122507123,21.30581196581197,9.412706552706553,8156.0,10890.4,10542.2,10722.0,10194.0,2338.0,3636.0,3869.0,351.0,86493.36,7632.5,6472.0,2228.0,19611.0,7183.49,7401.0,7779.0,55495.5,41868.0,7296.0,992.0,924.0,37857.0,1473.0,466.0,5021.5,3754.360000000001,89596.0,37857.3,18244.0,6644.0,11600.0,11588.9,47621.8,29832.9,622225.4463,99689.69,90540.0,124597.59,7478.34,60734.0,43276.84,,2021,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
7.342022106789879,0.6072192554687482,0.5139265711958285,0.2475868725868726,1.544693730228287,3.402776704644545,11.9375,221.411875,45.876875,8288.0,12696.15,11324.575,10741.0,9953.0,398.0,4220.0,5319.0,16.0,83145.28,6876.5,5820.0,2052.0,17493.0,3065.78,7530.0,8481.0,56321.5,41425.0,6972.0,975.0,949.0,38535.0,1479.0,465.0,4644.5,2454.279999999999,86092.0,39892.4,21368.0,9342.0,12026.0,8315.1,46070.7,29683.1,561642.566164,107697.94,97040.0,123414.18,3542.59,58512.0,42072.63,,2021,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.775880906148868,0.5437756202804747,0.4700755124056095,0.2233606557377049,1.410399137001079,3.30519956850054,0.0,0.0,0.0,8296.0,12444.0,11587.5,11819.0,10731.0,27.0,5490.0,5214.0,0.0,78515.52,6301.0,5447.0,1853.0,16343.0,867.15,7842.0,8393.0,54447.0,40931.0,5944.0,911.0,959.0,38299.0,1495.0,473.0,4411.0,1424.520000000004,81311.0,38355.1,21526.0,10481.0,11045.0,8563.300000000001,44765.8,30089.3,513402.068888,107907.19,97660.0,130129.41,2706.91,49695.0,35396.42,,2021,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
8.9012857545915,0.6978812591527723,0.6483857532479746,0.2889491000580608,2.112023216133063,3.96243500691916,0.0,0.0,0.0,5167.0,7014.75,9303.875,10041.0,11593.0,1445.0,4495.0,5653.0,0.0,82816.45,6493.0,6032.5,1493.0,19650.0,5730.83,7327.0,8624.0,53640.5,39852.0,6930.0,911.0,982.0,36866.0,1621.0,554.0,4981.5,3032.949999999997,86202.0,37345.6,16148.0,8926.000000000002,7222.0,10171.2,45902.0,26319.2,512299.949952,71814.13,64120.0,129472.81,2648.37,57793.0,42350.52,,2021,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
9.794354521935826,1.012407048720692,0.9536225602405559,0.3805218289847584,2.08278589714069,4.203497270720178,2.725888324873096,31.10913705583756,12.12832487309645,3871.0,6967.8,7382.9,10090.0,7798.0,1323.0,425.0,5853.0,197.0,72310.74,7474.5,7040.5,1473.0,15377.0,6065.49,3097.0,8523.0,46539.5,33044.0,6181.0,896.0,914.0,31034.0,1627.0,624.0,5247.5,2919.740000000005,75588.0,35676.0,16458.0,8604.0,7854.0,8097.299999999999,42127.5,24555.3,484817.9011,83605.56,72350.0,106585.56,6128.5,51376.0,39204.07,,2021,1.2246467991473532e-16,-1.0,0.0,1.0
6.370177926791878,0.5336419112047395,0.4310595495949915,0.2862815422057128,1.519864700471768,2.668565607413781,0.7292682926829268,19.32112195121951,8.503268292682927,7807.0,13700.25,12638.625,9146.0,11577.0,961.0,5432.0,4774.0,410.0,80510.29,6744.5,5448.0,2235.0,19209.0,5740.04,7827.0,8415.0,51065.5,37483.0,7708.0,961.0,1070.0,33727.0,1819.0,664.0,5173.5,3491.289999999994,83249.0,41105.0,18686.0,7779.0,10907.0,10955.2,50191.60000000001,29641.2,580354.934924,101138.56,91440.0,140853.08,7921.66,64672.0,47185.75999999999,,2021,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
7.59046567811727,0.6632842410732457,0.5773747812158055,0.2889156264099865,1.906672828140376,3.037191517278863,0.756701030927835,16.62707216494845,6.848164948453609,6649.0,9231.45,10441.225,7734.0,11651.0,1477.0,4901.0,4788.0,485.0,79253.76,6925.5,6028.5,1921.0,19908.0,6214.89,7753.0,8458.0,49062.0,35109.0,7452.0,987.0,1007.0,31712.0,1759.0,661.0,5161.0,3358.259999999995,82542.0,38492.9,15380.0,5511.0,9869.0,10360.1,47315.0,25740.1,572137.1418,108848.88,98470.0,137747.37,8064.13,61839.0,44484.75,,2021,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
8.530673430510525,0.8329928417165023,0.745862363560145,0.3129484113426717,2.055791099106939,3.473439000705747,1.936395759717314,28.24855123674912,10.43745583038869,5854.0,8488.3,9422.65,10210.0,10357.0,1196.0,3261.0,5617.0,283.0,80381.55,7849.0,7028.0,1832.0,19371.0,6364.05,6962.0,8647.0,49822.5,36521.0,7311.0,994.0,1002.0,32729.0,1743.0,659.0,5352.5,3339.050000000003,83511.0,39112.2,18382.0,9410.0,8972.0,9131.6,46405.6,27513.6,560958.3556519999,108649.0,99460.0,132234.06,7994.34,60913.0,43557.12,,2021,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
7.356349302375934,0.8191484167871297,0.7098295687318377,0.285111821086262,1.49684036688679,3.455154861292425,4.461538461538462,241.2238461538462,17.26769230769231,7825.0,13453.95,11777.475,13429.0,10101.0,453.0,4217.0,5418.0,13.0,86639.22,9647.5,8360.0,2231.0,17629.0,3187.97,7400.0,8498.0,57061.5,43761.0,6670.0,969.0,949.0,40693.0,1674.0,642.0,5124.5,2301.220000000001,89421.0,42631.5,22197.0,10655.0,11542.0,7455.999999999999,47867.8,29653.0,561893.9125,117213.94,106650.0,133062.88,3135.91,55637.0,38779.43000000001,,2021,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.890019344022696,0.7618106005244379,0.6660361948158019,0.258303886925795,1.349782917078623,3.266302712461849,0.0,0.0,0.0,8490.0,15282.0,11631.5,8497.0,7981.0,0.0,2650.0,5331.0,0.0,80141.26,8861.0,7747.0,2193.0,15700.0,952.01,7119.0,8440.0,54275.0,41919.0,6295.0,938.0,1042.0,37992.0,1746.0,627.0,4757.0,1305.259999999995,82779.0,39212.60000000001,20085.0,7717.0,12368.0,8988.0,46192.10000000001,29073.0,486184.099852,107161.31,97330.0,126645.78,4170.69,53431.0,36155.67999999999,,2021,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
7.29732058172621,0.7042364843503004,0.6079407735272421,0.312183908045977,1.843713773843398,2.937085045842555,0.0,0.0,0.0,6525.0,11354.6,11386.8,7462.0,11419.0,3193.0,2996.0,5230.0,0.0,83093.13,8019.0,6922.5,2037.0,20994.0,7426.13,7157.0,8652.0,50702.0,36430.0,6700.0,922.0,969.0,33444.0,1666.0,628.0,5222.0,3378.130000000005,86340.0,38776.2,16659.0,7571.0,9088.0,9446.0,46556.3,26105.0,543355.8896,81889.63,71260.0,129510.66,2746.56,55731.0,40444.33,,2021,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
6.897137279885,0.6349439707275638,0.517004802509066,0.3136458878994238,1.796775458198569,2.706801921003626,1.231884057971014,35.07876811594203,17.26384057971014,7636.0,10271.2,12243.6,12494.0,14216.0,3515.0,4697.0,5866.0,138.0,84445.79,7774.0,6330.0,2395.0,21999.0,8024.54,7694.0,8693.0,51204.5,36209.0,7117.0,996.0,1023.0,33141.0,1907.0,792.0,5403.5,3468.289999999994,87908.0,42934.2,20155.0,9024.0,11131.0,15784.3,56703.0,35939.3,569996.804,96544.25,88200.0,140517.13,4840.87,58625.0,41999.89,,2021,1.2246467991473532e-16,-1.0,0.0,1.0
6.220799302250108,0.6172584919948074,0.5302087840761575,0.2667127708621485,1.352836975335353,2.634343898745132,0.8103896103896104,18.16005194805195,11.64503896103896,8676.0,15616.8,14790.4,12520.0,13964.0,2732.0,5614.0,5233.0,385.0,92008.11,9129.5,7842.0,2314.0,20009.0,6462.86,7878.0,8412.0,58039.5,42752.0,7782.0,974.0,1014.0,38963.0,2046.0,946.0,5467.5,4830.110000000001,95336.0,45968.7,21820.0,9313.999999999998,12506.0,13536.3,57323.0,35356.3,605858.5865519999,110097.01,99330.0,146391.84,6991.62,65358.0,47997.70999999999,,2021,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
6.407133057148785,0.6315881057710969,0.5933394459800424,0.2316807738814994,1.398435251678189,2.757584478339145,0.7858439201451906,13.92196007259528,5.902958257713249,8270.0,14465.4,14941.7,13591.0,15418.0,3659.0,5373.0,5835.0,551.0,95733.46,9437.0,8865.5,1916.0,20895.0,7251.96,6959.0,9563.0,59756.5,45146.0,6752.0,1003.0,803.0,41203.0,1840.0,947.0,6575.5,5644.960000000006,98915.0,47614.6,19051.0,9129.0,9922.0,9416.2,55125.7,28467.2,628293.5415520001,98072.0,90230.0,148228.0,7671.0,56183.0,41725.76,,2021,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
11.05035623682424,1.011469610890771,0.9675206345803409,0.2934752170260431,2.336513381212706,4.653732089898882,1.320093457943925,17.20327102803738,8.611121495327103,3571.0,5356.5,6996.75,14727.0,8637.0,2805.0,522.0,4882.0,428.0,77316.58,7077.0,6769.5,1048.0,16348.0,7236.33,4440.0,7441.0,50231.5,35979.0,7287.0,890.0,884.0,32561.0,1972.0,998.0,4511.5,3660.080000000002,80894.0,43587.90000000001,19749.1,12220.0,7529.099999999999,11082.4,52695.39000000001,30831.5,508328.9881,70424.0,58110.0,112541.0,7363.0,61150.0,48335.26,,2021,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
6.638187299409767,0.6737291364987424,0.5929426110814725,0.2764505119453925,1.554674863873858,2.764101652143722,1.112107623318386,29.11058295964126,7.880044843049327,7618.0,12319.8,11808.9,11205.0,11298.0,922.0,4546.0,5607.0,223.0,78389.69,7956.0,7002.0,2106.0,18359.0,3472.19,7934.0,8645.0,48981.0,35236.0,6561.0,731.0,788.0,32641.0,1577.0,702.0,5359.0,3093.690000000002,81391.0,41268.60000000001,18697.0,7770.0,10927.0,8236.0,47634.90000000001,26933.0,562326.960952,94108.66,84700.0,136862.94,6491.66,55151.0,40601.22,,2021,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
