DIA,HORA,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles
2021-07-01 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01 00:00:00,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01 00:00:00,02:00:00,490,28,28,0,0,0,462,487.2,28,0,0,0,0,0,0,0
2021-07-01 00:00:00,03:00:00,650,52,52,0,0,1,597,645.8,53,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,04:00:00,880,75,75,0,0,1,804,873.5,76,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,05:00:00,1100,100,100,0,0,1,999,1091,101,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,06:00:00,1260,125,125,0,0,1,1134,1248.5,126,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,07:00:00,1750,154,154,0,0,1,1595,1735.6,155,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,08:00:00,1930,181,181,0,0,1,1748,1912.9,182,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,09:00:00,2080,206,206,0,0,1,1873,2060.4,207,0,0,0,0,0,0,0.1
2021-07-01 00:00:00,10:00:00,2540,229,229,0,0,2,2309,2519.1,231,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,11:00:00,2720,254,254,0,0,2,2464,2696.6,256,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,12:00:00,3000,277,277,0,0,2,2721,2974.3,279,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,13:00:00,3430,300,300,0,0,2,3128,3402,302,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,14:00:00,3870,324,324,0,0,2,3544,3839.6,326,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,15:00:00,4240,347,347,0,0,2,3891,4207.3,349,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,16:00:00,4470,372,372,0,0,2,4096,4434.8,374,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,17:00:00,4950,395,395,0,0,2,4553,4912.5,397,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,18:00:00,5650,419,419,0,0,2,5229,5610.1,421,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,19:00:00,6150,443,443,0,0,2,5705,6107.7,445,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,20:00:00,6350,466,466,0,0,2,5882,6305.4,468,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,21:00:00,6790,490,490,0,0,2,6298,6743,492,0,0,0,0.1,0,0,0.1
2021-07-01 00:00:00,22:00:00,7310,513,513,0,0,23,6774,7281.7,536,0.5,0,0,1.4,0,0.3,0.1
2021-07-01 00:00:00,23:00:00,8400,891,659,232,0,395,7114,8705.9,1286,5.6,4.8,0,22.9,0,6,0.2
2021-07-01 00:00:00,23:59:00,10280,1306,1015,291,0,1092,7882,11241.4,2398,20.2,8.9,0,59.8,1,18.8,0.5
2021-07-02 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-02 00:00:00,01:00:00,1890,479,479,0,50,567,844,2409.1,1046,12.5,5.2,0,23.7,5,10,0.3
2021-07-02 00:00:00,02:00:00,3480,1179,989,190,183,988,1313,4350.1,2167,25.1,10.7,0,42.1,7,13.2,0.7
2021-07-02 00:00:00,03:00:00,4910,1603,1413,190,375,1527,1780,6276.7,3130,36.2,15.5,0,59.7,12,28.2,1.1
2021-07-02 00:00:00,04:00:00,6680,2296,1954,342,560,2064,2320,8514.4,4360,44.9,19.4,0,78.4,16,46.2,1.5
2021-07-02 00:00:00,05:00:00,8260,2706,2278,428,753,2583,2971,10572.4,5289,59.4,25,0,100.4,22,49.7,1.8
2021-07-02 00:00:00,06:00:00,9850,3376,2711,665,950,3034,3440,12546.4,6410,69.9,30.1,0,118.5,27,55.6,2.3
2021-07-02 00:00:00,07:00:00,11890,3832,3167,665,1147,3538,4520,15044.8,7370,86.6,30.7,0,136.8,33,64.1,2.6
2021-07-02 00:00:00,08:00:00,14010,4422,3757,665,1335,4242,5346,17809.8,8664,113.8,41,0,153.8,37,76,2.6
2021-07-02 00:00:00,09:00:00,14010,5031,4366,665,1532,4755,4224,18261.9,9786,133.6,49.9,0,170,42,77.4,2.6
2021-07-02 00:00:00,10:00:00,14010,5241,4576,665,1734,5132.1,3636.9,18618,10373.1,140.3,49.9,0,188.71,49,82.7,2.6
2021-07-02 00:00:00,11:00:00,14010,5853,4918,935,1925,5441.1,2715.9,18865.8,11294.1,143.6,49.9,0,207.91,54,85.8,2.9
2021-07-02 00:00:00,12:00:00,14000,6426,5491,935,2123,5813.1,1760.9,19170.5,12239.1,145.8,49.9,0,225.31,59,98.3,3
2021-07-02 00:00:00,13:00:00,14000,7486.1,6133.1,1353,2228,6146.1,367.8,19397.49,13632.2,145.8,51.8,0,243.41,64,106.6,3
2021-07-02 00:00:00,14:00:00,13990,8363.1,6614.1,1749,2409,6494.1,-867.2,19647.79,14857.2,149,51.8,0,259.61,69,117,3
2021-07-02 00:00:00,15:00:00,13990,9159.4,7022.3,2137.1,2593,6746.1,-1915.5,19820.16,15905.5,150.2,51.8,0,277.11,73,119.5,3
2021-07-02 00:00:00,16:00:00,13980,9999.4,7394.3,2605.1,2773,7134.1,-3153.5,20114.16,17133.5,150.3,51.8,0,296.51,80,131.8,3
2021-07-02 00:00:00,17:00:00,13980,10619.4,7659.3,2960.1,2960,7425.1,-4064.5,20343.16,18044.5,150.3,51.8,0,315.51,86,135.9,3
2021-07-02 00:00:00,18:00:00,13980,10977.4,7828.3,3149.1,3014,7729.1,-4726.5,20611.36,18706.5,150.4,51.8,0,335.21,91,141.5,3
2021-07-02 00:00:00,19:00:00,13980,11829.4,8256.3,3573.1,3028,7993.2,-5842.6,20790.26,19822.6,150.4,51.8,0,352.62,96,145.5,3
2021-07-02 00:00:00,20:00:01,13980,12900.5,8539.3,4361.2,3104,8300.2,-7220.7,20990.15,21200.7,150.4,51.8,0,373.82,101,150,3
2021-07-02 00:00:00,21:00:00,13970,13564.5,8979.3,4585.2,3295,8605.2,-8199.7,21218.75,22169.7,150.4,51.8,0,397.92,102,155.4,3
2021-07-02 00:00:00,22:00:00,13970,14293.5,9431.3,4862.2,3490,9088.2,-9411.7,21628.85,23381.7,150.5,51.8,0,420.72,108,174.8,3
2021-07-02 00:00:00,23:00:00,13970,15035.4,9738.3,5297.1,3684,9368.2,-10433.6,21834.66,24403.6,150.5,51.8,0,438.72,112,180.8,3
2021-07-02 00:00:00,23:59:00,13970,15464.3,9933.3,5531,3874,9684.2,-11178.5,22107.77,25148.5,150.6,51.8,0,459.42,113,190.6,3
2021-07-03 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-03 00:00:00,01:00:00,1910,934.9,411,523.9,188,621,354.1,2437.51,1555.9,0.1,0,0,38.79,0,23.21,0
2021-07-03 00:00:00,02:00:00,3680,1845.8,974,871.8,335,1300.9,533.3,4796.32,3146.7,0.2,0,0,85.38,2,42.51,0
2021-07-03 00:00:00,03:00:00,5290,2423.8,1351,1072.8,497,1906.8,959.4,6954.42,4330.6,0.2,0,0,134.27,3,53.21,0
2021-07-03 00:00:00,04:00:00,6960,2783.9,1711.1,1072.8,655,2565.7,1610.4,9247.31,5349.6,0.2,0,0,166.46,8,81.91,0
2021-07-03 00:00:00,05:00:00,7950,3093,2019.2,1073.8,705,3029.7,1827.3,10670.4,6122.7,0.3,0,0,183.56,14,105.11,0
2021-07-03 00:00:00,06:00:00,9380,3470.9,2207.2,1263.7,768,3576.6,2332.5,12609.51,7047.5,0.3,0,0,199.75,20,137.61,0
2021-07-03 00:00:00,07:00:00,10580,3559.9,2296.2,1263.7,818,4217.6,2802.5,14441.61,7777.5,0.4,0,0,221.65,23,176.71,0
2021-07-03 00:00:00,08:00:00,11680,3659,2395.3,1263.7,870,4745.6,3275.4,16059.7,8404.6,1.2,0,0,237.74,28,207.62,0
2021-07-03 00:00:00,09:00:00,12480,4270,2668.3,1601.7,914,5263.6,2946.4,17316.6,9533.6,1.2,0,0,253.64,34,237.22,0.3
2021-07-03 00:00:00,10:00:00,13420,5016.8,2929.3,2087.5,957,5800.5,2602.7,18718.82,10817.3,1.5,0,0,271.13,41,266.02,0.4
2021-07-03 00:00:00,11:00:00,15250,5715.8,3315.3,2400.5,1004,6483.5,3050.7,21161.92,12199.3,1.5,0,0,289.53,47,309.92,0.4
2021-07-03 00:00:00,12:00:00,16900,6715.6,3678.3,3037.3,1053,6994.3,3190.1,23222.74,13709.9,1.6,0,0,308.42,53,336.01,0.4
2021-07-03 00:00:00,13:00:00,18570,7627.5,4152.3,3475.2,1254,7397.3,3545.2,25204.55,15024.8,1.7,0,0,324.22,58,355.41,0.4
2021-07-03 00:00:00,14:00:00,20620,8609.4,4564.3,4045.1,1497,8050.1,3960.5,27809.16,16659.5,1.7,0,0,352.61,59,391.3,0.4
2021-07-03 00:00:00,15:00:00,22100,9206.3,4842.3,4364,1701,8673,4220.7,29852.37,17879.3,1.8,0,0,392.9,64,408.2,0.4
2021-07-03 00:00:00,16:00:00,23640,9803.1,5192.2,4610.9,1943,9148.9,4688,31808.59,18952,2,0,0,414.7,69,428.79,0.4
2021-07-03 00:00:00,17:00:00,24920,10713,5636.2,5076.8,2187,9545.8,4661.2,33394.5,20258.8,2.1,0,0,431.99,75,445.09,0.4
2021-07-03 00:00:00,18:00:00,26840,11631.9,6018.2,5613.7,2207,9868.7,5339.4,35545.51,21500.6,2.1,0,0,449.79,80,454.58,0.4
2021-07-03 00:00:00,19:00:00,28170,12284.7,6268.1,6016.6,2401,10270.7,5614.6,37212.23,22555.4,2.1,0,0,466.29,85,473.28,0.4
2021-07-03 00:00:00,20:00:00,30000,13331.4,6790,6541.4,2600,10810.5,5858.1,39477.36,24141.9,2.2,0,0,484.78,91,502.67,0.4
2021-07-03 00:00:00,21:00:00,31210,14322.2,7291.9,7030.3,2822,11125.5,5762.3,40903.28,25447.7,2.3,0,0,503.48,94,512.37,0.4
2021-07-03 00:00:00,22:00:01,32500,14898.2,7677.9,7220.3,3022,11479.4,6122.4,42489.58,26377.6,5.5,0,0,528.27,98,515.77,0.4
2021-07-03 00:00:00,23:00:00,34420,16133.8,8215.7,7918.1,3061,11930.4,6355.8,44737.02,28064.2,16.2,3.7,0,543.07,102,527.27,0.8
2021-07-03 00:00:00,23:59:00,36300,17008.7,8598.7,8410,3074,12356.3,6935,46955.43,29365,30.9,7.5,0,558.46,107,530.77,1
2021-07-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-04 00:00:00,01:00:00,950,422.9,215,207.9,0,505.9,21.2,1413.61,928.8,12.2,7.1,0,20.9,4,6.09,0.3
2021-07-04 00:00:00,02:00:00,2650,1243.6,570.8,672.8,59,1005.8,400.6,3531.44,2249.4,21.2,12.5,0,38.19,10,18.09,0.6
2021-07-04 00:00:00,03:00:00,3980,1808.5,742.8,1065.7,232,1525.9,645.6,5325.05,3334.4,36.41,16.6,0,56.19,16,26.09,1.3
2021-07-04 00:00:00,04:00:00,5390,2455.4,1033.8,1421.6,376,2096.9,837.7,7241.36,4552.3,53.71,23.1,0,74.89,22,34.19,1.8
2021-07-04 00:00:00,05:00:00,7140,3465.3,1336.8,2128.5,516,2587.8,1086.9,9381.27,6053.1,66.01,31.2,0,93.48,28,37.89,2.2
2021-07-04 00:00:00,06:00:00,9110,4376,1801.6,2574.4,647,3086.8,1647.2,11759.2,7462.8,81.31,37.9,0,112.28,33,41.59,2.6
2021-07-04 00:00:00,07:00:00,10770,5037.8,2280.5,2757.3,789,3604.7,2127.5,13870.92,8642.5,93.81,41.5,0,135.97,34,45.79,9.4
2021-07-04 00:00:00,08:00:00,12440,5912.6,2680.4,3232.2,909,4209.6,2317.8,16058.34,10122.2,111.81,48.3,0,154.27,40,53.18,13.4
2021-07-04 00:00:00,09:00:00,14340,6877.4,3098.3,3779.1,1058,4775.5,2687.1,18427.76,11652.9,126.61,54.8,0,174.76,45,56.48,19.9
2021-07-04 00:00:00,10:00:00,16020,7827.1,3485.2,4341.9,1203,5396.5,2796.4,20633.79,13223.6,140.21,62.1,0,192.46,51,65.58,28.3
2021-07-04 00:00:00,11:00:00,17580,8630.9,3883.1,4747.8,1354,5923.4,3025.7,22640.31,14554.3,146.01,67.7,0,211.25,56,79.18,32.2
2021-07-04 00:00:00,12:00:01,19750,9755.7,4300,5455.7,1514,6455.3,3539,25229.73,16211,156.71,74.6,0,231.65,61,87.97,33.6
2021-07-04 00:00:00,13:00:00,21580,10713.4,4667.9,6045.5,1666,6916.2,3950.4,27424.86,17629.6,162.21,79.5,0,249.94,66,96.37,37.6
2021-07-04 00:00:00,14:00:00,23030,11131.4,4867.9,6263.5,1745,7351.2,4547.4,29268.06,18482.6,166.61,84,0,270.34,72,102.67,39.5
2021-07-04 00:00:00,15:00:00,25090,11958.9,5196.9,6762,1745,7914.1,5217,31808.21,19873,176.91,88.8,0,297.93,78,109.47,40.3
2021-07-04 00:00:00,16:00:00,26730,12816.2,5577.7,7238.5,1745,8397.1,5516.7,33845.48,21213.3,186.91,94,0,321.23,83,112.67,41.9
2021-07-04 00:00:00,17:00:00,27760,13462.6,5746.7,7715.9,1746,8901.1,5396.3,35314.84,22363.7,196.72,98.9,0,341.32,88,120.67,44.5
2021-07-04 00:00:00,18:00:00,29560,14292.3,5830.7,8461.6,1896,9461,5806.7,37591.77,23753.3,207.92,102.5,0,361.92,94,133.96,45.8
2021-07-04 00:00:00,19:00:00,32030,14994.7,6022.6,8972.1,2036,10160.9,6874.4,40691.43,25155.6,220.02,106.9,0,381.21,99,160.36,48.6
2021-07-04 00:00:00,20:00:00,34030,16082.5,6380.6,9701.9,2176,10721.8,7225.7,43143.55,26804.3,231.32,111.8,0,403.11,106,169.95,50
2021-07-04 00:00:00,21:00:00,35270,16627.5,6753.5,9874,2232,11223.7,7418.8,44830.95,27851.2,243.12,118,0,424.8,112,173.25,51.2
2021-07-04 00:00:00,22:00:00,36810,17757.2,7132.4,10624.8,2241,11861.6,7191.2,46895.88,29618.8,255.52,126.8,0,444.79,117,189.55,52.5
2021-07-04 00:00:00,23:00:00,38520,18521.8,7264.4,11257.4,2241,12399.6,7598.6,49067.42,30921.4,271.32,133.2,0,465.89,117,198.85,53.7
2021-07-04 00:00:00,23:59:00,40120,19224.2,7377.3,11846.9,2251,12926.6,7969.2,51124.18,32150.8,296.02,133.5,0,483.89,120,204.35,54.9
2021-07-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05 00:00:00,01:00:00,1310,654.4,170,484.4,18,503.9,151.7,1748.46,1158.3,14.7,1.6,0,25.49,4,3.4,1.2
2021-07-05 00:00:00,02:00:00,2740,735.4,244,491.4,33,1002.7,1001.9,3669.16,1738.1,25.5,10.3,0,44.98,10,6.39,3.1
2021-07-05 00:00:00,03:00:00,4070,1554.9,553,1001.9,100,1502.7,1012.4,5417.21,3057.6,36.8,18.7,0,65.18,16,9.69,3.9
2021-07-05 00:00:00,04:00:00,5600,2437.4,832.9,1604.5,258,1959.5,1203.1,7315.76,4396.9,45.59,24.5,0,85.67,22,12.99,5.2
2021-07-05 00:00:00,05:00:00,6960,2880.7,926.8,1953.9,412,2526.6,1552.7,9198.53,5407.3,61.29,30.81,0,106.97,28,17.29,8.3
2021-07-05 00:00:00,06:00:00,8310,3579.1,1148.8,2430.3,516,3010.5,1720.4,10962.59,6589.6,76.69,32.51,0,125.76,33,23.79,9.3
2021-07-05 00:00:00,07:00:00,9930,4124.2,1511.7,2612.5,532,3707.3,2098.5,13224.88,7831.5,93.38,37.11,0,150.16,33,46.88,10.2
2021-07-05 00:00:00,08:00:00,11500,4909.4,1970.6,2938.8,698,4208.2,2382.4,15217.26,9117.6,105.48,42.11,0,165.95,33,62.78,11.5
2021-07-05 00:00:00,09:00:00,13490,5913.8,2465.5,3448.3,901,4889.2,2687,17787.82,10803,122.28,50.21,0,203.75,33,66.08,13.6
2021-07-05 00:00:00,10:00:00,15170,6742,3022.4,3719.6,1103,5481,2947,19976.8,12223,142.77,55.91,0,215.44,33,85.28,15.7
2021-07-05 00:00:00,11:00:00,17020,7696.2,3565.2,4131,1308,5925.9,3397.9,22176.28,13622.1,155.47,64.91,0,222.14,33,100.17,16.9
2021-07-05 00:00:00,12:00:00,18630,8429.4,4028.2,4401.2,1509,6340.9,3859.7,24127.96,14770.3,156.57,75.01,0,228.24,33,121.47,19.8
2021-07-05 00:00:00,13:00:00,20500,9484,4383.1,5100.9,1709,6604.8,4411.2,26156.4,16088.8,156.57,84.31,0,232.24,33,132.96,21.4
2021-07-05 00:00:00,14:00:00,21650,10311.4,4721,5590.4,1908,6853.8,4484.8,27472.66,17165.2,156.57,95.01,0,235.04,33,142.16,23.6
2021-07-05 00:00:00,15:00:00,23630,11279.8,5198.9,6080.9,2105,7189.8,5160.4,29691.82,18469.6,161.77,101.51,0,238.34,35,157.06,25.3
2021-07-05 00:00:00,16:00:00,25220,11994.9,5606.7,6388.2,2345,7654.6,5570.5,31675.11,19649.5,175.56,106.21,0,242.44,35,178.15,28.1
2021-07-05 00:00:00,17:00:00,26980,12797.1,6184.7,6612.4,2614,8069.6,6113.3,33769.89,20866.7,186.56,110.91,0,245.14,38,196.45,29.9
2021-07-05 00:00:00,18:00:00,28460,13854.6,6678.6,7176,2899,8404.5,6200.9,35479.04,22259.1,198.46,114.41,0,247.73,38,210.35,31.5
2021-07-05 00:00:00,19:00:00,29840,14988,7147.4,7840.6,3182,8669.3,6182.7,37010.5,23657.3,210.25,119.61,0,251.23,38,214.64,33.2
2021-07-05 00:00:00,20:00:00,31820,15619.1,7656.4,7962.7,3464,9384.2,6816.7,39642.29,25003.3,220.55,124.81,0,290.82,38,228.34,35.9
2021-07-05 00:00:00,21:00:00,33820,16585.4,8133.2,8452.2,3753,10223.1,7011.5,42384.56,26808.5,234.45,129.01,0,349.51,38,233.14,38.2
2021-07-05 00:00:00,22:00:00,35630,17665,8619.2,9045.8,4006,10832.9,7132.1,44696.4,28497.9,250.24,129.11,0,373.6,38,250.24,42.1
2021-07-05 00:00:00,23:00:00,37450,18523.2,9087,9436.2,4251,11371.8,7555,46969.48,29895,268.04,131.01,0,377,38,281.03,42.1
2021-07-05 00:00:00,23:59:00,38940,18716.2,9265,9451.2,4446,12077.7,8146.1,49146.08,30793.9,286.04,134.41,0,409.9,38,295.02,44.4
2021-07-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-06 00:00:00,01:00:00,1500,833.5,332,501.5,47,568.8,97.7,1985.45,1402.3,5.89,4.4,0,22.69,4,10.7,9.2
2021-07-06 00:00:00,02:00:00,3270,1956.1,707.9,1248.2,47,1117.7,196.2,4192.09,3073.8,13.69,9.5,0,43.58,7,23.5,14.5
2021-07-06 00:00:00,03:00:00,5210,2254.3,789.9,1464.4,85,1703.6,1252.1,6688.17,3957.9,21.19,14.3,0,57.58,8,50.89,18.4
2021-07-06 00:00:00,04:00:00,6330,2680.1,1215.7,1464.4,137,2315.6,1334.3,8377.59,4995.7,31.59,19.9,0,74.18,11,74.89,20
2021-07-06 00:00:00,05:00:00,7340,3363.7,1315.7,2048,313,2863.7,1112.6,9867.33,6227.4,43.48,24.6,0,105.01,13,78.98,21.3
2021-07-06 00:00:00,06:00:00,8840,4558.3,1798.6,2759.7,535,3246.8,1034.9,11630.97,7805.1,53.08,29.6,0,120.52,15,83.78,22.7
2021-07-06 00:00:00,07:00:00,10720,5156.4,2142.5,3013.9,736,3841,1722.6,14045.36,8997.4,66.18,31.9,0,140.44,15,107.48,23.1
2021-07-06 00:00:00,08:00:00,12540,5957.8,2496.4,3461.4,939,4430.3,2151.9,16374.52,10388.1,80.68,35.9,0,169.97,16,116.78,23.7
2021-07-06 00:00:00,09:00:00,14070,6563.3,2585.4,3977.9,1077,4927.3,2579.4,18340.97,11490.6,90.47,40.4,0,186.59,20,130.67,24.6
2021-07-06 00:00:00,10:00:00,15090,7306.8,2735.4,4571.4,1258,5410.5,2372.7,19769.82,12717.3,100.17,45,0,206.21,24,140.07,25.6
2021-07-06 00:00:00,11:00:00,16250,7863.9,3206.4,4657.5,1322,5939.6,2446.5,21403.21,13803.5,109.07,50.4,0,224.92,29,154.57,26
2021-07-06 00:00:00,12:00:00,18060,8465.4,3298.4,5167,1349,6758.6,2836,23972.06,15224,154.66,55.2,0,243.94,34,160.96,27.1
2021-07-06 00:00:00,13:00:00,20250,8663.5,3322.3,5341.2,1349,7792.6,3793.9,27176.25,16456.1,221.74,59.1,0,263.56,39,167.46,28.4
2021-07-06 00:00:00,14:00:00,21190,9519.9,3635.2,5884.7,1349,8250.9,3419.2,28488.91,17770.8,232.14,63.91,0,282.48,44,173.26,29.3
2021-07-06 00:00:00,15:00:00,22040,9841,3774.1,6066.9,1349,8747.1,3451.9,29803,18588.1,241.64,72.51,0,302.8,49,178.96,29.8
2021-07-06 00:00:00,16:00:00,23890,10623.4,4106.1,6517.3,1349,9495.2,3771.4,32322.86,20118.6,251.13,89.31,0,323.42,54,201.26,30.4
2021-07-06 00:00:00,17:00:00,26150,11298.9,4270.1,7028.8,1386,10227.3,4623.8,35247.41,21526.2,260.03,101.91,0,343.14,60,226.15,31.5
2021-07-06 00:00:00,18:00:00,27640,12130.4,4512,7618.4,1527,10741.5,4768.1,37168.46,22871.9,269.03,111.71,0,363.46,65,232.85,32.1
2021-07-06 00:00:00,19:00:00,29240,12577.6,4726,7851.6,1650,11313.6,5348.8,39295.84,23891.2,280.13,121.21,0,383.38,71,242.94,32.7
2021-07-06 00:00:00,20:00:00,30310,13132.9,4866.9,8266,1696,11885.7,5291.4,40882.41,25018.6,290.62,129.71,0,405.6,76,253.34,33.3
2021-07-06 00:00:00,21:00:00,31420,13410.9,5102.8,8308.1,1847,12562.9,5446.2,42641.81,25973.8,305.82,138.01,0,427.32,82,269.34,33.8
2021-07-06 00:00:00,22:00:00,32800,14273.6,5263.8,9009.8,1990,13350,5176.4,44722.64,27623.6,322.82,146.11,0,447.34,87,297.43,34.3
2021-07-06 00:00:00,23:00:00,34850,14663.7,5494.8,9168.9,2145,14097.1,6089.2,47480.73,28760.8,339.71,152.41,0,467.86,92,322.93,34.8
2021-07-06 00:00:00,23:59:00,36240,15083.8,5715.7,9368.1,2203,14547.2,6609,49278.82,29631,350.61,155.71,0,487.78,98,327.32,35.3
2021-07-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-07 00:00:00,01:00:00,1070,542.5,110,432.5,0,515.1,12.4,1530.85,1057.6,21.09,0,0,18.52,5,6.9,0
2021-07-07 00:00:00,02:00:00,2320,1290,315,975,2,987.3,42.7,3178.3,2277.3,34.89,0,0,39.24,10,14.6,0
2021-07-07 00:00:00,03:00:00,3920,1785.3,450,1335.3,17,1409.5,725.2,5150.97,3194.8,48.39,3.3,0,57.06,14,18.2,0
2021-07-07 00:00:00,04:00:00,5440,2305.6,653,1652.6,44,2024.6,1109.8,7234.04,4330.2,68.68,7.8,0,81.08,20,24.5,0.4
2021-07-07 00:00:00,05:00:00,6570,2872.9,878.9,1994,127,2653.8,1043.3,8936.51,5526.7,91.58,10,0,102.6,24,36.2,1
2021-07-07 00:00:00,06:00:00,7580,3556.2,1114.8,2441.4,295,3329.9,693.9,10554.28,6886.1,110.97,14.2,0,133.23,29,44.19,1.4
2021-07-07 00:00:00,07:00:00,9240,4251.7,1359.8,2891.9,465,3735.1,1253.2,12549.93,7986.8,118.87,17.5,0,152.45,31,51.79,1.9
2021-07-07 00:00:00,08:00:00,10220,4498.7,1606.8,2891.9,523,4193.3,1528,13963.43,8692,132.07,22.3,0,171.27,36,55.29,2.4
2021-07-07 00:00:00,09:00:00,11620,5050.9,1811.7,3239.2,542,4702.4,1866.7,15817.31,9753.3,147.96,24.9,0,193.19,42,59.39,2.8
2021-07-07 00:00:00,10:00:00,12830,5687.3,1937.6,3749.7,570,5168.6,1974.1,17429.87,10855.9,157.66,29,0,214.61,49,63.29,3.3
2021-07-07 00:00:00,11:00:00,13970,6127.7,1972.6,4155.1,730,5639.8,2202.5,18997.03,11767.5,165.26,33,0,235.33,55,71.49,3.9
2021-07-07 00:00:00,12:00:00,15480,6540.8,2174.5,4366.3,901,6105,2834.2,20930.92,12645.8,170.36,38.5,0,258.35,61,77.89,4.4
2021-07-07 00:00:00,13:00:00,17210,7035,2472.5,4562.5,1069,6641.1,3533.9,23147.6,13676.1,181.26,43.8,0,277.67,66,90.48,4.9
2021-07-07 00:00:00,14:00:00,18570,8017.6,2806.5,5211.1,1198,7114.1,3438.3,24882.34,15131.7,191.95,49.49,0,299.09,72,93.58,5.3
2021-07-07 00:00:00,15:00:00,20320,8827.7,3328.3,5499.4,1333,7539.3,3953,26976.53,16367,200.15,54.59,0,316.91,76,100.48,5.8
2021-07-07 00:00:00,16:00:00,21270,9823.2,3679.2,6144,1468,7984.5,3462.3,28272.18,17807.7,211.55,59.49,0,335.53,81,104.58,6.3
2021-07-07 00:00:00,17:00:00,23300,10139.2,3977.2,6162,1497,8443.5,4717.3,30729.58,18582.7,225.74,62.79,0,353.04,84,111.98,6.8
2021-07-07 00:00:00,18:00:00,24600,10768.6,4280.2,6488.4,1524,9196.7,4634.7,32719.84,19965.3,260.24,65.99,0,374.77,90,121.37,7.3
2021-07-07 00:00:00,19:00:00,25810,11745.9,4747,6998.9,1524,9623.7,4440.4,34259.11,21369.6,269.63,69.39,0,391.68,93,130.77,7.9
2021-07-07 00:00:00,20:00:00,28470,12625.4,5022,7603.4,1661,10244.9,5599.7,37452.36,22870.3,286.63,72.29,0,413.1,99,144.97,8.5
2021-07-07 00:00:00,21:00:00,30720,13260.4,5463.8,7796.6,1786,10882,6577.6,40275.96,24142.4,303.43,75.59,0,432.42,105,162.76,9
2021-07-07 00:00:00,22:00:00,31990,14232.9,5898.7,8334.2,1910,11496.1,6261,42062.81,25729,316.82,80.59,0,451.14,109,182.56,9.5
2021-07-07 00:00:00,23:00:00,33290,15169.3,6325.6,8843.7,2033,12036.3,6084.4,43809.37,27205.6,328.72,85.09,0,468.06,114,197.76,10
2021-07-07 00:00:00,23:59:00,35010,15972.8,6582.6,9390.2,2155,12574.2,6463,45986.92,28547,346.82,89.68,0,486.47,120,204.05,10.4
2021-07-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-08 00:00:00,01:00:00,1830,527.1,460,67.1,124,554,748.9,2331.29,1081.1,12.69,6.2,0,18.71,5,12.4,0.4
2021-07-08 00:00:00,02:00:00,3310,944,757.8,186.2,248,1055.2,1310.8,4270.8,1999.2,20.99,9.6,0,35.73,10,28.4,0.8
2021-07-08 00:00:00,03:00:00,5130,1968.6,1058.7,909.9,363,1707.3,1454.1,6640.44,3675.9,36.29,13.7,0,51.45,15,52.99,1.3
2021-07-08 00:00:00,04:00:00,7020,2787.1,1357.7,1429.4,469,2468.2,1764.7,9209.49,5255.3,55.98,17.4,0,70.16,20,81.48,1.8
2021-07-08 00:00:00,05:00:00,8730,3153.1,1658.6,1494.5,575,3152.4,2424.5,11567.09,6305.5,71.88,19.7,0,86.88,25,109.58,2.2
