DIA,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta
2022-08-26 00:00:00,13:00:00,43908.19,3570.5,2893.5,1182,10059,2640.44,4204,4429,27886.5,20561,3892,469,511,18396,1022,469,3049.5,2392.19,45639
2022-08-26 00:00:00,14:00:00,47137.83,3849.5,3118.5,1264,10738,2673.83,4541,4771,30029,22198,4153,502,547,19871,1098,505,3264,2521.33,49011
2022-08-26 00:00:00,15:00:00,50437.35,4139,3382,1321,11407,2705.35,4880,5101,32235.5,23911,4410,536,589,21421,1181,541,3461.5,2655.85,52452
2022-08-26 00:00:00,16:00:00,54294.87,4454.5,3655.5,1391,12084,2736.37,5211,5447,34948,26116,4676,571,630,23462,1262,576,3660,2808.37,56449
2022-08-26 00:00:00,17:00:00,58091.39,4782.5,3932.5,1479,12738,2767.64,5533,5779,37608.5,28278,4919,598,673,25467,1347,613,3866.5,2962.39,60392
2022-08-26 00:00:00,18:00:01,61439.03,5064,4192,1552,13378,2799.28,5847,6105,39884,30047,5159,634,722,27072,1438,650,4079,3113.03,63889
2022-08-26 00:00:00,19:00:00,65031.51,5353.5,4436.5,1642,14028,2830.01,6165,6437,42381.5,31971,5426,669,764,28832,1522,688,4280.5,3268.51,67633
2022-08-26 00:00:00,20:00:00,68527.14,5675.5,4709.5,1737,14703,2858.39,6497,6780,44729.5,33726,5705,696,803,30433,1602,725,4505.5,3419.14,71275
2022-08-26 00:00:00,21:00:00,71932.74,5998.5,4996.5,1820,15370,2886.99,6820,7124,46993,35473,5952,729,846,32019,1688,763,4715,3571.24,74817
2022-08-26 00:00:00,22:00:00,74989.34,6355.5,5326.5,1895,16046,2918.84,7146,7474,48877.5,36889,6193,762,889,33276,1775,803,4921.5,3710.34,78007
2022-08-26 00:00:00,23:00:00,78102.97,6657.5,5569.5,1996,16707,2949.97,7468,7813,50895,38364,6453,798,924,34587,1853,842,5132,3843.47,81266
2022-08-26 00:00:00,23:59:00,81195.63,6860,5764,2055,17328,2980.38,7793,8109,53022,39931,6695,825,962,36002,1932,879,5338,3985.63,84491
2022-08-27 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-27 00:00:00,01:00:00,3229.66,228.5,161.5,99,648,31.41,332,316,2223,1611,292,25,36,1459,79,39,219,130.16,3366
2022-08-27 00:00:00,02:00:00,5954.29,385.5,342.5,138,1326,63.04,670,656,3974.5,2817,548,58,76,2494,161,77,429.5,268.29,6223
2022-08-27 00:00:00,03:00:01,8534.89,596,514,219,1964,96.89,1001,963,5598.5,3927,807,93,121,3431,249,116,637.5,376.39,8940
2022-08-27 00:00:00,04:00:00,11730.46,852,684,341,2630,131.21,1346,1284,7736,5557,1066,128,156,4890,329,156,844,512.46,12274
2022-08-27 00:00:00,05:00:00,14876.97,1089.5,855.5,444,3263,167.22,1676,1587,9880.5,7175,1306,160,195,6349,411,195,1056.5,643.97,15566
2022-08-27 00:00:00,06:00:00,18051.45,1292.5,996.5,542,3908,207.7,1999,1909,12058.5,8808,1570,192,240,7823,500,235,1255.5,792.45,18870
2022-08-27 00:00:00,07:00:01,20880.96,1492.5,1117.5,655,4576,245.21,2336,2240,13898.5,10143,1821,229,283,8994,585,274,1459.5,913.96,21838
2022-08-27 00:00:00,08:00:01,23564.62,1682.5,1234.5,759,5249,281.12,2680,2569,15600,11354,2077,262,324,10046,667,312,1646,1033.12,24640
2022-08-27 00:00:00,09:00:00,26040.13,1893,1367,869,5938,317.63,3020,2918,17077.5,12261,2340,296,362,10791,746,350,1912.5,1131.63,27241
2022-08-27 00:00:00,10:00:00,29002.82,2094,1507,960,6628,355.82,3362,3266,19019,13709,2594,332,400,12077,826,388,2115,1261.82,30332
2022-08-27 00:00:00,11:00:00,32289.69,2311.5,1651.5,1064,7310,394.44,3699,3611,21269.5,15408,2852,367,435,13614,905,428,2320.5,1398.69,33749
2022-08-27 00:00:00,12:00:00,35494.5,2529.5,1790.5,1173,7995,432.75,4041,3954,23436,17037,3096,396,468,15084,979,465,2525,1534,37089
2022-08-27 00:00:00,13:00:00,38753.22,2727.5,1934.5,1265,8684,472.97,4379,4305,25658.5,18721,3347,430,502,16606,1057,505,2717.5,1683.22,40475
2022-08-27 00:00:00,14:00:00,42135.88,2953,2084,1376,9356,515.38,4707,4649,27996.5,20502,3590,467,539,18221,1136,543,2929.5,1830.38,43995
2022-08-27 00:00:00,15:00:01,45127.84,3234,2319,1461,10022,557.59,5035,4987,29904.5,21893,3832,497,578,19453,1218,581,3165.5,1967.34,47123
2022-08-27 00:00:00,16:00:00,48407.92,3491,2551,1516,10693,602.42,5373,5320,32119,23651,4072,527,623,21052,1306,620,3360,2104.92,50539
2022-08-27 00:00:00,17:00:00,51755.88,3790,2778,1617,11329,648.63,5665,5664,34386,25504,4307,555,671,22747,1397,659,3548,2250.88,54022
2022-08-27 00:00:00,18:00:00,54109.9,4065,2996,1708,11938,692.15,5924,6014,35750.5,26438,4542,589,713,23518,1483,699,3735.5,2356.4,56517
2022-08-27 00:00:00,19:00:00,56795.98,4333.5,3238.5,1782,12599,734.23,6234,6365,37380.5,27603,4802,622,764,24518,1567,731,3932.5,2482.98,59361
2022-08-27 00:00:00,20:00:00,60069.09,4615.5,3485.5,1863,13261,772.09,6553,6708,39561.5,29309,5069,653,830,26051,1670,765,4131.5,2631.09,62769
2022-08-27 00:00:00,21:00:00,63362.17,4984,3782,1972,13934,806.92,6881,7053,41677.5,30956,5368,685,875,27525,1740,790,4329.5,2766.67,66202
2022-08-27 00:00:00,22:00:00,66583.28,5328.5,4105.5,2041,14606,842.03,7205,7401,43731,32538,5639,717,931,28948,1820,814,4530,2917.78,69558
2022-08-27 00:00:00,23:00:00,70033.36,5670,4392,2138,15347,1021.36,7515,7756,45882.5,34179,5944,760,977,30418,1890,838,4745.5,3133.86,73144
2022-08-27 00:00:00,23:59:00,73554.5,6031.5,4687.5,2241,16113,1205.25,7836,8110,48074,35858,6252,797,1019,31935,1956,862,4972,3336,76805
2022-08-28 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28 00:00:00,01:00:01,3526.14,320.5,312.5,59,786,208.39,331,345,2199.5,1682,309,40,54,1514,78,24,225.5,220.14,3675
2022-08-28 00:00:00,02:00:00,7417.19,685,615,148,1593,443.44,656,693,-222,3663,619,75,94,3332,143,-4881,455,5361.19,7708
2022-08-28 00:00:00,03:00:00,11159.09,1070,923,255,2365,667.34,989,1004,2156,5525,934,111,106,5030,192,-4846,694,5568.09,11585
2022-08-28 00:00:00,04:00:00,14412.11,1397.5,1234.5,317,3172,911.61,1323,1329,4068,6917,1244,145,130,6260,260,-4806,934,5774.61,14957
2022-08-28 00:00:00,05:00:00,18250.04,1784.5,1542.5,429,4014,1184.54,1665,1662,6448.5,8740,1559,185,183,7916,352,-4770,1166.5,6003.04,18925
2022-08-28 00:00:00,06:00:00,21820.06,2123.5,1857.5,498,4869,1451.31,2000,2018,8596.5,10360,1877,226,236,9366,439,-4739,1388.5,6231.06,22633
2022-08-28 00:00:00,07:00:00,25402.14,2462.5,2121.5,606,5684,1710.89,2300,2375,10814.5,12021,2206,263,283,10862,519,-4708,1625.5,6441.14,26345
2022-08-28 00:00:00,08:00:00,28558.13,2728.5,2359.5,680,6504,1989.13,2605,2719,12674,13317,2523,301,333,11992,601,-4679,1853,6651.63,29624
2022-08-28 00:00:00,09:00:01,32299.79,2988,2576,766,7279,2228.54,2914,3047,15148,15144,2838,337,378,13655,680,-4647,2074,6884.79,33485
2022-08-28 00:00:00,10:00:00,36202.15,3284.5,2797.5,875,8109,2496.4,3238,3393,17688.5,17036,3164,374,417,15380,753,-4616,2302.5,7120.15,37508
2022-08-28 00:00:00,11:00:00,40035.48,3548.5,3021.5,961,8953,2779.98,3568,3737,20168,18866,3505,418,456,17025,830,-4581,2535,7365.98,41468
2022-08-28 00:00:00,12:00:00,43793.93,3814.5,3239.5,1053,9771,3046.93,3891,4074,22604,20657,3846,455,497,18638,910,-4545,2766,7604.43,45360
2022-08-28 00:00:00,13:00:01,47458.32,4108,3457,1169,10587,3318.32,4199,4416,24924,22376,4174,493,530,20182,984,-4507,2995,7839.32,49148
2022-08-28 00:00:00,14:00:00,51095.19,4371,3692,1244,11420,3589.69,4520,4769,27226,24076,4493,531,568,21715,1057,-4475,3225,8078.19,52911
2022-08-28 00:00:00,15:00:00,54887.67,4650,3919,1333,12247,3868.67,4828,5120,29680.5,25921,4812,568,608,23394,1134,-4441,3450.5,8310.17,56826
2022-08-28 00:00:00,16:00:01,58621.79,4958,4158,1437,13065,4160.29,5120,5469,32053,27728,5134,607,644,25033,1204,-4409,3669,8545.79,60686
2022-08-28 00:00:00,17:00:13,62119.12,5289.5,4444.5,1513,13916,4461.12,5451,5806,34135,29179,5473,644,683,26324,1278,-4378,3923,8778.62,64307
2022-08-28 00:00:00,18:00:00,65998.87,5656,4769,1595,14779,4765.62,5782,6150,36550,31065,5800,679,719,28039,1350,-4345,4108,9013.87,68309
2022-08-28 00:00:00,19:00:00,69804.92,6056,5093,1699,15534,4968.67,6107,6497,38963.5,32927,6115,713,755,29740,1423,-4311,4313.5,9251.42,72239
2022-08-28 00:00:00,20:00:00,73401.79,6430,5408,1793,16387,5276.79,6426,6843,41097,34476,6437,749,794,31123,1497,-4279,4537,9487.79,75962
2022-08-28 00:00:00,21:00:00,76171.81,6712,5656,1857,17125,5542.06,6740,7111,42659,35519,6761,788,828,32016,1564,-4249,4674,9675.81,78844
2022-08-28 00:00:00,22:00:00,80178.8,7151.5,6042.5,1961,18016,5877.05,7033,7508,45059.5,37258,7096,827,859,33573,1631,-4217,4986.5,9951.8,82993
2022-08-28 00:00:00,23:00:00,84059.7,7547.5,6353.5,2082,18887,6180.7,7330,7893,47434.5,39042,7436,865,896,35178,1704,-4184,5244.5,10190.7,86998
2022-08-28 00:00:00,23:59:00,87228.78,7887,6678,2150,19657,6403.78,7641,8186,49327.5,40303,7758,899,943,36275,1781,-4157,5498.5,10357.28,90275
2022-09-01 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01 00:00:00,01:00:00,3993.84,420.5,367.5,93,924,361.84,324,409,2328.5,1766,331,40,49,1574,82,30,194.5,320.84,4117
2022-09-01 00:00:00,02:00:00,7490.8,821,712,187,1780,659.8,642,763,4338,3166,646,77,98,2808,163,59,430,551.8,7734
2022-09-01 00:00:00,03:00:00,10594.64,1111.5,1014.5,217,2634,946.14,968,1112,6088,4345,966,110,148,3829,243,87,625,761.14,10955
2022-09-01 00:00:00,04:00:00,14121.48,1479,1317,312,3512,1252.23,1289,1487,8140.5,5771,1291,143,203,5091,328,116,858.5,989.98,14601
2022-09-01 00:00:00,05:00:01,17351.26,1793,1613,374,4380,1559.76,1593,1865,9958.5,7000,1612,178,248,6155,406,147,1080.5,1219.76,17951
2022-09-01 00:00:00,06:00:00,20452.1,2073.5,1881.5,415,5215,1852.1,1906,2211,11732,8214,1937,213,296,7209,483,174,1267,1431.6,21161
2022-09-01 00:00:00,07:00:00,24161.97,2463,2208,519,6085,2161.47,2221,2584,13931,9801,2264,254,345,8622,565,205,1505,1682.97,24991
2022-09-01 00:00:00,08:00:00,27524.78,2842,2532,607,6862,2463.28,2527,2876,15906.5,11182,2601,292,396,9838,648,235,1709.5,1914.28,28460
2022-09-01 00:00:00,09:00:01,31515.29,3236.5,2893.5,693,7687,2766.79,2849,3205,18474.5,13140,2936,329,442,11633,726,265,1947.5,2117.29,32553
2022-09-01 00:00:00,10:00:00,35925.86,3677,3241,803,8597,3086.36,3176,3598,21189.5,15169,3273,367,494,13487,811,295,2269.5,2462.36,37074
2022-09-01 00:00:00,11:00:00,39524.58,4079.5,3577.5,899,9302,3286.33,3474,3941,23422,16954,3585,403,546,15109,896,326,2337,2721.08,40776
2022-09-01 00:00:00,12:00:00,42852.06,4422.5,3882.5,983,10022,3548.06,3795,4195,25568,18480,3910,435,596,16494,976,353,2512,2839.56,44198
2022-09-01 00:00:00,13:00:01,47210.42,4886.5,4287.5,1072,10961,3860.17,4111,4633,28124,20416,4260,481,648,18225,1066,388,2742,3238.92,48672
2022-09-01 00:00:00,14:00:00,50662.96,5256.5,4590.5,1165,11541,4023.96,4444,4843,30403,22146,4621,513,696,19799,1146,416,2877,3462.46,52231
2022-09-01 00:00:00,15:00:00,55163.11,5761.5,5019.5,1282,12368,4243.86,4773,5272,33250.5,24357,4976,554,726,21812,1213,449,3152.5,3783.11,56850
2022-09-01 00:00:00,16:00:00,57539.87,5978.5,5013.5,1344,12880,4423.12,5105,5401,35111.5,25437,5315,576,758,22761,1272,472,3562.5,3569.87,59316
2022-09-01 00:00:00,17:00:00,62503.93,6557,5742,1442,13798,4613.68,5432,5969,37804,27777,5647,624,802,24901,1354,507,3566,4344.93,64414
2022-09-01 00:00:00,18:00:00,66511.29,6926.5,6080.5,1503,14586,4822.04,5762,6328,40411.5,29777,6004,665,857,26726,1442,536,3783.5,4587.29,68536
2022-09-01 00:00:00,19:00:00,69630.16,7173,6289,1550,15200,4971.91,6087,6551,42506,31398,6344,694,913,28214,1527,562,3868,4751.16,71754
2022-09-01 00:00:00,20:00:00,74202.03,7630.5,6706.5,1636,16078,5236.28,6376,7007,45454,33640,6679,738,966,30258,1617,595,4203,5039.53,76468
2022-09-01 00:00:00,21:00:00,77957.96,8019.5,7056.5,1702,16846,5463.96,6691,7347,47821,35410,7030,774,1017,31864,1700,623,4410,5271.46,80343
2022-09-01 00:00:00,22:00:00,81857.89,8370,7427,1727,17589,5711.14,6973,7677,50365.5,37337,7384,810,1073,33626,1787,650,4621.5,5533.39,84360
2022-09-01 00:00:00,23:00:00,85687.73,8715,7807,1740,18383,5954.98,7270,8044,52794,39169,7747,846,1125,35291,1871,678,4823,5795.73,88314
2022-09-01 00:00:00,23:59:00,89389.63,9101,8158,1800,19136,6180.63,7579,8373,55134,40995,8110,878,1175,36952,1951,705,5026,6018.63,92130
2022-09-02 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-02 00:00:00,01:00:00,3669.84,340.5,357.5,26,777,244.34,309,343,2312,1657,370,31,61,1476,92,28,230,240.34,3794
2022-09-02 00:00:00,02:00:00,6707.68,453.5,494.5,36,1457,440.93,614,624,4180.5,2943,700,60,106,2613,165,54,402.5,616.68,6942
2022-09-02 00:00:00,03:00:00,10491.55,1023,1095,52,2263,703.05,871,1030,6512,4679,1023,94,156,4173,241,78,635,693.55,10849
2022-09-02 00:00:00,04:00:00,13609.36,1340,1431,65,2896,926.86,1065,1350,8566,6133,1344,117,210,5485,320,101,839,807.36,14075
2022-09-02 00:00:00,05:00:00,17211.26,1743.5,1861.5,74,3542,1195.76,1175,1745,10830,7836,1641,144,254,7023,391,125,1058,1095.76,17794
2022-09-02 00:00:00,06:00:00,20470.6,2096.5,2229.5,84,4135,1456.85,1317,2048,12934.5,9387,1927,176,295,8415,462,153,1264.5,1304.6,21174
2022-09-02 00:00:00,07:00:00,23629.95,2445.5,2597.5,93,4743,1684.95,1457,2404,14938,10848,2216,207,335,9718,533,182,1475,1503.45,24449
2022-09-02 00:00:00,08:00:00,26451.56,2741,2907,104,5317,1894.06,1604,2744,16747,12153,2462,240,378,10861,607,210,1683,1646.56,27383
2022-09-02 00:00:00,09:00:00,28916.25,3038,3213,122,5848,2077.25,1745,3052,18272,13227,2689,263,421,11799,680,237,1850,1758.25,29964
2022-09-02 00:00:00,10:00:00,31923.87,3395,3593,138,6510,2325.87,1886,3437,20084,14539,2916,292,462,12942,752,266,2085,1934.87,33095
2022-09-02 00:00:00,11:00:00,34247.77,3698,3928,156,6950,2474.27,2030,3679,21666,15634,3153,314,504,13918,827,294,2269,1933.77,35544
2022-09-02 00:00:00,12:00:00,37384.07,4029,4246,174,7524,2703.82,2104,4017,23567,17148,3392,338,550,15291,904,321,2407,2264.07,38837
2022-09-02 00:00:00,13:00:01,40390.26,4346,4581,190,8097,2963.51,2169,4334,25634.5,18678,3636,365,593,16671,981,350,2651.5,2312.76,42004
2022-09-02 00:00:00,14:00:00,44946.2,4831,5096,201,9019,3399.7,2322,4800,28399.5,20801,3889,411,634,18578,1062,385,3006.5,2696.7,46766
2022-09-02 00:00:00,15:00:00,47924.33,5080,5358,213,9686,3685.08,2472,5110,30293.5,22126,4174,438,674,19755,1136,415,3203.5,2864.83,49914
2022-09-02 00:00:00,16:00:00,51012.4,5355.5,5649.5,234,10398,4005.15,2623,5448,32200.5,23455,4466,472,713,20914,1209,444,3439.5,3058.4,53168
2022-09-02 00:00:00,17:00:00,54382.24,5682,5993,253,11158,4348.74,2777,5809,34282.5,25017,4715,502,755,22301,1281,470,3670.5,3259.74,56699
2022-09-02 00:00:00,18:00:00,57774.09,6031,6352,270,11881,4673.09,2925,6153,36408,26641,4953,533,797,23753,1361,503,3893,3454.09,60242
2022-09-02 00:00:00,19:00:01,59348.81,6358.5,6859.5,297,12198,4893.06,3068,6266,37933.5,27495,5174,560,839,24510,1440,535,4223.5,2858.81,61950
2022-09-02 00:00:00,20:00:01,64412.45,6735.5,7067.5,334,13246,5260.95,3212,6839,40562,29713,5404,591,885,26510,1526,571,4403,3868.95,67166
2022-09-02 00:00:00,21:00:00,67830.27,7109,7453,377,13888,5585.77,3279,7193,42732,31454,5634,623,933,28088,1611,604,4538,4101.27,70718
2022-09-02 00:00:00,22:00:00,70877.66,7414,7777,402,14442,5880.41,3329,7498,44715.5,32946,5865,651,977,29436,1691,637,4727.5,4306.16,73888
2022-09-02 00:00:00,23:00:01,74653.8,7835.5,8228.5,433,15092,6221.3,3379,7869,47161,34841,6099,682,1014,31162,1769,674,4999,4565.3,77809
2022-09-02 00:00:00,23:59:00,76804.69,8095,8504,467,15495,6459.94,3429,8084,48841.5,35932,6359,703,1060,32150,1846,702,5222.5,4373.19,80050
2022-09-03 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03 00:00:00,01:00:00,4457.67,497.5,492.5,59,741,394.42,47,418,2738,2125,286,45,38,1923,81,39,311,481.17,4600
2022-09-03 00:00:00,02:00:00,8077.79,923.5,874.5,128,1303,659.54,92,765,5076,3928,554,73,85,3570,167,74,494,775.29,8332
2022-09-03 00:00:00,03:00:00,11949.15,1385,1313,196,2002,1031.15,137,1168,7448.5,5717,814,107,130,5179,254,113,755.5,1113.65,12336
2022-09-03 00:00:00,04:00:00,14708.66,1722,1651,245,2606,1363.41,183,1502,9061.5,6730,1075,144,177,6028,339,147,1016.5,1319.16,15211
2022-09-03 00:00:00,05:00:01,17725.77,2054.5,1973.5,309,3176,1678.77,230,1823,10941,7955,1379,174,227,7105,426,182,1276,1554.27,18344
2022-09-03 00:00:00,06:00:00,21263.44,2397.5,2293.5,364,3832,2019.44,275,2198,13268.5,9715,1675,206,276,8695,515,219,1481.5,1765.44,21999
2022-09-03 00:00:00,07:00:00,24262.43,2699.5,2623.5,399,4436,2340.18,319,2542,15137,10990,1967,242,323,9806,601,255,1711,1989.93,25111
2022-09-03 00:00:00,08:00:01,27525.33,3063,2976,468,4997,2616.33,366,2875,17350,12555,2253,274,370,11214,687,292,1996,2115.33,28494
2022-09-03 00:00:00,09:00:00,31527.54,3436.5,3264.5,573,5399,2888.29,413,3230,20091.5,42141,29879,306,405,13284,761,327,-25172.5,2600.54,32631
2022-09-03 00:00:00,10:00:00,34533.29,3736.5,3565.5,634,6020,3023.04,461,3551,22169,16309,2807,338,451,14636,847,363,2407,2607.79,35756
2022-09-03 00:00:00,11:00:00,38483.58,4154,3905,748,6553,3242.83,512,3898,24955.5,18528,3104,370,487,16680,923,399,2655.5,2821.08,39857
2022-09-03 00:00:00,12:00:00,42109.63,4551.5,4292.5,814,7175,3553.13,567,4241,27344,20370,3422,408,522,18345,999,436,2886,3039.13,43642
2022-09-03 00:00:00,13:00:00,46156.02,4987,4670,912,7802,3876.77,625,4571,30107.5,22603,3725,438,559,20418,1075,469,3124.5,3259.52,47861
2022-09-03 00:00:00,14:00:00,50205.62,5424,5036,1020,8442,4206.87,683,4907,32869.5,24841,4033,470,593,22494,1148,503,3352.5,3470.12,52097
2022-09-03 00:00:00,15:00:00,54099.79,5780.5,5389.5,1080,9084,4535.29,741,5247,35536.5,26978,4334,505,629,24466,1223,538,3570.5,3698.79,56178
2022-09-03 00:00:00,16:00:00,58045.83,6186.5,5725.5,1187,9720,4864.08,804,5576,38226,29146,4634,532,666,26477,1301,574,3792,3913.33,60302
2022-09-03 00:00:00,17:00:00,61232.37,6550,6027,1283,10362,5199.12,865,5912,40215.5,30627,4945,566,704,27794,1377,607,3997.5,4104.87,63669
2022-09-03 00:00:00,18:00:00,64204.26,6758.5,6228.5,1346,10968,5493.76,924,6249,42181,32024,5247,600,746,29027,1457,641,4209,4296.76,66804
2022-09-03 00:00:00,19:00:00,67861.38,6987,6403,1435,11565,5794.88,982,6586,44793.5,34062,5547,631,785,30904,1535,675,4430.5,4515.88,70607
2022-09-03 00:00:00,20:00:00,70822.03,7185,6563,1508,12177,6125.03,1039,6914,46745.5,35421,5897,666,824,32097,1612,709,4635.5,4714.53,73723
2022-09-03 00:00:00,21:00:00,73825.86,7434,6738,1617,12776,6443.36,1092,7245,48705.5,36797,6218,700,869,33309,1696,744,4861.5,4910.36,76867
2022-09-03 00:00:00,22:00:00,76718.02,7652,6945,1677,13326,6715.02,1145,7572,50623,38148,6530,734,913,34499,1778,777,5085,5117.02,79896
2022-09-03 00:00:00,23:00:00,80149.99,7905,7141,1775,13826,6949.99,1196,7891,53085,40043,6832,770,958,36229,1862,812,5307,5333.99,83457
2022-09-03 00:00:00,23:59:00,83228.71,8156.5,7358.5,1850,14284,7153.71,1245,8210,55236,41652,7133,805,995,37678,1938,846,5518,5552.21,86661
2022-09-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-04 00:00:00,01:00:00,3157.78,256.5,220.5,73,453,195.28,48,309,2245.5,1710,299,28,43,1545,81,33,213.5,202.78,3286
2022-09-04 00:00:00,02:00:00,6184.89,527,427,168,869,398.39,96,572,4398,3325,598,60,85,2988,159,65,433,390.89,6438
2022-09-04 00:00:00,03:00:00,8980.06,762.5,625.5,244,1290,612.06,144,830,6354.5,4775,893,84,131,4276,239,96,645.5,573.06,9357
2022-09-04 00:00:00,04:00:00,12332.56,1002,831,321,1827,862.31,193,1166,8714.5,6578,1195,110,174,5925,317,127,854.5,789.06,12831
2022-09-04 00:00:00,05:00:00,15019.91,1234.5,1043.5,386,2341,1108.41,244,1484,10463,7774,1504,139,219,6964,396,159,1054,981.41,15639
2022-09-04 00:00:00,06:00:00,17659.94,1452,1270,433,2884,1362.94,291,1827,12146.5,8935,1815,172,260,7964,472,191,1244.5,1177.44,18413
2022-09-04 00:00:00,07:00:00,20720.85,1738,1487,528,3427,1608.6,343,2173,14194,10431,2143,209,302,9295,550,223,1447,1361.85,21600
2022-09-04 00:00:00,08:00:00,23665.4,1981,1704,594,3997,1864.15,419,2517,16135,11834,2462,248,343,10531,627,256,1654,1552.4,24668
2022-09-04 00:00:00,09:00:00,26928.35,2281.5,1927.5,705,4723,2119.1,638,2872,18169,13315,2794,290,390,11841,709,287,1863,1754.85,28065
2022-09-04 00:00:00,10:00:00,30204.31,2582,2157,813,5383,2372.06,800,3216,20284,14871,3109,330,461,13228,815,319,2070,1955.31,31480
2022-09-04 00:00:00,11:00:00,33622.06,2823.5,2371.5,889,6067,2601.06,1009,3555,22553,16592,3419,374,515,14777,902,349,2278,2178.56,35048
2022-09-04 00:00:00,12:00:00,37100.25,3108,2580,1003,6812,2843,1262,3900,24791,18265,3731,409,568,16287,989,380,2508,2389.25,38665
2022-09-04 00:00:00,13:00:00,40149.13,3376.5,2767.5,1114,7546,3070.63,1515,4253,26645.5,19523,4052,445,632,17381,1089,412,2733.5,2581.13,41857
2022-09-04 00:00:00,14:00:00,43479.69,3607.5,2938.5,1210,8298,3319.19,1784,4593,28778,21078,4379,482,677,18770,1168,443,2958,2796.19,45324
2022-09-04 00:00:00,15:00:00,46634.6,3827,3073,1325,9048,3546.6,2062,4934,30765.5,22486,4710,514,721,20007,1248,477,3177.5,2994.1,48607
2022-09-04 00:00:00,16:00:00,49636.1,4019.5,3231.5,1400,9803,3773.1,2345,5279,32614.5,23780,5044,552,762,21120,1327,512,3388.5,3199.1,51740
2022-09-04 00:00:00,17:00:00,52836.16,4219,3381,1486,10559,3999.41,2624,5627,34653,25246,5377,587,809,22415,1409,543,3602,3405.16,55077
2022-09-04 00:00:00,18:00:00,55972.29,4413.5,3521.5,1578,11276,4217.29,2881,5961,36683.5,26703,5685,623,854,23709,1489,575,3810.5,3599.29,58335
2022-09-04 00:00:00,19:00:00,59182.14,4604.5,3653.5,1668,11933,4388.14,3152,6292,38821,28281,5985,658,899,25123,1568,605,4009,3823.64,61670
2022-09-04 00:00:00,20:00:00,62376.56,4808,3790,1773,12706,4603.56,3467,6621,40838,29753,6297,693,943,26433,1645,635,4194,4024.56,64987
2022-09-04 00:00:00,21:00:00,65526.87,4972.5,3922.5,1846,13473,4815.12,3782,6956,42844.5,31181,6616,729,989,27697,1725,665,4385.5,4236.87,68255
2022-09-04 00:00:00,22:00:00,68654.76,5113,4040,1908,14235,5030.26,4112,7271,44861.5,32615,6936,764,1039,28967,1810,697,4581.5,4445.26,71490
2022-09-04 00:00:00,23:00:00,71434.59,5285,4199,1957,14963,5263.59,4415,7563,46554,33731,7256,799,1090,29921,1894,727,4791,4632.59,74388
2022-09-04 00:00:00,23:59:00,74359.42,5469.5,4356.5,2013,15663,5490.17,4662,7889,48399,35040,7555,833,1146,31070,1986,759,4983,4827.92,77419
2022-09-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:00,01:00:00,2924.89,237.5,195.5,71,723,237.14,244,342,1777,1272,298,34,51,1110,85,31,202,187.39,3033
2022-09-05 00:00:00,02:00:00,5880.81,498.5,465.5,112,1464,469.06,502,697,3515,2539,595,61,96,2222,164,62,400,403.31,6096
2022-09-05 00:00:00,03:00:00,8686.03,778.5,739.5,153,2183,643.53,817,1043,5110,3675,885,92,135,3200,238,94,597,614.53,9008
2022-09-05 00:00:00,04:00:00,11615.28,1045.5,1013.5,187,2992,877.53,1151,1384,6763.5,4826,1197,130,180,4185,317,125,799.5,814.28,12040
2022-09-05 00:00:00,05:00:00,14772.41,1355.5,1273.5,270,3792,1111.66,1489,1712,8606.5,6178,1511,160,226,5378,397,156,1000.5,1018.41,15300
2022-09-05 00:00:00,06:00:00,17911.91,1619.5,1498.5,344,4591,1319.16,1827,2064,10473.5,7563,1828,191,272,6597,477,187,1198.5,1227.91,18554
2022-09-05 00:00:00,07:00:00,20724.27,1773,1683,363,5341,1531.52,2108,2417,12178.5,8750,2137,228,317,7608,557,218,1389.5,1431.77,21477
2022-09-05 00:00:00,08:00:00,23928.98,2016,1871,456,6122,1739.23,2435,2760,14151,10181,2453,258,365,8869,639,249,1585,1639.98,24793
2022-09-05 00:00:00,09:00:00,27123.01,2261,2073,536,6875,1949.76,2731,3102,16141,11614,2762,294,415,10136,723,280,1786,1846.01,28094
