EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,Agua Linea 3/Hl,Agua Linea 5/Hl,ET Planta / Hl,ET Bodega/Hl,ET Linea 5/Hl,ET Servicios / Hl,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire L5 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Planta de agua (Hl),Produccion (Hl),FC L1 y L2,Red L3,FC Lavadora L3,Red Paste L4,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Servicios (Mj),Tot_Vapor_L3_L4,Vapor _Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Aire Producido (M3),Aire Planta (M3),Aire Envasado (M3),Aire Servicios (M3),Totalizador_Aire_L3,Totalizador_Aire_L5,Vapor_L5 (KG),EE Linea 5 / Hl,Unnamed: 21,Unnamed: 22,Unnamed: 35,Unnamed: 46,Aire Expulsion / Hl,CO 2 linea 2 / Hl,Agua Lavadora L3 / Hl,Agua Paste L3 / Hl,Unnamed: 65,Unnamed: 66,Unnamed: 67,Meta EE Planta,Meta Agua Planta,Meta ET Planta,Meta Aire Planta,Unnamed: 72,Meta Agua Elab,Meta Agua Bodega,Meta Agua Cocina,Meta Agua Envas,Meta Agua Linea 2,Meta Agua Linea 3,Meta Agua Linea 4,Meta Agua Linea 5,Meta Agua Servicios,Meta Agua Planta de Agua,Meta Produccion Agua,Unnamed: 84,Meta EE Elaboracion,Meta EE Bodega,Meta EE Cocina,Meta EE Envasado,Meta EE Linea 2,Meta EE Linea 3,Meta EE Linea 4,Meta EE Linea 5,Meta EE Servicios,Meta EE Sala Maq,Meta EE Frio,Meta EE Aire,Meta EE CO2,Meta EE Caldera,Meta EE Eflu,Meta EE Agua ,Meta EE Resto Serv,Meta EE Resto Planta,Unnamed: 103,Meta ET Elab,Meta ET Bodega,Meta ET Cocina,Meta ET Envasado,Meta ET Linea 2,Meta ET Linea 3,Meta ET Linea 4,Meta ET Linea 5,Meta ET Servicios,Unnamed: 113,Meta Aire Elaboracion,Meta Aire Cocina,Meta Aire Bodega,Meta Aire Envasado,Meta Aire L2,Meta Aire L3,Meta Aire L4,Meta Aire L5,Meta Aire Servicios,Unnamed: 123,Unnamed: 124,Cocimientos Diarios,Hl de Mosto Copia,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Agua Paste L3,Agua Lavadora L3,Agua Cond Evaporativos,Agua Calderas,Agua Efluentes,Agua CO2,Tot Vap Paste L3 / Hora,Tot Vap Lav L3 / Hora,Medicion Gas Planta (M3),mes_sin,mes_cos,dia_semana_sin,dia_semana_cos,Frio_diff1_lag1,Frio_diff7_lag1,Frio_roll_mean_3_lag1,Frio_roll_std_3_lag1,Frio_roll_mean_7_lag1,Frio_roll_std_7_lag1,Frio_roll_mean_14_lag1,Frio_roll_std_14_lag1,Frio_roll_mean_28_lag1,Frio_roll_std_28_lag1,Estacion_Code
6.822726051484222,0.8003543297660946,0.6012699476751765,0.3706000930376803,1.787716036082049,2.671944371290777,2.28771470601536,0.7794190800726749,1.794033760186263,0.0,83.01685040761225,1.652728099786923,0.0,4.677134672516192,6.5808507638573,3.625543664759351,1.122111955341913,2.306575051673091,0.0,6449.0,9351.05,9398.025,7135.0,9445.0,303.0,3436.0,5706.0,0.0,64120.15,7521.75,5650.75,2390.0,16801.0,2984.84,6556.0,38243.0,25111.0,7325.0,1079.0,689.0,21500.0,1747.0,984.0,4483.0,1554.400000000001,66529.0,34866.4,16970.2,7020.1,9950.1,2344.0,10527.2,43696.58,27497.4,30.679999999999993,411.43,205.0,200.12,780194.4355520001,87912.38,72380.0,172247.38,15532.38,43955.82858067398,118471.0,1035.88,15532.38,61847.0,42766.37,13852.62,13921.43,6445.25,642.33,4313.021215473665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-273.0,1036.0,23257.333333333332,407.7527845805448,26317.14285714286,3553.3199231409453,25316.714285714286,3180.6420839091866,25567.053571428572,3551.573673998426,1.0
6.755302203981339,0.7731468829130379,0.592484745295408,0.3308864265927978,1.787757056585703,2.701177085172403,2.338014748028316,0.7613445906563574,1.377234478053218,1.761320754716981,69.23727185409658,1.580842557904996,29.48099056603774,4.886574015408495,6.494259684288682,3.317943595684424,0.9443213296398892,2.099598770433323,13.97599056603774,7220.0,9668.95,10336.975,8044.0,11005.0,1463.0,4397.0,4933.0,212.0,69829.39,7992.0,6124.5,2389.0,18480.0,5020.200000000001,7142.0,41017.0,27922.0,7870.0,971.0,715.0,24168.0,1840.0,1047.0,4768.0,2340.389999999999,72301.0,35100.3,17975.3,7888.099999999999,10087.2,2884.0,11143.6,44446.37,29118.9,128.99,406.35,199.22,119.73,715703.948224,69371.13,53030.0,145823.22,16341.13,50512.39343292723,104187.0,6249.97,16341.13,67131.0,46030.53999999999,17509.04,15324.46000000001,7056.63,2962.91,4859.170872185809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1399.0,-6720.0,22523.666666666668,896.9684126730308,25357.14285714286,3849.010584057983,25128.714285714286,3330.318035830862,25388.26785714286,3627.7405642522476,1.0
6.265157184630836,0.7663028503879621,0.6291162641875017,0.3352174595697912,1.575934797486468,2.458781808000996,2.150100879025162,0.6482921669881166,1.153306167808854,1.522535211267606,53.08569828727857,1.364910986481322,32.35147887323944,3.63493898913017,5.475997902427318,2.944890721796091,1.007624430836866,1.921634329087822,10.13345070422535,6369.0,11464.2,11251.1,7745.0,11038.0,539.0,5399.0,4958.0,142.0,70489.91,8621.75,7078.25,2135.0,17731.0,3845.54,7363.0,41848.0,27664.0,7294.0,896.0,723.0,24191.0,1836.0,1036.0,5868.0,2289.160000000003,72871.0,34913.8,16705.0,7907.7,8797.3,2939.0,12596.7,45840.0,29301.7,98.41,466.98,155.69,221.23,597272.5,59366.75,44010.0,149550.91,15356.75,40897.06206060245,110264.0,4593.91,15356.75,61611.0,45639.78999999999,17601.73,10876.01000000001,7481.75,1438.95,4148.11672716489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,2668.0,-1163.0,22855.666666666668,1334.5277566739412,25191.0,3875.3375766935756,25308.64285714286,3193.076129742255,25309.696428571428,3629.559021626223,1.0
5.801408001309007,0.740284709154872,0.5677002372576291,0.2907319283933832,1.451853063895934,2.30172625378385,1.987564427718236,0.6096702937085822,1.174131713797685,0.0,57.12419328937249,1.302105047860591,0.0,3.957080613216788,5.180397611061114,2.935668821075022,0.8118774076591888,1.771762251493087,0.0,8826.0,12900.0,12223.0,9633.0,11546.0,706.0,5269.0,5571.0,0.0,70910.61,9048.5,6939.0,2566.0,17746.0,3466.74,7220.0,42317.5,28134.0,7452.0,945.0,763.0,24294.0,1919.0,1077.0,6150.5,1798.610000000001,73290.0,36039.8,18839.8,7529.8,11310.0,2888.0,12327.0,46482.82,31166.8,143.54,490.45,128.2,106.48,698229.0145759999,76205.63,60290.0,137635.88,15915.63,48367.3963353488,103864.0,1798.1299999999999,15915.63,63320.0,45277.46,16455.58,10981.74,7499.25,111.76999999999998,3478.0263132911177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,23.0,-8332.0,23286.333333333332,1547.052789446174,24000.714285714286,2138.292287027619,25450.35714285714,3087.0988772668234,25188.285714285714,3607.228061228502,1.0
6.099717571111559,0.7419852397283303,0.5629454979490284,0.2800524074680642,1.313126218815144,2.601539909891736,2.309276444085805,0.6544617039876269,1.377573645866329,0.0,37.88228242888844,1.710660009414297,0.0,3.432041256687433,5.598648376033892,3.061187041893619,0.7938235615241839,1.834148678636272,0.0,9159.0,15123.6,11896.8,10655.0,8670.0,871.0,3157.0,4642.0,0.0,72567.12,8827.25,6697.25,2565.0,15622.0,3267.62,5466.0,46632.5,30950.0,7786.0,945.0,686.0,27473.0,1877.0,1101.0,6215.5,1485.369999999995,74938.0,36815.2,22234.3,9525.8,12708.5,3711.0,10218.6,44810.37,32452.9,87.06,357.8,77.1,251.31,450677.9376,79331.38,58980.0,124952.28,20351.38,40830.30842255905,90718.0,128.0300000000002,20351.38,66606.0,41911.52,12820.39,17367.28,5909.25,78.11000000000001,3860.98809584414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,103.00000000000003,-4080.0,24217.666666666668,67.09942870995019,23417.85714285714,1001.3403398397463,25376.5,3102.5814995804003,25410.035714285714,3334.959486478821,1.0
6.114460057900511,0.9370893756527028,0.7151638531600725,0.2992001938923897,0.9585575105423876,2.74845003767499,2.384443533781908,0.7192353959839782,0.0,0.0,47.66115643449179,2.093579917247214,0.0,6.748085559873251,6.076539717371475,3.705346147236507,0.8254289869122636,2.286858698956998,0.0,8252.0,13981.75,9455.875,7018.0,4930.0,0.0,4.547473508864641e-13,4930.0,0.0,57817.57,8861.0,6762.5,2469.0,9064.0,888.3199999999997,4244.148780503206,39284.5,25989.0,6801.0,827.0,645.0,22547.0,1730.0,1013.0,5768.5,608.0699999999997,60038.0,28694.0,19390.0,8594.9,10795.1,2482.0,2164.7999999999993,28919.8,21554.8,0.0,32.19999999999999,0.0,160.67,450677.9376,70356.63,50560.0,49668.66,19796.63,63809.05354346649,19873.0,79.15999999999985,19796.63,57459.0,34246.43000000001,5810.740000000002,16610.96999999999,1298.13,38.55000000000007,4541.569200542635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,-0.7818314824680299,0.6234898018587335,3179.0,3771.9999999999995,25319.333333333332,1865.8409185493863,23956.714285714286,1841.5364702955173,25454.928571428572,3143.3733830512133,25680.0,3175.7269917179565,1.0
8.808083967260472,1.060683678382282,0.8551564756860857,0.2948207171314741,1.44608570052961,4.284641309581127,3.751410688493019,1.044891670678864,0.0,0.0,67.97926452753009,2.328435243139143,0.0,7.838890437993644,8.776812710640346,5.071631776600866,0.9929179282868528,3.33827636013481,0.0,6275.0,7780.25,6490.625,3259.0,5201.0,64.0,4.547473508864641e-13,5137.0,0.0,57169.97,6884.5,5550.5,1850.0,9386.0,976.9700000000003,4063.399852833251,40323.0,27810.0,6782.0,826.0,753.0,24349.0,1644.0,821.0,5698.0,576.4700000000012,59450.0,24987.4,14241.9,5669.0,8572.9,779.0,3520.3,27083.51,17762.2,8.670000000000002,98.82,0.29999999999999716,169.63,441227.913824,51933.0,36820.0,64014.72,15113.0,50879.2982491025,31475.000000000007,69.7199999999998,15113.0,56967.0,33230.62,5332.559999999998,18716.38,821.1899999999996,22.08000000000004,3082.4966274374774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.0,1.0,-4926.0,-625.0,24771.333333333332,2497.449565723642,23867.428571428572,1900.142701408025,25018.285714285714,3088.0005836132414,25752.89285714286,3074.3753998505786,1.0
6.099205786819912,0.6286121544517308,0.4640351272420446,0.3189804503835684,1.519941345370094,2.575151244567688,2.264674921459321,0.6356163036933575,1.255323918403945,0.0,55.56961044249021,1.461297365047247,0.0,4.55212744698713,5.469789998402563,2.82501996796933,0.7611742143033903,1.791403328404488,0.0,8082.0,14123.1,12207.05,7797.0,10291.0,903.0,4461.0,4927.0,0.0,74453.31,7673.5,5664.5,2578.0,18554.0,5473.120000000001,7012.0,45962.5,31435.0,7759.0,953.0,872.0,27645.0,2058.0,1085.0,6659.5,2263.309999999998,77135.0,36989.3,20905.2,9338.2,11567.0,2398.0,11760.9,46659.68000000001,32666.1,140.35,445.25,114.75,164.95,678341.013152,70948.13,53110.0,128970.81,17838.13,55568.04735174424,97964.0,923.31,17838.13,66770.0,43613.45,15593.89,16690.95,6330.5,220.26999999999998,6339.958853325394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.7818314824680298,0.6234898018587336,1802.0,1450.0,24789.666666666668,2492.390285114514,24074.571428571428,1855.4852785855026,25195.85714285714,2961.488603262362,25696.5,3085.5060152867027,1.0
6.102883646082846,0.6935594254903955,0.5049848788924135,0.3249064878111699,1.360252295911289,2.593709249308683,2.218594800558602,0.7019523338296633,1.070561122244489,0.0,61.59745983889314,1.616328946516596,0.0,5.872077077744549,5.867267195057663,3.229312752596483,0.8789423448987488,2.025465424916995,0.0,7753.0,13955.4,10812.7,6413.0,7670.0,1480.0,4990.0,5122.80974952184,0.0,65988.65,7499.25,5460.25,2519.0,14708.0,5630.96,7031.0,41483.0,28045.0,7590.0,928.0,910.0,23989.0,2035.0,1035.0,5847.0,2298.399999999994,68312.0,40377.7,19391.9,8327.7,11064.2,1830.0,15148.6,53587.10999999999,34540.5,198.62,414.48,119.73,218.84,666034.8539999999,68836.88,51360.0,97016.84,17476.88,63493.00781852849,80739.0,2093.84,17476.88,63441.0,48249.62,19534.43,8988.980000000003,6985.81,72.09000000000003,4266.557911935061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.9749279121818236,-0.2225209339563143,3296.0,6145.0,24847.0,2585.2280363634986,24952.428571428572,1887.7704536606614,25154.785714285714,2920.0189192899247,25762.428571428572,3107.421348828236,1.0
5.925521125207853,0.5501327502733093,0.3807727995149333,0.3623321123321123,1.67237783759451,2.164059126696126,1.838476449458434,0.6575042948617835,1.052842447211695,0.0,68.07194435990482,0.32689180623053526,0.0,1.100141237043505,5.582493500289386,3.131818724678689,1.071246947496947,2.005470781159567,0.0,6552.0,11617.2,10885.1,5734.0,10153.0,1633.0,5541.0,2979.0,0.0,64499.89,5988.25,4144.75,2374.0,18204.0,6008.64,7158.0,37888.5,23556.0,7157.0,1019.0,937.0,20012.0,2051.0,1039.0,5322.5,2419.139999999999,66788.0,35682.3,13548.0,4779.1,8768.9,1341.0,15964.9,50292.39999999999,29512.9,161.96,449.01,134.37,211.47,740969.921552,49388.25,45830.0,167222.5,3558.25,11975.147379342245,102864.0,98.25,3558.25,60766.0,47783.64,18935.08,7740.76,7427.19,65.41999999999996,3323.5092909440123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.4338837391175582,-0.900968867902419,-3656.0,-179.0,25327.666666666668,2014.925639653535,24926.85714285714,1901.330799604241,25058.928571428572,2935.7740550318094,25654.14285714286,3114.759044414505,1.0
7.289729893932106,0.6884540414652052,0.5465913981216617,0.3631446087270104,2.059185378325697,2.867934080955877,2.46269903551629,0.7460699187403488,1.121187610968633,0.0,74.88735391479128,0.0,0.0,0.0,6.452775738551503,3.359206136242817,1.263366390191129,2.200465787408551,0.0,5546.0,7643.5,9875.75,12334.0,12108.0,3326.0,5069.0,3713.0,0.0,71991.55,6799.0,5398.0,2014.0,20336.0,7534.18,7045.0,42084.5,28323.0,7368.0,986.0,876.0,24321.0,2023.0,1066.0,4195.5,2772.050000000003,74401.0,34692.9,17722.9,9488.2,8234.7,3908.0,12811.7,45732.31,30534.6,138.56,443.32,125.01,217.65,739568.785424,47220.0,47220.0,156536.13,0.0,0.0,112333.0,0.13000000000010914,0.0,63726.0,46069.95,17332.07,13219.25,7524.13,41.75,3845.079095595658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,-0.433883739117558,-0.9009688679024191,-3977.0,-4179.0,23882.0,3817.6247851248895,24329.85714285714,2671.136613788915,24165.285714285714,2330.7767087248417,25194.75,2954.7850285282784,1.0
5.814742940263933,0.6229846592366194,0.4761774634978959,0.3666506487265738,1.725110672950396,2.132235782782526,1.800364075118871,0.6548307218861278,1.020498464872675,0.0,61.86881080420243,0.0,0.0,0.0,5.605495600408639,2.896338648717959,1.220757648566394,1.835594438815621,0.0,6243.0,10017.3,11893.15,7731.0,13769.0,3017.0,5537.0,5215.0,0.0,69155.61,7409.25,5663.25,2289.0,20517.0,7333.86,7191.0,38534.0,25359.0,7788.0,971.0,889.0,21412.0,2073.0,1110.0,4166.0,2695.360000000001,71692.0,32230.7,16026.9,6858.9,9168.0,2925.0,11449.5,42077.51,27476.4,132.58,428.59,136.46,178.5,735815.047216,60730.0,60730.0,174449.59,0.0,0.0,127997.0,8.340000000000146,0.0,66667.0,46737.58000000001,17285.39,14935.01999999999,7867.44,35.73000000000002,4841.492064549049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,-0.9749279121818236,-0.2225209339563146,4309.0,27.0,22774.0,2397.715370931221,24333.714285714286,2671.0956999132663,23875.785714285714,1995.38676330304,24984.071428571428,2788.852690272896,1.0
5.627959858678492,0.8261529354280989,0.6279363677366007,0.3263970684465384,1.14945876869879,2.433003833721716,2.0856197850109,0.750394647823799,1.597005988023952,0.0,52.96134803427798,0.0,0.0,0.0,6.430880252574607,3.360701533488686,1.031982724774244,2.045379801548523,0.0,7641.0,13753.8,10642.4,8466.0,7531.0,873.0,1336.0,5322.0,0.0,59895.0,8792.25,6682.75,2494.0,12233.0,2186.25,6571.118069305487,37772.0,25893.0,7986.0,856.0,889.0,22196.0,2044.0,1083.0,3914.0,1097.75,62190.0,34187.9,20338.9,9917.6,10421.3,3183.0,7712.0,39866.01,28050.9,71.22,176.21,37.15,364.57,563635.85032,62890.0,62890.0,126480.81,0.0,0.0,85923.0,58.809999999999945,0.0,68440.0,38692.29,9039.16,23634.909999999996,2577.3799999999997,20.129999999999995,3645.6427279437057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,-0.7818314824680299,0.6234898018587335,-2909.0,-6061.0,21915.0,2198.0962217336696,23467.85714285714,2457.7039710924746,23712.285714285714,2101.7543378576497,24714.535714285714,2754.9506479701877,1.0
5.641736257873894,0.8378644561626689,0.6296550875105156,0.3043478260869565,0.9507150624781991,2.647270041241767,2.327287276607095,0.7129080575332908,0.0,0.0,51.03460984795945,0.0,0.0,0.0,5.938917044545211,3.621368775263146,0.9381998474446988,2.218668568028397,0.0,7866.0,14158.8,9747.4,9858.0,5336.0,40.0,4.547473508864641e-13,5296.0,0.0,54992.26,8167.0,6137.5,2394.0,9267.0,946.1400000000003,6954.709588090575,37053.0,25804.0,6949.0,874.0,585.0,22685.0,1596.0,938.0,3639.0,505.2600000000025,57151.0,27622.7,17119.8,6238.400000000001,10881.4,2461.0,6548.7,32459.42000000001,23668.5,10.260000000000005,276.05,11.849999999999994,334.19,497454.756032,59970.0,59970.0,113685.94,0.0,0.0,70532.0,4.940000000000055,0.0,57889.0,34405.91,5399.779999999999,17190.29,2801.1035450344957,11.190000000000055,4518.448172651312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.0,1.0,784.0,-351.0,22643.0,1505.1335488918724,23417.714285714286,2483.072539837519,23642.571428571428,2136.9460492915055,24586.071428571428,2786.483140269347,1.0
7.594645686887977,0.910923977083418,0.7086770143431799,0.3343369371835226,1.840640364064849,3.264089228393808,2.916886757953761,0.7722156759172728,1.213136337039204,0.0,67.72681544837674,0.0,0.0,0.0,6.782637844866117,3.537268904148552,1.011624469686602,2.192591727276421,0.0,7307.0,9208.8,9844.4,7738.0,10480.0,1485.0,3418.0,5577.0,0.0,74764.73,8967.5,6976.5,2443.0,18120.0,5608.23,6313.0,45352.0,32133.0,7602.0,954.0,702.0,28715.0,1698.0,922.0,4206.0,2325.229999999996,77200.0,33446.9,17024.9,7366.3,9658.6,3050.0,11265.1,43009.51,28290.0,226.71,319.92,94.73,115.45,666729.862,55520.0,55520.0,149564.0,0.0,0.0,109997.0,0.0,0.0,66771.0,47016.8,18040.11,13908.6,6504.75,22.610000000000014,4271.620623583729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.7818314824680298,0.6234898018587336,489.0,-1664.0,22097.666666666668,642.1715762420274,23180.0,2458.5875348798495,23627.285714285714,2143.4295462600057,24472.0,2796.9510383828924,1.0
6.346153976425958,0.7273955087386533,0.5476265072483403,0.3385137782421314,1.567961658311882,2.695434223005013,2.374339520390191,0.6867294404552229,1.262122483221476,0.0,61.0122050088064,0.0,0.0,0.0,5.936187508467687,2.972754369326649,0.9573187932610684,1.833360147676466,0.0,7657.0,12627.2,11809.6,10143.0,10992.0,1239.0,4768.0,4985.0,0.0,74945.54,8590.25,6467.25,2592.0,18517.0,5667.42,6775.0,45412.0,31832.0,8110.0,1000.0,764.0,28040.0,1815.0,966.0,3865.0,2426.289999999994,77516.0,35810.0,18210.5,7596.2,10614.3,2105.0,12424.2,46413.14999999999,30634.7,206.89,483.84,117.94,151.8,720529.736272,62340.0,62340.0,178496.31,0.0,0.0,118435.0,12.809999999999945,0.0,70104.0,47816.32999999999,18834.89,16162.07000000001,7109.06,172.69999999999993,4918.8897014294425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844383,0.9749279121818236,-0.2225209339563143,6030.0,1070.0,24532.0,3630.8259390942812,23332.85714285714,2792.9780658269387,24142.64285714286,2439.5296396308645,24635.678571428572,2908.2039646944613,1.0
